rxn	name	ec	chem_class	dg_eq	dg_dgp	dgp_uncertainty	eq_uncertainty	absdiff
rxn25820	RXN-9758.d	1.2.1.3	Redox: carbon, hydride transfer	-8.7300	-8.4500	13.7000	0.2604	0.2800
rxn02617	L-Fuconate hydro-lyase	4.2.1.68	Addition / elimination	-9.8000	-9.5200	13.7900	0.2980	0.2800
rxn25819	RXN-9758.c	1.2.1.3	Redox: carbon, hydride transfer	-8.7300	-8.4500	13.7000	0.2604	0.2800
rxn37032	3-sulfopropanal dehydrogenase		Redox: carbon, hydride transfer	-9.5100	-9.2200	13.7000	0.2604	0.2900
rxn00806	L-Leucine:2-oxoglutarate aminotransferase	2.6.1.42;2.6.1.6;2.6.1.67	Group transfer: amino / amido	0.0800	-0.2100	0.9800	0.3769	0.2900
rxn27738	branched-chain-amino-acid transaminase	2.6.1.42;2.6.1.6;2.6.1.67	Group transfer: amino / amido	0.0800	-0.2100	0.9800	0.3769	0.2900
rxn19241	branched-chain-amino-acid transaminase	2.6.1.42;2.6.1.6;2.6.1.67	Group transfer: amino / amido	0.0800	-0.2100	0.9800	0.3769	0.2900
rxn38054	BRANCHED-CHAINAMINOTRANSFERLEU-RXN.e	2.6.1.42;2.6.1.6;2.6.1.67	Group transfer: amino / amido	0.0800	-0.2100	0.9800	0.3769	0.2900
rxn01738	1-alpha-D-Galactosyl-myo-inositol:sucrose 6-alpha-D-galactosyltransferase	2.4.1.82	Other / unclassified	-1.2500	-1.5400	1.3400	0.7477	0.2900
rxn33683	2.4.1.82-RXN.d	2.4.1.82	Other / unclassified	-1.2500	-1.5400	1.3400	0.7477	0.2900
rxn42021		2.3.1.42	Redox: heteroatom (S)	-2.3100	-2.6000	12.8700	0.5883	0.2900
rxn01366	Uridine:phosphate alpha-D-ribosyltransferase	2.4.2.2;2.4.2.3	Group transfer: glycosyl	0.1300	-0.1600	0.9500		0.2900
rxn01228	glycosyl hydrolase family 35 protein	3.2.1.23	Hydrolysis	-2.8900	-3.1800	1.0300	0.6680	0.2900
rxn38890	L-amino acid oxidase	1.4.3.2	Redox: O2 as terminal acceptor	-22.8300	-23.1200	1.5700	1.1173	0.2900
rxn00522	L-Tyrosine:oxygen oxidoreductase (deaminating)	1.4.3.2	Redox: O2 as terminal acceptor	-22.8300	-23.1200	1.5700	1.1173	0.2900
rxn24132	RXN-6161.n	4.1.1.1	C-C bond: carboxylation / decarboxylation	-3.9200	-4.2200	1.3000	0.7834	0.3000
rxn00168	pyruvate carboxy-lyase (acetaldehyde-forming)	4.1.1.1	C-C bond: carboxylation / decarboxylation	-3.9200	-4.2200	1.3000	0.7834	0.3000
rxn28118	RXN-6161.m	4.1.1.1	C-C bond: carboxylation / decarboxylation	-3.9200	-4.2200	1.3000	0.7834	0.3000
rxn21438	alpha-D-galacturonate 1-phosphate phosphatase		Other / unclassified	-5.0100	-4.7100	1.3000	0.4184	0.3000
rxn39439	Glycochenodeoxycholate amidohydrolase	3.5.1.24	Hydrolysis	-0.1200	0.1800	10.8200	0.5503	0.3000
rxn03094	Glycodeoxycholate amidohydrolase	3.5.1.24	Hydrolysis	-0.1200	0.1800	10.8200	0.5503	0.3000
rxn04068	Glycocholate amidohydrolase	3.5.1.24	Hydrolysis	-0.1200	0.1800	10.8200	0.5503	0.3000
rxn00001	diphosphate phosphohydrolase	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn32487	Inorganic pyrophosphatase	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn38157	INORGPYROPHOSPHAT-RXN.e	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn38158	INORGPYROPHOSPHAT-RXN.n	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn27948	Inorganic diphosphatase	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn27947	Inorganic diphosphatase	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn27946	INORGPYROPHOSPHAT-RXN.d	3.6.1.1	Group transfer: phosphoryl	-4.0700	-3.7700	0.8700	0.0456	0.3000
rxn00509	Succinate-semialdehyde:NADP+ oxidoreductase	1.2.1.16;1.2.1.79	Redox: carbon, hydride transfer	-8.7600	-9.0600	1.3700	0.5668	0.3000
rxn34196	Acylphosphatase	3.6.1.7	Hydrolysis	-9.8000	-9.5000	0.8800	0.1512	0.3000
rxn20161	malate oxidase	1.1.3.3	Redox: O2 as terminal acceptor	-24.5900	-24.8900	1.5100	1.0021	0.3000
rxn32635	Acetyl phosphate phosphohydrolase	3.6.1.7	Hydrolysis	-9.8000	-9.5000	0.8800	0.1512	0.3000
rxn32195	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1.2.1.16;1.2.1.79	Redox: carbon, hydride transfer	-8.7600	-9.0600	1.3700	0.5668	0.3000
rxn29002	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1.2.1.16;1.2.1.79	Redox: carbon, hydride transfer	-8.7600	-9.0600	1.3700	0.5668	0.3000
rxn00227	Acetyl phosphate phosphohydrolase	3.6.1.7	Hydrolysis	-9.8000	-9.5000	0.8800	0.1512	0.3000
rxn00264	(S)-Malate:oxygen oxidoreductase	1.1.3.3	Redox: O2 as terminal acceptor	-24.5900	-24.8900	1.5100	1.0021	0.3000
rxn41223		4.1.1.56	C-C bond: carboxylation / decarboxylation	-4.1500	-4.4600	7.6500	0.7419	0.3100
rxn22039	RXN-11669.c	4.1.1.-	C-C bond: carboxylation / decarboxylation	-4.1500	-4.4600	7.6500	0.7419	0.3100
rxn02661	3-Oxododecanoate carboxy-lyase	4.1.1.56	C-C bond: carboxylation / decarboxylation	-4.1500	-4.4600	7.6500	0.7419	0.3100
rxn08126	Amylomaltase (maltotriose)	2.4.1.25;2.4.1.8;3.2.1.20;4.2.1.131	Addition / elimination	-0.3100	0.0000	0.8700	0.5374	0.3100
rxn04071	pyridoxamine:2-oxoglutarate aminotransferase	2.6.1.54	Other / unclassified	0.3000	0.6100	1.3800	0.8692	0.3100
rxn08110	RXN-8946.c.metaexp.NADP_NADPH		Redox: carbon, hydride transfer	-11.7600	-12.0700	10.1900	0.6205	0.3100
rxn41564			Group transfer: phosphoryl	-9.0700	-8.7600	0.8800	0.1327	0.3100
rxn02179	21-Hydroxysteroid:NAD+ 21-oxidoreductase	1.1.1.150	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn40636			Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn38432	RXN-7706.n	1.1.1.1	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn28357	RXN-7706.d	1.1.1.1	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn28352	RXN-7693.d	1.1.1.1;1.1.1.265	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn02235	propane-1,3-diol:NAD+ 1-oxidoreductase	1.1.1.202	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn24405	RXN-7706.c	1.1.1.1	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn24382	RXN-7693.m	1.1.1.1;1.1.1.265	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn03955	3-Methylbutanol:NAD(P) oxidoreductase	1.1.1.1;1.1.1.265	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn24406	RXN-7706.m	1.1.1.1	Redox: carbon, hydride transfer	4.9400	5.2600	13.5700	0.2416	0.3200
rxn38431	RXN-7706.e	1.1.1.1	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn38424	RXN-7693.e	1.1.1.1;1.1.1.265	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn38425	RXN-7693.n	1.1.1.1;1.1.1.265	Redox: carbon, hydride transfer	-4.9400	-5.2600	13.5700	0.2416	0.3200
rxn31778	Aldose 1-epimerase	5.1.3.3	Isomerisation / rearrangement	0.0000	-0.3200	1.2200	0.0000	0.3200
rxn27702	ALDOSE-1-EPIMERASE-RXN.d	5.1.3.3	Isomerisation / rearrangement	0.0000	-0.3200	1.2200	0.0000	0.3200
rxn26999	FAAH	3.5.1.99	Hydrolysis	2.9200	3.2400	0.9700	0.4046	0.3200
rxn15834	L-idonate:NADP+ 2-oxidoreductase	1.1.1.215	Redox: carbon, hydride transfer	4.4300	4.7500	5.6900	0.2417	0.3200
rxn16378	fatty acylamide amidohydrolase	3.5.1.99	Hydrolysis	2.9200	3.2400	0.9700	0.4046	0.3200
rxn00844	methane,NADPH:oxygen oxidoreductase (hydroxylating)	1.14.13.25	Oxygenation: O2 incorporated	-90.1900	-90.5100	1.7400	1.2263	0.3200
rxn44204			Other / unclassified	-1.3200	-1.6500	0.9500		0.3300
rxn41493			Other / unclassified	0.1000	-0.2300	1.2200	0.3568	0.3300
rxn19662	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA), peroxisomal	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn03245	(S)-Hydroxydecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn19664	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA), peroxisomal	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn19668	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA), peroxisomal	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn34729	enoyl-CoA hydratase (C8:0)	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn02911	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn45240			Other / unclassified	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn19663	enoyl-CoA hydratase/isomerase family protein	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn34733	enoyl-CoA hydratase (C16:0)	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn34732	enoyl-CoA hydratase (C14:0)	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn03241	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn19661	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA), peroxisomal	4.2.1.17	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn45966			Other / unclassified	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn34730	enoyl-CoA hydratase (C10:0)	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn48462		5.3.1.31	Isomerisation / rearrangement	-0.1100	0.2200	0.8700	0.1694	0.3300
rxn03247	(S)-Hydroxyoctanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn40905			Other / unclassified	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn44753			Other / unclassified	0.1000	-0.2300	1.2200	0.3568	0.3300
rxn45642			Other / unclassified	0.1000	-0.2300	1.2200	0.3568	0.3300
rxn03240	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn43212	trans-tetradec-2-enoyl-CoA hydratase		Other / unclassified	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn34731	enoyl-CoA hydratase (C12:0)	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn08413	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	4.2.1.17	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn30370	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA), peroxisomal	4.2.1.17;4.2.1.74	Addition / elimination	-0.1000	0.2300	1.2200	0.3568	0.3300
rxn56735	69548		C-C bond: carboxylation / decarboxylation	-3.9700	-3.6400	12.5200	0.9069	0.3300
rxn32303	Phosphoenolpyruvate carboxykinase (pyrophosphate)	4.1.1.38	Group transfer: phosphoryl	4.9400	5.2800	1.2600	0.7449	0.3400
rxn32299	Phosphoenolpyruvate carboxykinase (pyrophosphate)	4.1.1.38	Group transfer: phosphoryl	4.9400	5.2800	1.2600	0.7449	0.3400
rxn00538	ethanolamine-phosphate phosphate-lyase (deaminating; acetaldehyde-forming)	4.2.3.2	Addition / elimination	-9.6900	-10.0300	12.5000	0.6304	0.3400
rxn00252	diphosphate:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	4.1.1.38	Group transfer: phosphoryl	4.9400	5.2800	1.2600	0.7449	0.3400
rxn32297	Phosphoenolpyruvate carboxykinase (pyrophosphate)	4.1.1.38	Group transfer: phosphoryl	4.9400	5.2800	1.2600	0.7449	0.3400
rxn05064	carbamate hydro-lyase	3.5.1.110;4.2.1.104	C-C bond: carboxylation / decarboxylation	-2.3200	-1.9800	1.3100	0.8036	0.3400
rxn33558	Mannose-6-phosphate isomerase	5.3.1.8	Isomerisation / rearrangement	-0.1200	-0.4600	0.8900	0.1694	0.3400
rxn33575	Mannose-6-phosphate isomerase	5.3.1.8	Isomerisation / rearrangement	-0.1200	-0.4600	0.8900	0.1694	0.3400
rxn47827		5.1.3.40	Isomerisation / rearrangement	0.0000	-0.3400	5.6700	0.0000	0.3400
rxn32140	RXN-8285	2.4.1.-	Other / unclassified	0.3400	0.0000	0.8700	0.1320	0.3400
rxn24751	RXN-8285.c	2.4.1.-	Other / unclassified	0.3400	0.0000	0.8700	0.1320	0.3400
rxn00559	D-mannose-6-phosphate aldose-ketose-isomerase	5.3.1.8	Isomerisation / rearrangement	-0.1200	-0.4600	0.8900	0.1694	0.3400
rxn47272			Oxygenation: O2 incorporated	-104.1900	-104.5300	13.6000	0.7995	0.3400
rxn37033	RXN-10855.c.metaexp.NADP_NADPH	1.2.1.31	Redox: carbon, hydride transfer	-3.2800	-2.9300	2.6900	1.4200	0.3500
rxn32194	Formyltetrahydrofolate hydrolase	3.5.1.10	Hydrolysis	-5.0900	-4.7400	1.0400	0.6589	0.3500
rxn35319	Hydrolysis (non-enzymatic)		Hydrolysis	-10.0900	-9.7400	1.2800	0.7709	0.3500
rxn32191	Formyltetrahydrofolate deformylase	3.5.1.10	Hydrolysis	-5.0900	-4.7400	1.0400	0.6589	0.3500
rxn00691	10-Formyltetrahydrofolate amidohydrolase	3.5.1.10	Hydrolysis	-5.0900	-4.7400	1.0400	0.6589	0.3500
rxn00201	R00270		Other / unclassified	10.0900	9.7400	1.2800	0.7709	0.3500
rxn01176	2-Deoxy-5-keto-D-gluconic acid 6-phosphate Dihydroxyacetone phosphate-lyase	4.1.2.29	C-C bond: aldol / Claisen	0.8000	1.1500	7.4700	1.0547	0.3500
rxn17384	2-aminoadipic aminotransferase	2.6.1.39	Group transfer: amino / amido	-0.1700	0.1800	1.0600	0.7007	0.3500
rxn00457	methionine racemase	5.1.1.2	Isomerisation / rearrangement	-0.6100	-0.2600	13.2000	0.2972	0.3500
rxn01423	L-2-aminoadipate:2-oxoglutarate aminotransferase	2.6.1.39	Group transfer: amino / amido	-0.1700	0.1800	1.0600	0.7007	0.3500
rxn18930	RXN-12074.c	4.1.3.17	C-C bond: aldol / Claisen	3.3800	3.7300	12.8600	0.5646	0.3500
rxn33502	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase	5.4.2.3	Isomerisation / rearrangement	1.7700	2.1200	1.5000	0.4473	0.3500
rxn41759		1.1.3.2	Redox: O2 as terminal acceptor	-25.2500	-25.6000	1.5100	1.0054	0.3500
rxn30302	L-Alanine:NAD+ oxidoreductase (deaminating)	1.4.1.1	Redox: carbon, hydride transfer	8.7600	9.1200	0.8800	0.1273	0.3600
rxn00278	L-Alanine:NAD+ oxidoreductase (deaminating)	1.4.1.1	Redox: carbon, hydride transfer	8.7600	9.1200	0.8800	0.1273	0.3600
rxn32044	D-arabinose-5-phosphate aldose-ketose-isomerase	5.3.1.13	Isomerisation / rearrangement	-0.5900	-0.9500	1.0000	0.4118	0.3600
rxn32027	D-arabinose-5-phosphate aldose-ketose-isomerase	5.3.1.13	Isomerisation / rearrangement	-0.5900	-0.9500	1.0000	0.4118	0.3600
rxn32028	D-arabinose-5-phosphate aldose-ketose-isomerase	5.3.1.13	Isomerisation / rearrangement	-0.5900	-0.9500	1.0000	0.4118	0.3600
rxn01117	D-arabinose-5-phosphate aldose-ketose-isomerase	5.3.1.13	Isomerisation / rearrangement	0.5900	0.9500	1.0000	0.4118	0.3600
rxn00157	Acetyl-CoA:formate C-acetyltransferase	2.3.1.54	Redox: heteroatom (S)	4.7300	4.3700	0.9700	0.3559	0.3600
rxn34258	pyruvate formate lyase	2.3.1.54	Redox: heteroatom (S)	-4.7300	-4.3700	0.9700	0.3559	0.3600
rxn28121	Pyruvate formate-lyase	2.3.1.54	Redox: heteroatom (S)	4.7300	4.3700	0.9700	0.3559	0.3600
rxn41472			Redox: carbon, hydride transfer	4.4800	4.8500	12.5600	0.2357	0.3700
rxn01477	6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)	4.2.1.12	Addition / elimination	-10.2400	-10.6100	1.0800	0.6143	0.3700
rxn33859	Phosphogluconate dehydrogenase (decarboxylating).	1.1.1.44	Redox: carbon, hydride transfer	1.7800	2.1500	1.3500	0.8554	0.3700
rxn00220	D-Glucose-6-phosphate phosphohydrolase	3.1.3.58;3.1.3.9	Hydrolysis	-2.2600	-2.6300	0.8700	0.1121	0.3700
rxn00743	Glycerone phosphate phosphohydrolase	3.1.3.1;3.1.3.2	Hydrolysis	-3.5800	-3.9500	0.8900	0.5195	0.3700
rxn46099		1.1.1.411	Redox: carbon, hydride transfer	4.3600	4.7300	6.3200	0.2341	0.3700
rxn04958	NADPH:oxygen oxidoreductase	1.6.3.1	Redox: O2 as terminal acceptor	-31.6200	-31.2500	1.5100	1.0011	0.3700
rxn32255	Glycolate:oxygen 2-oxidoreductase	1.1.3.15	Redox: O2 as terminal acceptor	-21.0900	-21.4700	1.5300	1.0195	0.3800
rxn00333	Glycolate:oxygen 2-oxidoreductase	1.1.3.15	Redox: O2 as terminal acceptor	-21.0900	-21.4700	1.5300	1.0195	0.3800
rxn31214	(S)-2-hydroxy-acid oxidase, peroxisomal, putative / glycolate oxidase, putative / short chain alpha-hydroxy acid oxidase, putative	1.1.3.15	Redox: O2 as terminal acceptor	-21.0900	-21.4700	1.5300	1.0195	0.3800
rxn25769	RXN-969.d	1.1.3.15	Redox: O2 as terminal acceptor	-21.0900	-21.4700	1.5300	1.0195	0.3800
rxn34231	(S)-2-hydroxy-acid oxidase	1.1.3.15	Redox: O2 as terminal acceptor	-21.0900	-21.4700	1.5300	1.0195	0.3800
rxn00631	D-Fructose:NADP+ 5-oxidoreductase	1.1.1.124;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	4.3900	4.7700	0.9700	0.4888	0.3800
rxn02095	Galactitol:NAD+ 2-oxidoreductase	1.1.1.16	Redox: carbon, hydride transfer	2.2200	2.6000	1.2200	0.5099	0.3800
rxn15775	D-fructose:NADP+ 5-oxidoreductase	1.1.1.124;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	4.3900	4.7700	0.9700	0.4888	0.3800
rxn01276	D-Gluconate:NAD+ 5-oxidoreductase	1.1.1.69	Redox: carbon, hydride transfer	4.9100	4.5300	0.9500	0.7744	0.3800
rxn56663	69112		Other / unclassified	-2.2100	-2.5900	1.1400	0.7993	0.3800
rxn34786	arginine decarboxylase, chloroplast	4.1.1.15	C-C bond: carboxylation / decarboxylation	-5.6500	-6.0300	1.7500	0.8347	0.3800
rxn00194	L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming)	4.1.1.15	C-C bond: carboxylation / decarboxylation	-5.6500	-6.0300	1.7500	0.8347	0.3800
rxn19732	5-keto-D-fructose reductase (NADP+)	1.1.1.124;1.14.13.50;2.5.1.18;2.7.1.59;3.2.1.14;3.2.1.165;4.1.3.3;4.2.1.66;5.1.3.8	Redox: carbon, hydride transfer	4.3900	4.7700	0.9700	0.4888	0.3800
rxn00214	UDP-glucose 4-epimerase	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn38827	UDPGLUCEPIM-RXN.n.maizeexp.CPD-12575	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn38829	UDPGLUCEPIM-RXN.r.maizeexp.CPD-12575	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn33514	UDP-glucose 4-epimerase	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn33931	UDPGLUCEPIM-RXN.d.maizeexp.CPD-12575	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn37863	Galactowaldenase	5.1.3.2	Isomerisation / rearrangement	0.3100	0.6900	0.9000	0.3493	0.3800
rxn01254	Pyridoxamine:oxaloacetate aminotransferase	2.6.1.31	Group transfer: amino / amido	-0.5200	-0.1400	1.2400	0.7221	0.3800
rxn04957	NADH:oxygen oxidoreductase	1.6.3.1;1.6.3.3	Redox: O2 as terminal acceptor	-31.6500	-32.0300	1.5100	0.9997	0.3800
rxn56729	69524		Redox: O2 as terminal acceptor	-28.8500	-29.2400	1.5200	1.0263	0.3900
rxn24434	alpha-ketoglutarate decarboxylase	4.1.1.71	C-C bond: carboxylation / decarboxylation	-4.0800	-4.4700	1.6900	0.8098	0.3900
rxn00203	2-Oxoglutarate carboxy-lyase	4.1.1.71	C-C bond: carboxylation / decarboxylation	-4.0800	-4.4700	1.6900	0.8098	0.3900
rxn00606	alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase	3.2.1.122;3.2.1.93	Hydrolysis	-2.2800	-2.6700	0.9100	0.4598	0.3900
rxn35164	glycerol-3-phosphate oxidase	1.1.3.21	Other / unclassified	25.5000	25.8900	1.5200	1.0139	0.3900
rxn27725	ASPCARBTRANS-RXN.d	2.1.3.2	Other / unclassified	-5.3100	-5.7000	1.2200	0.7007	0.3900
rxn01018	carbamoyl-phosphate:L-aspartate carbamoyltransferase	2.1.3.2	Other / unclassified	-5.3100	-5.7000	1.2200	0.7007	0.3900
rxn00614	sn-Glycerol-3-phosphate:oxygen 2-oxidoreductase	1.1.3.21	Redox: O2 as terminal acceptor	-25.5000	-25.8900	1.5200	1.0139	0.3900
rxn35448	aspartate carbamoyltransferase, mitochondria	2.1.3.2	Other / unclassified	-5.3100	-5.7000	1.2200	0.7007	0.3900
rxn32985	Adenylylsulfatase	3.6.2.1	Hydrolysis	-20.0900	-19.6900	0.9400	0.3056	0.4000
rxn00381	Adenylylsulfate sulfohydrolase	3.6.2.1	Hydrolysis	-20.0900	-19.6900	0.9400	0.3056	0.4000
rxn19073	adenylyl-sulfate sulfohydrolase	3.6.2.1	Hydrolysis	-20.0900	-19.6900	0.9400	0.3056	0.4000
rxn03643	D-arabino-hex-3-ulose-6-phosphate formaldehyde-lyase (D-ribulose-5-phosphate-forming)	4.1.2.43	C-C bond: aldol / Claisen	-6.4000	-6.8000	0.9900	0.3998	0.4000
rxn05746	Maltodextrin glucosidase (maltotriose)	2.4.1.8;3.2.1.20	Hydrolysis	-3.1700	-3.5700	0.9800	1.0339	0.4000
rxn26759	RXN4FS-12.c		Other / unclassified	-0.4000	0.0000	0.8700	0.7007	0.4000
rxn32839	RXN4FS-12		Other / unclassified	-0.4000	0.0000	0.8700	0.7007	0.4000
rxn33864	Transketolase	2.2.1.1	Other / unclassified	-0.5300	-0.9300	4.9300	0.5020	0.4000
rxn30570	1TRANSKETO-RXN	2.2.1.1	Other / unclassified	-0.5300	-0.9300	4.9300	0.5020	0.4000
rxn00170	Acetyl-CoA hydrolase	3.1.2.1	Redox: heteroatom (S)	-7.6800	-8.0800	0.8800	0.1240	0.4000
rxn30335	acetyl-CoA hydrolase, mitochondrial (irreversible)	3.1.2.1	Redox: heteroatom (S)	-7.6800	-8.0800	0.8800	0.1240	0.4000
rxn00786	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	4.1.2.13	C-C bond: aldol / Claisen	5.3500	5.7500	0.8800	0.1264	0.4000
rxn31335	fructose-bisphosphate aldolase, putative	4.1.2.13	C-C bond: aldol / Claisen	-5.3500	-5.7500	0.8800	0.1264	0.4000
rxn00312	L-Lysine:oxygen 2-oxidoreductase (decarboxylating)	1.13.12.2	Oxygenation: O2 incorporated	-111.3100	-110.9100	2.1600	1.1684	0.4000
rxn00322	L-lysine carboxy-lyase (cadaverine-forming)	4.1.1.18	C-C bond: carboxylation / decarboxylation	-5.9800	-6.3900	1.9700	0.8455	0.4100
rxn20057	lysine decarboxylase	4.1.1.18	C-C bond: carboxylation / decarboxylation	-5.9800	-6.3900	1.9700	0.8455	0.4100
rxn09348	UDPgalactose pyrophosphohydrolase	3.6.1.45	Group transfer: phosphoryl	-7.7900	-8.2000	1.0200	0.8378	0.4100
rxn47376			Redox: carbon, hydride transfer	4.4800	4.0700	9.6800	0.2357	0.4100
rxn01728	Carnitine carboxy-lyase	4.1.1.42	C-C bond: carboxylation / decarboxylation	-4.3600	-4.7800	14.0100	0.8126	0.4200
rxn15331	Carnitine carboxy-lyase	4.1.1.42	C-C bond: carboxylation / decarboxylation	-4.3600	-4.7800	14.0100	0.8126	0.4200
rxn43168			Other / unclassified	-3.4900	-3.9100	1.2300	0.4496	0.4200
rxn05127	R07418	1.2.1.-	Redox: carbon, hydride transfer	-9.0900	-8.6700	1.3700	0.2645	0.4200
rxn00754	Acetylcholine aectylhydrolase	3.1.1.7;3.1.1.8	Hydrolysis	-5.3000	-4.8800	0.9200	0.2478	0.4200
rxn49825	28426		Other / unclassified	0.0000	-0.4200	4.9800	0.0000	0.4200
rxn30606	ALLANTOICASE-RXN	3.5.3.4	Hydrolysis	0.3100	-0.1100	1.2200	0.7007	0.4200
rxn40323	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase	5.1.3.26	Isomerisation / rearrangement	0.0000	0.4200	12.8100	0.0000	0.4200
rxn35433	allantoate amidinohydrolase	3.5.3.4	Hydrolysis	0.3100	-0.1100	1.2200	0.7007	0.4200
rxn01746	Allantoate amidinohydrolase	3.5.3.4	Hydrolysis	0.3100	-0.1100	1.2200	0.7007	0.4200
rxn19118	RXN-8092.c	1.2.3.1	Redox: O2 as terminal acceptor	-43.5400	-43.1100	1.5400	1.0375	0.4300
