rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	dgp_uncertainty	diff	absdiff	chem_class	chem_subclass
rxn26078	RXN0-4281.r	OK	0	1	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00428[0] <=> (1) cpd00006[0] + (1) cpd03105[0]	(1) NADPH[0] + (1) H+[0] + (1) 2-Oxopropanal[0] <=> (1) NADP[0] + (1) Acetol[0]	1.1.1.-	1	1	-7.6800	-4.5200	-7.1300	3	1	R02528	R02528	1	24	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-3.1600	-0.5500	2.6100	3.1600	-6.4433	3.1600	1	1	0	0	-1.0000	-8.0000	0.4099	0	15.6400	2.6100	2.6100	Redox: carbon, hydride transfer	NAD(P)-linked
rxn26079	D-sedoheptulose 7-phosphate isomerase	OK	0	0	=	(1) cpd00238[0] <=> (1) cpd26805[0]	(1) Sedoheptulose7-phosphate[0] <=> (1) D-ALPHABETA-D-HEPTOSE-7-PHOSPHATE[0]	5.3.1.28	5	1	-0.8600	0.5300	0.8400	3	0	R02528		0	24	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	7	290.0000	18	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	-1.3900	-1.7000	-0.3100	1.7000	0.1700	1.7000	1	1	0	0	0.0000	0.0000	0.5477	0	17.0400	-0.3100	0.3100	Isomerisation / rearrangement	intramolecular oxidoreductase
rxn26081	RXN0-4401.c	OK	0	0	>	(1) cpd00001[0] + (1) cpd00004[0] => (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd27656[0]	(1) H2O[0] + (1) NADH[0] => (1) AMP[0] + (2) H+[0] + (1) NMNH[0]	3.6.1.22;3.6.1.9	3	2	-28.3700	-6.1000	-0.6100	3	0	R02528		0	24	1	0	0.0000	2	3	5	6.0000	2.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	4	amp;h;h2o;nadh	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	2.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	1.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-22.2700	-27.7600	-5.4900	27.7600	-11.6933	27.7600	1	1	0	0	2.0000	6.0000	0.7881	0	0.9100	-5.4900	5.4900	Redox: carbon, hydride transfer	NAD(P)-linked
rxn26096	RXN0-5065.c	OK	0	0	>	(1) cpd00001[0] + (1) cpd22085[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00854[0]	(1) H2O[0] + (1) 3,4-dihydroxyphenylacetyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Homoprotocatechuate[0]		none	0	-5.7500	-6.3900	-6.2900	3	0	R02528		0	24	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	29	917.0000	59	8	6	coa;h;h2o	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	22.0000	0.0000	8.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	3	0.6400	0.5400	-0.1000	0.6400	-6.1433	0.6400	1	1	0	0	1.0000	2.0000	0.3449	0	16.8000	-0.1000	0.1000	Redox: heteroatom (S)	thiol / disulfide
rxn26100	RXN0-5114.d	OK	0	1	>	(1) cpd00001[0] + (1) cpd00738[0] => (1) cpd00009[0] + (1) cpd00054[0]	(1) H2O[0] + (1) phosphoserine[0] => (1) Phosphate[0] + (1) L-Serine[0]	3.1.3.3	3	1	7.2200	-2.5300	-2.4300	3	1	R00582	R00582	1	30	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	3	184.0000	11	0	0	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	9.7500	9.6500	-0.1000	9.7500	0.7533	9.7500	1	1	0	0	0.0000	0.0000	0.0662	0	0.8700	-0.1000	0.1000	Hydrolysis	other hydrolase
rxn26123	RXN0-5141.c	OK	0	0	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd24694[0] <=> (1) cpd00006[0] + (1) cpd24690[0]	(1) NADPH[0] + (1) H+[0] + (1) 4-nitrobenzaldehyde[0] <=> (1) NADP[0] + (1) 4-nitrobenzyl alcohol[0]	1.1.1.91	1	1		-4.9100	-4.0300	2	0	R00582		0	30	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	12	7	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	27.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5			-0.8800				1	1	0	0	-1.0000	-8.0000	0.2474	0	0.9300	-0.8800	0.8800	Redox: carbon, hydride transfer	NAD(P)-linked
rxn26127	maltodextrin phosphorylase	OK	0	0	=	(1) cpd00009[0] + (1) cpd01399[0] <=> (1) cpd00089[0] + (1) cpd01262[0]	(1) Phosphate[0] + (1) Maltotetraose[0] <=> (1) Glucose-1-phosphate[0] + (1) Amylotriose[0]	2.4.1.1	2	1	-10.3300	3.1700	0.6500	3	0	R00582		0	30	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	24	666.0000	45	8	0	pi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	29.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-13.5000	-10.9800	2.5200	13.5000	-2.1700	13.5000	1	1	0	0	0.0000	0.0000	0.4396	0	0.9700	2.5200	2.5200	Other / unclassified	-
rxn26128	RXN0-5183.c	OK	0	0	=	(1) cpd00001[0] + (1) cpd01262[0] <=> (1) cpd00179[0] + (1) cpd19001[0]	(1) H2O[0] + (1) Amylotriose[0] <=> (1) Maltose[0] + (1) alpha-D-Glucose[0]	3.2.1.20	3	1	-3.1100	-2.7800	5.0200	3	0	R00582		0	30	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	504.0000	34	6	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.3300	-8.1300	-7.8000	8.1300	-0.2900	8.1300	1	1	0	0	0.0000	0.0000	0.8925	0	7.9500	-7.8000	7.8000	Hydrolysis	other hydrolase
rxn26129	RXN0-5185.c	OK	0	0	>	(1) cpd00001[0] + (1) cpd00284[0] => (1) cpd00009[0] + (1) cpd00222[0]	(1) H2O[0] + (1) 6-Phospho-D-gluconate[0] => (1) Phosphate[0] + (1) GLCN[0]	3.1.3.-	3	1	7.2200	-4.1500	-2.2700	3	0	R00582		0	30	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	6	274.0000	17	0	0	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	11.3700	9.4900	-1.8800	11.3700	0.2667	11.3700	1	1	0	0	0.0000	-4.0000	0.7696	0	0.8800	-1.8800	1.8800	Hydrolysis	other hydrolase
rxn26130	RXN0-5186.c	OK	0	1	=	(1) cpd00001[0] + (1) cpd00802[0] <=> (1) cpd00009[0] + (1) cpd00082[0]	(1) H2O[0] + (1) D-fructose-1-phosphate[0] <=> (1) Phosphate[0] + (1) D-Fructose[0]	3.1.3.-;3.1.3.68	3	2	7.2200	-2.8400	-3.6700	3	1	R08548	R08548	1	15	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	6	259.0000	16	2	0	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	10.0600	10.8900	0.8300	10.8900	0.2367	10.8900	1	1	0	0	0.0000	0.0000	0.4509	0	0.8900	0.8300	0.8300	Hydrolysis	other hydrolase
rxn26135	Lysine 2,3-aminomutase	OK	0	0	=	(1) cpd00039[0] <=> (1) cpd25938[0]	(1) L-Lysine[0] <=> (1) (R)-beta-lysine[0]	5.4.3.-	5	1	0.0000	-0.5000	-4.6500	3	0	R08548		0	15	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	6	147.0000	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.5000	4.6500	4.1500	4.6500	-1.7167	4.6500	1	1	0	0	0.0000	0.0000	0.3866	0	11.1200	4.1500	4.1500	Isomerisation / rearrangement	mutase
rxn26144	RXN0-5213.c	OK	0	0	=	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00428[0] <=> (1) cpd00003[0] + (1) cpd03105[0]	(1) NADH[0] + (1) H+[0] + (1) 2-Oxopropanal[0] <=> (1) NAD[0] + (1) Acetol[0]	1.1.1.-	1	1	-7.6800	-4.5500	-7.9100	3	1	R10718	R10718	1	2	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-3.1300	0.2300	3.3600	3.3600	-6.7133	3.3600	1	1	0	0	-1.0000	-4.0000	0.4087	0	15.6400	3.3600	3.3600	Redox: carbon, hydride transfer	NAD(P)-linked
rxn26146	RXN0-5224.d	OK	0	1	=	(1) cpd00067[0] + (1) cpd00242[0] <=> (1) cpd00001[0] + (1) cpd00011[0]	(1) H+[0] + (1) H2CO3[0] <=> (1) H2O[0] + (1) CO2[0]	4.2.1.1	4	1	0.8400	1.2400	1.5100	3	2	R00132;R10092	R00132;R10092	1	64	2	0	0.0390	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	1	61.0000	4	0	0	co2;h;h2o	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.4000	-0.6700	-0.2700	0.6700	1.1967	0.6700	1	1	0	0	-1.0000	-2.0000	0.7400	0	1.2500	-0.2700	0.2700	C-C bond: carboxylation / decarboxylation	CO2 added or lost
rxn26152	RXN0-5243.c	OK	0	0	=	(1) cpd00001[0] + (1) cpd26854[0] <=> (1) cpd00293[0] + (1) cpd02416[0]	(1) H2O[0] + (1) chitobiose-6-phosphate[0] <=> (1) N-Acetyl-D-glucosamine 6-phosphate[0] + (1) N-Acetyl-beta-D-glucosamine[0]		none	0	-3.1100	-2.2800	6.7400	3	0	R00132;R10092		0	64	2	0	0.0390	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	16	504.0000	33	4	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	12.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.8300	-9.8500	-9.0200	9.8500	0.4500	9.8500	1	1	0	0	0.0000	0.0000	0.5715	0	19.9400	-9.0200	9.0200	Other / unclassified	-
rxn26238	anaerobic glycerol-3-phosphate dehydrogenase	OK	0	1	>	(1) cpd00080[0] + (1) cpd15560[0] => (1) cpd00095[0] + (1) cpd15561[0]	(1) Glycerol-3-phosphate[0] + (1) Ubiquinone-8[0] => (1) Glycerone-phosphate[0] + (1) Ubiquinol-8[0]	1.1.5.3;1.1.99.5	1	2	-13.6800	-26.0600	60.4800	3	0	R00132;R10092		0	64	2	0	0.0390	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	49	728.0000	53	2	1	ubiquinol8;ubiquinone8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0000	0.0000	0.0000	0.0000	18.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	6.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	1.0000	0.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	12.3800	-74.1600	-86.5400	86.5400	6.9133	86.5400	1	1	0	0	0.0000	0.0000	1.4942	0	80.3000	-86.5400	86.5400	Redox: quinone / quinol	prenyl-quinone carrier
rxn26300	RXN0-5285.c	OK	0	0	=	(1) cpd25970[0] <=> (1) cpd00571[0]	(1) L-idarate[0] <=> (1) Glucarate[0]	5.1.2.-	5	1	0.0000	0.0000	1.1300	3	0	R00132;R10092		0	64	2	0	0.0390	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	210.0000	14	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.0000	-1.1300	-1.1300	1.1300	0.3767	1.1300	1	1	0	0	0.0000	0.0000	0.0000	0	8.3100	-1.1300	1.1300	Isomerisation / rearrangement	racemase / epimerase
rxn26305	RXN0-5298.c	OK	0	0	=	(1) cpd22637[0] <=> (1) cpd25981[0]	(1) alpha-L-fucopyranose[0] <=> (1) beta-L-fucopyranose[0]	5.1.3.-;5.1.3.29	5	2	0.0000	0.0000	-8.6800	3	0	R00132;R10092		0	64	2	0	0.0390	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	164.0000	11	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.0000	8.6800	8.6800	8.6800	-2.8933	8.6800	1	1	0	0	0.0000	0.0000	0.0000	0	24.2800	8.6800	8.6800	Isomerisation / rearrangement	racemase / epimerase
rxn26306	RXN0-5305.c	OK	0	0	=	(1) cpd16443[0] <=> (1) cpd28037[0]	(1) beta-D-Ribofuranose[0] <=> (1) RIBOSE[0]		none	0	2.0800	0.3500	-14.7700	3	0	R00132;R10092		0	64	2	0	0.0390	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	5	150.0000	10	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000	-1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.7300	16.8500	15.1200	16.8500	-4.1133	16.8500	1	1	0	0	0.0000	0.0000	0.2646	0	14.7100	15.1200	15.1200	Other / unclassified	-
