rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn02039	11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione:NADP+ delta4-oxidoreductase	1.3.1.3	4.110	2.630	1.480	1.480	(1) NADP[0] + (1) 5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Cortisol[0]	h;nadp;nadph	1.000	8.000	5	21	43.130	1.915
rxn03156	3,4-Dihydroxy-L-phenylalanine:oxygen 2,3-oxidoreductase (recyclizing)	1.13.11.30	-47.980	-49.460	1.480	1.480	(1) NADPH[0] + (1) H+[0] + (1) Stizolobinate[0] <= (1) NADP[0] + (1) 5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde[0]	h;nadp;nadph	-1.000	-8.000	5	21	42.000	
rxn07754	R07964	1.13.12.-	-99.380	-97.890	-1.490	1.490	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Theobromine[0] => (1) H2O[0] + (1) NADP[0] + (1) Formaldehyde[0] + (1) 3-Methylxanthine[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	8	21	49.890	
rxn01446	Deoxyguanosine:orthophosphate ribosyltransferase	2.4.2.1;2.4.2.4	4.270	2.780	1.490	1.490	(1) Phosphate[0] + (1) Deoxyguanosine[0] <= (1) Guanine[0] + (1) deoxyribose-1-phosphate[0]	pi	0.000	0.000	4	10	1.110	0.919
rxn00318	N6-acetyl-L-lysine amidohydrolase	3.5.1.17	-1.520	-3.010	1.490	1.490	(1) H2O[0] + (1) N6-Acetyl-L-lysine[0] <=> (1) Acetate[0] + (1) L-Lysine[0]	h2o	0.000	2.000	4	8	12.700	0.534
rxn03799	R05509	2.8.3.12	-1.220	0.270	-1.490	1.490	(1) Acetyl-CoA[0] + (1) Acrylate[0] <=> (1) Acetate[0] + (1) Acrylyl-CoA[0]		0.000	0.000	4	24	23.560	0.346
rxn23070	RXN-12642.c	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) 1,3-eicosanediol, 2-amino-[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-amino-1-hydroxyicosan-3-one[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn17753	D-3-oxosphinganine reductase	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) Sphinganine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Dehydrosphinganine[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn31436	R_Sphinganine_NADP__3_oxidoreductase	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) Sphinganine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Dehydrosphinganine[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn35927	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	4.910	6.400	-1.490	1.490	(1) NADP[0] + (1) beta-Citronellol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) (S)-(-)-Citronellal[0]	h;nadp;nadph	1.000	8.000	5	21	21.450	0.247
rxn17754	D-3-oxosphinganine reductase	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) Sphinganine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Dehydrosphinganine[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn02134	Sphinganine:NADP+ 3-oxidoreductase	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) Sphinganine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Dehydrosphinganine[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn46223		1.1.1.380	4.460	5.950	-1.490	1.490	(1) NAD[0] + (1) Gulonate[0] <=> (1) NADH[0] + (1) H+[0] + (1) FRUCTURONATE[0]	h;nad;nadh	1.000	4.000	5	21	2.980	0.236
rxn23071	RXN-12642.r	1.1.1.102	4.280	2.790	1.490	1.490	(1) NADP[0] + (1) 1,3-eicosanediol, 2-amino-[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-amino-1-hydroxyicosan-3-one[0]	h;nadp;nadph	1.000	8.000	5	21	20.420	0.242
rxn16337	L-saccharopine:oxygen oxidoreductase (L-glutamate forming)	1.5.3.18	-22.800	-21.310	-1.490	1.490	(1) H2O[0] + (1) O2[0] + (1) Saccharopine[0] => (1) L-Glutamate[0] + (1) H2O2[0] + (1) Allysine[0]	glu;h2o;h2o2;o2	0.000	0.000	6	11	1.790	1.244
rxn41939			-5.430	-3.930	-1.500	1.500	(1) H2O[0] + (1) 2'-Cytidylic acid[0] => (1) Phosphate[0] + (1) Cytidine[0]	h2o;pi	0.000	0.000	4	9	1.230	0.525
rxn02403	L-erythro-3,5-diaminohexanoate:NAD+ oxidoreductase (deaminating)	1.4.1.11	5.750	4.250	1.500	1.500	(1) H2O[0] + (1) NAD[0] + (1) (3S,5S)-3,5-Diaminocaproate[0] <=> (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) (S)-5-Amino-3-oxohexanoate[0]	h;h2o;nad;nadh;nh3	1.000	4.000	7	21	0.930	0.264
rxn01333	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase	2.2.1.2	0.830	-0.670	1.500	1.500	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) D-fructose-6-phosphate[0] + (1) D-Erythrose4-phosphate[0]		0.000	0.000	4	7	0.960	0.476
rxn15751	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase	2.2.1.2	0.830	-0.670	1.500	1.500	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) D-fructose-6-phosphate[0] + (1) D-Erythrose4-phosphate[0]		0.000	0.000	4	7	0.960	0.476
rxn24584	RXN-8055.c	1.2.1.-	-9.150	-7.650	-1.500	1.500	(1) H2O[0] + (1) NADP[0] + (1) (11R)-dihydroartemisinic aldehyde[0] <=> (1) NADPH[0] + (2) H+[0] + (1) dihydroarteannuic acid[0]	h;h2o;nadp;nadph	2.000	10.000	6	21	17.830	0.265
rxn00949	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)	4.4.1.2	-0.540	0.960	-1.500	1.500	(1) H2O[0] + (1) Homocysteine[0] => (1) NH3[0] + (1) H+[0] + (1) 2-Oxobutyrate[0] + (1) H2S[0]	h;h2o;nh3	1.000	4.000	6	4	15.770	1.477
rxn33318	Transaldolase	2.2.1.2	0.830	-0.670	1.500	1.500	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) D-fructose-6-phosphate[0] + (1) D-Erythrose4-phosphate[0]		0.000	0.000	4	7	0.960	0.476
rxn33316	Transaldolase	2.2.1.2	0.830	-0.670	1.500	1.500	(1) Glyceraldehyde3-phosphate[0] + (1) Sedoheptulose7-phosphate[0] <=> (1) D-fructose-6-phosphate[0] + (1) D-Erythrose4-phosphate[0]		0.000	0.000	4	7	0.960	0.476
rxn22986	N,N'-diacetylchitobiose deacetylase (nonreducing end)	3.5.1.-	-2.370	-0.870	-1.500	1.500	(1) H2O[0] + (1) Chitobiose[0] <=> (1) Acetate[0] + (1) 2-acetamido-4-O-(2-amino-2-deoxy-beta-D-glucopyranosyl)-2-deoxy-D-glucose[0]	h2o	0.000	2.000	4	16	26.350	0.435
rxn22985	N,N'-diacetylchitobiose deacetylase (nonreducing end)	3.5.1.-	-2.370	-0.870	-1.500	1.500	(1) H2O[0] + (1) Chitobiose[0] <=> (1) Acetate[0] + (1) 2-acetamido-4-O-(2-amino-2-deoxy-beta-D-glucopyranosyl)-2-deoxy-D-glucose[0]	h2o	0.000	2.000	4	16	26.350	0.435
rxn09433	fatty acid synthase (n-C16:0)		-15.730	-17.240	1.510	1.510	(2) NADPH[0] + (3) H+[0] + (1) Malonyl-CoA[0] + (1) Myristic acid[0] => (1) H2O[0] + (2) NADP[0] + (1) CoA[0] + (1) CO2[0] + (1) Palmitate[0]	co2;coa;h;h2o;nadp;nadph	-3.000	-26.000	9	24	10.810	1.543
rxn47345			-2.160	-3.670	1.510	1.510	(1) H2O[0] + (1) N-(3-hydroxybutan-2-yl)acetamide[0] <=> (1) Acetate[0] + (1) 3-amino-2-butanol[0]	h2o	0.000	2.000	4	6	35.650	0.435
rxn47215			-4.460	-2.950	-1.510	1.510	(1) NADH[0] + (1) H+[0] + (1) Cortisol[0] <=> (1) NAD[0] + (1) 20alpha-dihydrocortisol[0]	h;nad;nadh	-1.000	-4.000	5	21	28.910	0.236
rxn54522	58668		4.910	6.420	-1.510	1.510	(1) NADP[0] + (1) 3-deoxyfructose[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-deoxyglucosone[0]	h;nadp;nadph	1.000	8.000	5	21	15.090	0.247
rxn15080	sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase	2.7.1.142	0.360	-1.150	1.510	1.510	(1) Glycerol-3-phosphate[0] + (1) beta-D-Glucose[0] <=> (1) Glycerol[0] + (1) beta-D-Glucose 6-phosphate[0]		0.000	0.000	4	6	1.000	0.664
rxn01484	N-Acetyl-D-glucosamine-6-phosphate amidohydrolase	3.5.1.25	-1.890	-0.380	-1.510	1.510	(1) H2O[0] + (1) N-Acetyl-D-glucosamine 6-phosphate[0] <=> (1) Acetate[0] + (1) D-Glucosamine phosphate[0]	h2o	0.000	-2.000	4	8	17.240	0.903
rxn23753	RXN-1883.c		-10.500	-8.990	-1.510	1.510	(2) H2O[0] + (1) GDP-L-galactose[0] => (1) Phosphate[0] + (2) H+[0] + (1) GMP[0] + (1) beta-L-galactose[0]	h;h2o;pi	2.000	6.000	6	16	14.300	1.204
rxn43583			1.600	0.090	1.510	1.510	(1) Carbamoylphosphate[0] + (1) L-2,3-Diaminopropionate[0] <=> (1) Phosphate[0] + (1) Albizziin[0]	pi	0.000	0.000	4	4	24.700	1.167
rxn37767	RXN-2205.d.araexp.CPD-479_MET	2.6.1.-	-0.610	-2.120	1.510	1.510	(1) L-Methionine[0] + (1) 2-Oxo-5-methylthiopentanoic acid[0] <=> (1) 4-methylthio 2-oxobutyrate[0] + (1) Homomethionine[0]		0.000	0.000	4	6	17.760	0.297
rxn38839	RXN-2205.c.riceexp.CPD-479_MET	2.6.1.-	-0.610	-2.120	1.510	1.510	(1) L-Methionine[0] + (1) 2-Oxo-5-methylthiopentanoic acid[0] <=> (1) 4-methylthio 2-oxobutyrate[0] + (1) Homomethionine[0]		0.000	0.000	4	6	17.760	0.297
rxn45861			11.860	10.340	1.520	1.520	(1) NADP[0] + (1) L-Pipecolate[0] <=> (1) NADPH[0] + (2) H+[0] + (1) delta1-Piperideine-6-L-carboxylate[0]	h;nadp;nadph	2.000	10.000	5	21	2.190	1.699
rxn20718	R381-RXN.c	5.-.-.-	0.000	1.520	-1.520	1.520	(1) N-acetyl-beta-D-mannosamine[0] <=> (1) N-Acetyl-beta-D-glucosamine[0]		0.000	0.000	2	8	20.370	0.000
rxn19714	formaldehyde transketolase	2.2.1.3	-4.290	-5.820	1.530	1.530	(1) Formaldehyde[0] + (1) D-Xylulose5-phosphate[0] <=> (1) Glyceraldehyde3-phosphate[0] + (1) Glycerone[0]		0.000	0.000	4	5	1.030	0.665
rxn01048	D-Xylulose-5-phosphate:formaldehyde glycolaldehydetransferase	2.2.1.3	-4.290	-5.820	1.530	1.530	(1) Formaldehyde[0] + (1) D-Xylulose5-phosphate[0] <=> (1) Glyceraldehyde3-phosphate[0] + (1) Glycerone[0]		0.000	0.000	4	5	1.030	0.665
rxn16307	9,10-epoxystearate hydrolase	3.3.2.-	6.170	4.640	1.530	1.530	(1) H2O[0] + (1) cis-9,10-Epoxystearic acid[0] <= (1) (9S,10S)-9,10-Dihydroxyoctadecanoate[0]	h2o	0.000	0.000	3	18	36.470	0.854
rxn00399	L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)	1.14.13.39	-191.420	-189.880	-1.540	1.540	(1) NADPH[0] + (3) O2[0] + (2) L-Arginine[0] => (2) H2O[0] + (1) NADP[0] + (1) H+[0] + (2) Citrulline[0] + (2) NO[0]	h;h2o;nadp;nadph;o2	1.000	-8.000	8	21	3.850	3.047
rxn42639			1.420	-0.120	1.540	1.540	(2) Homocysteine[0] <=> (1) H+[0] + (1) H2S[0] + (1) (S,S)-2,2'-diamino-4,4'-sulfanediyldibutyric acid[0]	h	1.000	2.000	4	8	21.280	1.463
rxn35680	3-hydroxyacyl-CoA epimerase	5.1.2.3	2.290	0.750	1.540	1.540	(1) (S)-3-Hydroxybutyryl-CoA[0] <=> (1) 3-Hydroxybutanoyl-CoA[0]		0.000	0.000	2	25	13.930	0.443
rxn52027	45116		3.830	5.370	-1.540	1.540	(1) NADP[0] + (1) (+)-ipsdienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2,7-Octadien-4-one, 2-methyl-6-methylene-[0]	h;nadp;nadph	1.000	8.000	5	21	30.930	0.440
rxn57328			9.800	8.260	1.540	1.540	(1) H2O[0] + (1) NADH[0] + (1) H+[0] + (1) Dipicolinate[0] <=> (1) NAD[0] + (1) (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate[0]	h;h2o;nad;nadh	-1.000	-4.000	6	21	50.280	1.102
rxn02469	N6,N6,N6-Trimethyl-L-lysine,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	1.14.11.8	-107.720	-106.170	-1.550	1.550	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) N6,N6,N6-Trimethyl-L-lysine[0] => (1) CO2[0] + (1) Succinate[0] + (1) 3-Hydroxy-N6,N6,N6-trimethyl-L-lysine[0]	co2;o2	0.000	0.000	6	9	16.810	1.111
rxn27385	TML-alpha-ketoglutarate dioxygenase	1.14.11.8	-107.720	-106.170	-1.550	1.550	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) N6,N6,N6-Trimethyl-L-lysine[0] => (1) CO2[0] + (1) Succinate[0] + (1) 3-Hydroxy-N6,N6,N6-trimethyl-L-lysine[0]	co2;o2	0.000	0.000	6	9	16.810	1.111
rxn38388	RXN-5444.m	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) indole-3-ketol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-indoleglyoxal[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn38389	RXN-5444.n	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) indole-3-ketol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-indoleglyoxal[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn03804	R05515		-4.940	-6.490	1.550	1.550	(1) NADH[0] + (1) H+[0] + (1) Streptomycin 6-phosphate[0] <=> (1) NAD[0] + (1) Dihydrostreptomycin 6-phosphate[0]	h;nad;nadh	-1.000	-4.000	5	21	22.290	0.242
rxn00895	Acetyl-CoA:D-glucosamine N-acetyltransferase	2.3.1.3	-5.490	-7.040	1.550	1.550	(1) Acetyl-CoA[0] + (1) GLUM[0] => (1) CoA[0] + (1) H+[0] + (1) N-Acetyl-D-glucosamine[0]	coa;h	1.000	0.000	5	23	17.240	0.583
rxn19801	glucosamine acetyltransferase	2.3.1.3	-5.490	-7.040	1.550	1.550	(1) Acetyl-CoA[0] + (1) GLUM[0] => (1) CoA[0] + (1) H+[0] + (1) N-Acetyl-D-glucosamine[0]	coa;h	1.000	0.000	5	23	17.240	0.583
rxn38386	RXN-5444.d	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) indole-3-ketol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-indoleglyoxal[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn55704	64516		4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) Isethionate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Sulfoacetaldehyde[0]	h;nad;nadh	1.000	4.000	5	21	18.330	0.242
rxn38387	RXN-5444.e	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) indole-3-ketol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-indoleglyoxal[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn24079	RXN-5444.c	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) indole-3-ketol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-indoleglyoxal[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn47653			4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-(glutathion-S-yl)-2-methylbut-3-en-1-ol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-(glutathion-S-yl)-2-methylbut-3-enal[0]	h;nad;nadh	1.000	4.000	5	21	22.290	0.242
rxn46274			4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-methyl-1,2-butanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-hydroxy-2-methyl-butanal[0]	h;nad;nadh	1.000	4.000	5	21	22.290	0.242
rxn45269			4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-hydroxyethyl-CoM[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-oxoethyl-CoM[0]	h;nad;nadh	1.000	4.000	5	21	18.330	0.242
rxn43568		1.1.1.400	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-methyl-1,2-propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-hydroxy-2-methylpropanal[0]	h;nad;nadh	1.000	4.000	5	21	25.650	0.242
rxn60703			4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-methylmercaptoethanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-(methylsulfanyl)acetaldehyde[0]	h;nad;nadh	1.000	4.000	5	21	18.330	0.242
rxn11834	2-phenyl-1,3-propanediol monocarbamate:NAD+ oxidoreductase	1.1.1.1	4.940	6.490	-1.550	1.550	(1) NAD[0] + (1) 2-Phenyl-1,3-propanediol monocarbamate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Carbamoyl-2-phenylpropionaldehyde[0]	h;nad;nadh	1.000	4.000	5	21	28.620	0.242
rxn41806		2.8.3.1	-1.360	-2.910	1.550	1.550	(1) Acetyl-CoA[0] + (1) D-Lactate[0] <=> (1) Acetate[0] + (1) D-lactoyl-CoA[0]		0.000	0.000	4	24	12.570	0.610
rxn12641	RXN0-6977.c	3.4.13.18	-0.720	-2.270	1.550	1.550	(1) H2O[0] + (1) L-alanylglycine[0] <=> (1) Glycine[0] + (1) L-Alanine[0]	h2o	0.000	0.000	4	5	17.490	0.833
rxn00475	L-Tryptophan:NAD+ oxidoreductase (deaminating)	1.4.1.19	-0.650	-2.200	1.550	1.550	(1) H2O[0] + (1) NAD[0] + (1) L-Tryptophan[0] => (1) NADH[0] + (1) NH3[0] + (1) H+[0] + (1) Indolepyruvate[0]	h;h2o;nad;nadh;nh3	1.000	6.000	7	21	1.560	1.205
rxn30042	5'-nucleotidase (dIMP)	3.1.3.5	-4.150	-2.600	-1.550	1.550	(1) H2O[0] + (1) dIMP[0] => (1) Phosphate[0] + (1) Deoxyinosine[0]	h2o;pi	0.000	0.000	4	10	0.870	0.576
rxn09010	5'-nucleotidase (dIMP) (periplasm)	3.1.3.5	-4.150	-2.600	-1.550	1.550	(1) H2O[0] + (1) dIMP[0] => (1) Phosphate[0] + (1) Deoxyinosine[0]	h2o;pi	0.000	0.000	4	10	0.870	0.576
rxn00752	Choline:oxygen 1-oxidoreductase	1.1.3.17	-27.430	-25.880	-1.550	1.550	(1) O2[0] + (1) Choline[0] => (1) H2O2[0] + (1) Betaine aldehyde[0]	h2o2;o2	0.000	0.000	4	5	17.020	1.027
rxn40050	propanoyl-CoA:NAD+ oxidoreductase	1.3.1.95	14.470	12.920	1.550	1.550	(1) NAD[0] + (1) Propionyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acrylyl-CoA[0]	h;nad;nadh	1.000	4.000	5	24	19.970	0.798
rxn44855			-4.360	-5.920	1.560	1.560	(1) H2O[0] + (1) 1D-myo-inositol (2,5) bisphosphate[0] => (1) Phosphate[0] + (1) 1D-myo-inositol (2) monophosphate[0]	h2o;pi	0.000	-8.000	4	6	12.050	0.332
rxn49963	30551		-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) beta-D-Glucose[0] => (1) CoA[0] + (1) 6-Acetyl-D-glucose[0]	coa	0.000	0.000	4	23	10.510	0.512
rxn47782			-2.440	-4.000	1.560	1.560	(1) 1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol[0] + (1) (9Z)-18-hydroxyoctadec-9-enoyl-CoA[0] => (1) CoA[0] + (1) tri-acyl estolide[0]	coa	0.000	0.000	4	57	12.500	0.525
rxn25516	1-dodecanol-O-arachinoyltransferase	2.3.1.75	-2.440	-4.000	1.560	1.560	(1) Icosanoyl-CoA[0] + (1) 1-Dodecanol[0] => (1) CoA[0] + (1) arachidoyl dodecanoate[0]	coa	0.000	0.000	4	41	12.500	0.525
rxn50786	38251		-2.440	-4.000	1.560	1.560	(1) strcoa[0] + (1) Hexadecanol[0] => (1) CoA[0] + (1) hexadecanyl octadecanoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50780	38227		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) Hexadecanol[0] => (1) CoA[0] + (1) hexadecanyl (9Z)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50781	38231		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) (9Z)-hexadecen-1-ol[0] => (1) CoA[0] + (1) 1-O-(9Z)-hexadecenyl (9Z)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50782	38235		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) 1-octadecanol[0] => (1) CoA[0] + (1) 1-O-octadecyl (9Z)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50779	38223		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) n-Decanol[0] => (1) CoA[0] + (1) Decyl oleate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50783	38239		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) (9Z)-octadecen-1-ol[0] => (1) CoA[0] + (1) 1-O-(9Z)-octadecenyl (9Z)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50784	38243		-2.440	-4.000	1.560	1.560	(1) Oleoyl-CoA[0] + (1) 1-eicosanol[0] => (1) CoA[0] + (1) 1-O-eicosanyl (9Z)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn50785	38247		-2.440	-4.000	1.560	1.560	(1) Hexadecanol[0] + (1) 16:1-delta9-CoA[0] => (1) CoA[0] + (1) 1-O-hexadecyl (9Z)-hexadecenoate[0]	coa	0.000	0.000	4	37	12.500	0.525
rxn37799	1-dodecanol-O-arachinoyltransferase	2.3.1.75	-2.440	-4.000	1.560	1.560	(1) Icosanoyl-CoA[0] + (1) 1-Dodecanol[0] => (1) CoA[0] + (1) arachidoyl dodecanoate[0]	coa	0.000	0.000	4	41	12.500	0.525
rxn22151	beta-D-mannose-(1,4)-beta-D-glucoronate-(1,2)-alpha-N-acetyl-D-mannosyl-(1,3)-beta-D-glucosyl-(1,4)-alpha-D-glucosyl-diphosphoundecaprenol mannosyl acetylase		-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) D-Man-beta-(1,4)- GlcA-beta-(1,2)-6-O-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0] <=> (1) CoA[0] + (1) N-acetyl-D-Man-beta-(1,4)- GlcA-beta-(1,2)-N-acetyl-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0]	coa	0.000	0.000	4	89	10.510	0.512
rxn22159	beta-L-rhamnosyl-(1,6)-beta-D-glucosyl-(1,6)-alpha-D-glucosyl-(1,2)-beta-D-glucoronate-(1,2)-alpha-D-mannosyl-(1,3)-beta-D-glucosyl-(1,4)-alpha-D-glucosyl-diphosphoundecaprenol mannosyl:acertyl transferase		-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0] <=> (1) CoA[0] + (1) L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0]	coa	0.000	0.000	4	99	10.510	0.512
rxn22160	RXN-11809.c		-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol[0] <=> (1) CoA[0] + (1) L-Rha-beta-(1,6)-Glc-beta-(1,6)-Glc-alpha-(1,4)-GlcA-beta-(1,2)-NAc-D-Man-alpha-(1,3)-D-Glc-beta-(1,4)-Nac-Glc-alpha-1-diphosphoundecaprenol[0]	coa	0.000	0.000	4	101	10.510	0.512
rxn51861	44136		-2.440	-4.000	1.560	1.560	(1) Hexadecanol[0] + (1) Lauroyl-CoA[0] => (1) CoA[0] + (1) hexadecanyl dodecanoate[0]	coa	0.000	0.000	4	33	12.500	0.525
rxn55873	65484		-2.440	-4.000	1.560	1.560	(1) Hexanoyl-CoA[0] + (1) hexanol[0] => (1) CoA[0] + (1) hexyl hexanoate[0]	coa	0.000	0.000	4	27	12.500	0.525
rxn19482	DIGLUCOACETYL-DOCOSANOATE-ACETYL-RXN.c	2.3.1.-	-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) 13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'')-acetate[0] <=> (1) CoA[0] + (1) 13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'),O(6'')-diacetate[0]	coa	0.000	0.000	4	38	10.510	0.512
rxn51860	44128		-2.440	-4.000	1.560	1.560	(1) Hexadecanol[0] + (1) (9E)-octadec-9-enoyl-CoA[0] => (1) CoA[0] + (1) hexadecanyl (9E)-octadecenoate[0]	coa	0.000	0.000	4	39	12.500	0.525
rxn19481	DIGLUCO-DOCOSANOATE-ACETYLATION-RXN.c	2.3.1.-	-0.930	0.630	-1.560	1.560	(1) Acetyl-CoA[0] + (1) 13-Sophorosyloxydocosanoic acid[0] <=> (1) CoA[0] + (1) 13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'')-acetate[0]	coa	0.000	0.000	4	36	10.510	0.512
rxn53863	55288		-2.440	-4.000	1.560	1.560	(1) Myristoyl-CoA[0] + (1) 1-tetradecanol[0] => (1) CoA[0] + (1) tetradecanyl tetradecanoate[0]	coa	0.000	0.000	4	35	12.500	0.525
