rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn37564	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubiquinone-9[0] => (1) Fumarate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.558
rxn37563	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubidecarenone[0] => (1) Fumarate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.558
rxn09417	Succinic dehydrogenase	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubiquinone-6[0] => (1) Fumarate[0] + (1) Ubiquinol-6[0]		0.000	0.000	4	39	80.300	1.558
rxn37566	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1;1.3.99.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubiquinone-8[0] => (1) Fumarate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.558
rxn37562	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubiquinone-9[0] => (1) Fumarate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.558
rxn38991	Succinic dehydrogenase	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) coenzyme-Q7[0] => (1) Fumarate[0] + (1) ubiquinol(7)[0]		0.000	0.000	4	44	80.300	1.558
rxn38992	Succinic dehydrogenase	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) coenzyme-Q7[0] => (1) Fumarate[0] + (1) ubiquinol(7)[0]		0.000	0.000	4	44	80.300	1.558
rxn37643	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubiquinone-9[0] => (1) Fumarate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.558
rxn37565	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	1.3.5.1	-17.590	70.450	-88.040	88.040	(1) Succinate[0] + (1) Ubidecarenone[0] => (1) Fumarate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.558
rxn00036	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	1.10.3.1	-82.130	-169.970	87.840	87.840	(1) O2[0] + (2) L-Dopa[0] => (2) H2O[0] + (2) Dopaquinone[0]	h2o;o2	0.000	0.000	4	9	99.400	3.431
rxn37118	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) ubiquinol(9)[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubiquinone-9[0]	h2o;o2	0.000	0.000	6	54	80.320	1.922
rxn37119	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) ubiquinol(10)[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubidecarenone[0]	h2o;o2	0.000	0.000	6	59	80.320	1.922
rxn37117	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) Ubiquinol-8[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubiquinone-8[0]	h2o;o2;ubiquinol8;ubiquinone8	0.000	0.000	6	49	80.320	1.922
rxn37126	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) ubiquinol(10)[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubidecarenone[0]	h2o;o2	0.000	0.000	6	59	80.320	1.922
rxn37124	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) Ubiquinol-8[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubiquinone-8[0]	h2o;o2;ubiquinol8;ubiquinone8	0.000	0.000	6	49	80.320	1.922
rxn37125	methane,quinol:oxygen oxidoreductase	1.14.18.3	-58.000	-145.630	87.630	87.630	(1) O2[0] + (1) Methane[0] + (1) ubiquinol(9)[0] => (1) H2O[0] + (1) Methanol[0] + (1) Ubiquinone-9[0]	h2o;o2	0.000	0.000	6	54	80.320	1.922
rxn47527			-70.420	-158.040	87.620	87.620	(13) NADPH[0] + (1) Acetyl-CoA[0] + (21) H+[0] + (9) Malonyl-CoA[0] => (8) H2O[0] + (13) NADP[0] + (10) CoA[0] + (9) CO2[0] + (1) Eicosapentaenoic acid[0]	co2;coa;h;h2o;nadp;nadph	-21.000	-192.000	9	24	114.530	7.714
rxn36924	quinone reductase	1.6.5.2	-32.190	55.230	-87.420	87.420	(1) NADPH[0] + (1) H+[0] + (1) ubiquinone-1[0] => (1) NADP[0] + (1) ubiquinol(1)[0]	h;nadp;nadph	-1.000	-8.000	5	21	80.290	1.486
rxn36842	quinone reductase	1.6.5.2	-32.190	55.230	-87.420	87.420	(1) NADPH[0] + (1) H+[0] + (1) ubiquinone-1[0] => (1) NADP[0] + (1) ubiquinol(1)[0]	h;nadp;nadph	-1.000	-8.000	5	21	80.290	1.486
rxn07516	R07702	1.13.11.-	-83.600	-170.970	87.370	87.370	(1) O2[0] + (1) 1,2-Anthracenediol[0] => (2) H+[0] + (1) 3-(2-Carboxyvinyl)naphthalene-2-carboxylic acid[0]	h;o2	2.000	6.000	4	14	50.050	2.153
rxn13741	proline oxidase	1.5.1.2	-20.200	67.130	-87.330	87.330	(1) L-Proline[0] + (1) Ubiquinone-8[0] => (1) H+[0] + (1) 1-Pyrroline-5-carboxylate[0] + (1) Ubiquinol-8[0]	h;ubiquinol8;ubiquinone8	1.000	2.000	5	49	80.300	1.643
rxn36918	quinone reductase	1.6.5.2;1.6.99.6	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NADP[0] + (1) Ubiquinol-8[0]	h;nadp;nadph;ubiquinol8;ubiquinone8	-1.000	-8.000	5	49	80.300	1.486
rxn36920	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NADP[0] + (1) ubiquinol(9)[0]	h;nadp;nadph	-1.000	-8.000	5	54	80.300	1.486
rxn36922	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NADP[0] + (1) ubiquinol(10)[0]	h;nadp;nadph	-1.000	-8.000	5	59	80.300	1.486
rxn36840	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NADP[0] + (1) ubiquinol(9)[0]	h;nadp;nadph	-1.000	-8.000	5	54	80.300	1.486
rxn36838	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NADP[0] + (1) ubiquinol(7)[0]	h;nadp;nadph	-1.000	-8.000	5	44	80.300	1.486
rxn08977	quinone reductase	1.6.5.2;1.6.99.6	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NADP[0] + (1) Ubiquinol-8[0]	h;nadp;nadph;ubiquinol8;ubiquinone8	-1.000	-8.000	5	49	80.300	1.486
rxn36916	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NADP[0] + (1) ubiquinol(7)[0]	h;nadp;nadph	-1.000	-8.000	5	44	80.300	1.486
rxn36841	quinone reductase	1.6.5.2	-32.190	55.120	-87.310	87.310	(1) NADPH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NADP[0] + (1) ubiquinol(10)[0]	h;nadp;nadph	-1.000	-8.000	5	59	80.300	1.486
rxn37052	nitrate-inducible formate dehydrogenase	1.1.5.6	-35.620	51.490	-87.110	87.110	(1) Formate[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) CO2[0] + (1) ubiquinol(10)[0]	co2;h	-1.000	-2.000	5	59	80.300	1.668
rxn37050	nitrate-inducible formate dehydrogenase	1.1.5.6	-35.620	51.490	-87.110	87.110	(1) Formate[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) CO2[0] + (1) Ubiquinol-8[0]	co2;h;ubiquinol8;ubiquinone8	-1.000	-2.000	5	49	80.300	1.668
rxn37051	nitrate-inducible formate dehydrogenase	1.1.5.6	-35.620	51.490	-87.110	87.110	(1) Formate[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) CO2[0] + (1) ubiquinol(9)[0]	co2;h	-1.000	-2.000	5	54	80.300	1.668
rxn37078	pyruvic (cytochrome b1) dehydrogenase	1.2.2.2;1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubiquinone-8[0] => (1) CO2[0] + (1) Acetate[0] + (1) Ubiquinol-8[0]	co2;h2o;ubiquinol8;ubiquinone8	0.000	0.000	6	49	80.300	1.662
rxn37077	pyruvic (cytochrome b1) dehydrogenase	1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubidecarenone[0] => (1) CO2[0] + (1) Acetate[0] + (1) ubiquinol(10)[0]	co2;h2o	0.000	0.000	6	59	80.300	1.662
rxn37076	pyruvic (cytochrome b1) dehydrogenase	1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubiquinone-9[0] => (1) CO2[0] + (1) Acetate[0] + (1) ubiquinol(9)[0]	co2;h2o	0.000	0.000	6	54	80.300	1.662
rxn42055		1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubiquinone-6[0] => (1) CO2[0] + (1) Acetate[0] + (1) Ubiquinol-6[0]	co2;h2o	0.000	0.000	6	39	80.300	1.662
rxn37080	pyruvic (cytochrome b1) dehydrogenase	1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubidecarenone[0] => (1) CO2[0] + (1) Acetate[0] + (1) ubiquinol(10)[0]	co2;h2o	0.000	0.000	6	59	80.300	1.662
rxn37079	pyruvic (cytochrome b1) dehydrogenase	1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubiquinone-9[0] => (1) CO2[0] + (1) Acetate[0] + (1) ubiquinol(9)[0]	co2;h2o	0.000	0.000	6	54	80.300	1.662
rxn09167	pyruvic (cytochrome b1) dehydrogenase	1.2.2.2;1.2.5.1	-48.030	39.040	-87.070	87.070	(1) H2O[0] + (1) Pyruvate[0] + (1) Ubiquinone-8[0] => (1) CO2[0] + (1) Acetate[0] + (1) Ubiquinol-8[0]	co2;h2o;ubiquinol8;ubiquinone8	0.000	0.000	6	49	80.300	1.662
rxn36680	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubidecarenone[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) ubiquinol(10)[0]	h2o;nh3	0.000	2.000	6	59	80.300	1.509
rxn36673	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubiquinone-8[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) Ubiquinol-8[0]	h2o;nh3;ubiquinol8;ubiquinone8	0.000	2.000	6	49	80.300	1.509
rxn36674	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubiquinone-9[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) ubiquinol(9)[0]	h2o;nh3	0.000	2.000	6	54	80.300	1.509
rxn36679	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubiquinone-9[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) ubiquinol(9)[0]	h2o;nh3	0.000	2.000	6	54	80.300	1.509
rxn36675	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubidecarenone[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) ubiquinol(10)[0]	h2o;nh3	0.000	2.000	6	59	80.300	1.509
rxn36678	D-alanine dehydrogenase	1.4.5.-	-23.450	63.460	-86.910	86.910	(1) H2O[0] + (1) D-Alanine[0] + (1) Ubiquinone-8[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) Ubiquinol-8[0]	h2o;nh3;ubiquinol8;ubiquinone8	0.000	2.000	6	49	80.300	1.509
rxn36843	quinone reductase	1.6.5.2	-32.220	54.450	-86.670	86.670	(1) NADH[0] + (1) H+[0] + (1) ubiquinone-1[0] => (1) NAD[0] + (1) ubiquinol(1)[0]	h;nad;nadh	-1.000	-4.000	5	21	80.290	1.485
rxn36925	quinone reductase	1.6.5.2	-32.220	54.450	-86.670	86.670	(1) NADH[0] + (1) H+[0] + (1) ubiquinone-1[0] => (1) NAD[0] + (1) ubiquinol(1)[0]	h;nad;nadh	-1.000	-4.000	5	21	80.290	1.485
rxn36762	FAD-dependent malate dehydrogenase	1.1.5.4	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubidecarenone[0] => (1) Oxaloacetate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.486
rxn36768	FAD-dependent malate dehydrogenase	1.1.5.4	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubiquinone-9[0] => (1) Oxaloacetate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.486
rxn36767	FAD-dependent malate dehydrogenase	1.1.5.4;1.1.99.16	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubiquinone-8[0] => (1) Oxaloacetate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.486
rxn36769	FAD-dependent malate dehydrogenase	1.1.5.4	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubidecarenone[0] => (1) Oxaloacetate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.486
rxn08900	FAD-dependent malate dehydrogenase	1.1.5.4;1.1.99.16	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubiquinone-8[0] => (1) Oxaloacetate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.486
rxn36761	FAD-dependent malate dehydrogenase	1.1.5.4	-25.150	61.480	-86.630	86.630	(1) L-Malate[0] + (1) Ubiquinone-9[0] => (1) Oxaloacetate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.486
rxn46564		2.3.1.253	-29.610	57.020	-86.630	86.630	(3) H+[0] + (3) Malonyl-CoA[0] => (3) CoA[0] + (3) CO2[0] + (1) Phloroglucinol[0]	co2;coa;h	-3.000	-30.000	5	24	58.360	2.789
rxn08792	lactate oxidation	1.1.2.3	-25.820	60.770	-86.590	86.590	(1) L-Lactate[0] + (1) Ubiquinone-8[0] => (1) Pyruvate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.488
rxn38893	lactate oxidation		-25.820	60.770	-86.590	86.590	(1) L-Lactate[0] + (1) Ubiquinone-9[0] => (1) Pyruvate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.488
rxn38892	lactate oxidation		-25.820	60.770	-86.590	86.590	(1) L-Lactate[0] + (1) coenzyme-Q7[0] => (1) Pyruvate[0] + (1) ubiquinol(7)[0]		0.000	0.000	4	44	80.300	1.488
rxn38894	lactate oxidation		-25.820	60.770	-86.590	86.590	(1) L-Lactate[0] + (1) Ubidecarenone[0] => (1) Pyruvate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.488
rxn36708	DLACTDEHYDROGFAD-RXN.c.metaexp.CPD-9958_UBIQUINONE-10	1.1.-.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubidecarenone[0] => (1) Pyruvate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.565
rxn36712	DLACTDEHYDROGFAD-RXN.p.metaexp.CPD-9957_UBIQUINONE-9	1.1.-.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-9[0] => (1) Pyruvate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.565
rxn36711	DLACTDEHYDROGFAD-RXN.p.metaexp.CPD-9956_UBIQUINONE-8	1.1.-.-;1.1.2.4;1.1.5.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-8[0] => (1) Pyruvate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.565
rxn36707	DLACTDEHYDROGFAD-RXN.c.metaexp.CPD-9957_UBIQUINONE-9	1.1.-.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-9[0] => (1) Pyruvate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.565
rxn37596	DLACTDEHYDROGFAD-RXN.w.plantexp.CPD-9957_UBIQUINONE-9	1.1.-.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-9[0] => (1) Pyruvate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.565
rxn08783	DLACTDEHYDROGFAD-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	1.1.-.-;1.1.2.4;1.1.5.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-8[0] => (1) Pyruvate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.565
rxn37677	DLACTDEHYDROGFAD-RXN.w.araexp.CPD-9956_UBIQUINONE-8	1.1.-.-;1.1.2.4;1.1.5.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubiquinone-8[0] => (1) Pyruvate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.565
rxn36713	DLACTDEHYDROGFAD-RXN.p.metaexp.CPD-9958_UBIQUINONE-10	1.1.-.-	-26.560	60.020	-86.580	86.580	(1) D-Lactate[0] + (1) Ubidecarenone[0] => (1) Pyruvate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.565
rxn36773	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NAD[0] + (1) ubiquinol(10)[0]	h;nad;nadh	-1.000	-4.000	5	59	80.300	1.485
rxn36774	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NAD[0] + (1) ubiquinol(9)[0]	h;nad;nadh	-1.000	-4.000	5	54	80.300	1.485
rxn37813	RXN0-5330.w.araexp.CPD-9956_UBIQUINONE-8	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn37607	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NAD[0] + (1) ubiquinol(9)[0]	h;nad;nadh	-1.000	-4.000	5	54	80.300	1.485
rxn20249	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn36851	quinone reductase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-6[0] => (1) NAD[0] + (1) Ubiquinol-6[0]	h;nad;nadh	-1.000	-4.000	5	39	80.300	1.485
rxn36777	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NAD[0] + (1) ubiquinol(9)[0]	h;nad;nadh	-1.000	-4.000	5	54	80.300	1.485
rxn36776	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn36917	quinone reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NAD[0] + (1) ubiquinol(7)[0]	h;nad;nadh	-1.000	-4.000	5	44	80.300	1.485
rxn36919	quinone reductase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn36921	quinone reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NAD[0] + (1) ubiquinol(9)[0]	h;nad;nadh	-1.000	-4.000	5	54	80.300	1.485
rxn36923	quinone reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NAD[0] + (1) ubiquinol(10)[0]	h;nad;nadh	-1.000	-4.000	5	59	80.300	1.485
rxn36778	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NAD[0] + (1) ubiquinol(10)[0]	h;nad;nadh	-1.000	-4.000	5	59	80.300	1.485
rxn08975	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn08655	Glycolate oxidase		-21.660	64.900	-86.560	86.560	(1) Glycolate[0] + (1) Ubiquinone-8[0] => (1) Glyoxalate[0] + (1) Ubiquinol-8[0]	ubiquinol8;ubiquinone8	0.000	0.000	4	49	80.300	1.498
rxn38177	NADH dehydrogenase (ubiquinone)	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn36775	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NAD[0] + (1) ubiquinol(10)[0]	h;nad;nadh	-1.000	-4.000	5	59	80.300	1.485
rxn36772	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-9[0] => (1) NAD[0] + (1) ubiquinol(9)[0]	h;nad;nadh	-1.000	-4.000	5	54	80.300	1.485
rxn38899	Complex I dehydrogenase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NAD[0] + (1) ubiquinol(7)[0]	h;nad;nadh	-1.000	-4.000	5	44	80.300	1.485
rxn38898	Complex I dehydrogenase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NAD[0] + (1) ubiquinol(7)[0]	h;nad;nadh	-1.000	-4.000	5	44	80.300	1.485
rxn36839	quinone reductase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) coenzyme-Q7[0] => (1) NAD[0] + (1) ubiquinol(7)[0]	h;nad;nadh	-1.000	-4.000	5	44	80.300	1.485
rxn38900	Complex I dehydrogenase	1.6.5.2;1.6.5.3	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubidecarenone[0] => (1) NAD[0] + (1) ubiquinol(10)[0]	h;nad;nadh	-1.000	-4.000	5	59	80.300	1.485
rxn09523	Complex I dehydrogenase	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-6[0] => (1) NAD[0] + (1) Ubiquinol-6[0]	h;nad;nadh	-1.000	-4.000	5	39	80.300	1.485
rxn38179	NADH dehydrogenase (ubiquinone)	1.6.5.2;1.6.5.3;1.6.5.9	-32.220	54.340	-86.560	86.560	(1) NADH[0] + (1) H+[0] + (1) Ubiquinone-8[0] => (1) NAD[0] + (1) Ubiquinol-8[0]	h;nad;nadh;ubiquinol8;ubiquinone8	-1.000	-4.000	5	49	80.300	1.485
rxn37441	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3;1.1.99.5	-26.060	60.480	-86.540	86.540	(1) Glycerol-3-phosphate[0] + (1) Ubidecarenone[0] => (1) Glycerone-phosphate[0] + (1) ubiquinol(10)[0]		0.000	0.000	4	59	80.300	1.494
rxn37440	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3	-26.060	60.480	-86.540	86.540	(1) Glycerol-3-phosphate[0] + (1) Ubiquinone-9[0] => (1) Glycerone-phosphate[0] + (1) ubiquinol(9)[0]		0.000	0.000	4	54	80.300	1.494
