rxn_id,has_modelseed,op_modelseed,has_group_contribution,op_group_contribution,has_equilibrator,op_equilibrator,has_dgpredictor,op_dgpredictor
rxn57480,False,,False,,False,,False,
rxn57481,False,,False,,False,,False,
rxn57482,False,,False,,False,,False,
rxn57483,False,,False,,False,,False,
rxn57484,False,,False,,False,,False,
rxn57485,False,,False,,False,,False,
rxn57486,False,,False,,False,,False,
rxn57487,False,,False,,False,,False,
rxn57488,False,,False,,False,,False,
rxn57489,False,,False,,False,,False,
rxn57490,False,,False,,False,,False,
rxn57491,False,,False,,False,,False,
rxn57492,False,,False,,False,,False,
rxn57493,False,,False,,False,,False,
rxn57494,False,,False,,False,,False,
rxn57495,False,,False,,False,,False,
rxn57496,False,,False,,False,,False,
rxn57497,False,,False,,False,,False,
rxn57498,False,,False,,False,,False,
rxn57499,False,,False,,False,,False,
rxn57500,False,,False,,False,,False,
rxn57501,False,,False,,False,,False,
rxn57502,False,,False,,False,,False,
rxn57503,False,,False,,False,,False,
rxn57504,False,,False,,False,,False,
rxn57505,False,,False,,False,,False,
rxn57506,False,,False,,False,,False,
rxn57507,False,,False,,False,,False,
rxn57508,False,,False,,False,,False,
rxn57509,False,,False,,False,,False,
rxn57510,False,,False,,False,,False,
rxn57511,False,,False,,False,,False,
rxn57512,False,,False,,False,,False,
rxn57513,False,,False,,False,,False,
rxn57514,False,,False,,False,,False,
rxn57515,False,,False,,False,,False,
rxn57516,False,,False,,False,,False,
rxn57517,False,,False,,False,,False,
rxn57518,False,,True,=,False,,False,
rxn57519,False,,False,,False,,False,
rxn57520,False,,False,,False,,False,
rxn57521,False,,False,,False,,False,
rxn57522,False,,False,,False,,False,
rxn57523,False,,False,,False,,False,
rxn57524,False,,False,,False,,False,
rxn57525,False,,False,,False,,False,
rxn57526,False,,False,,False,,False,
rxn57527,False,,False,,False,,False,
rxn57528,False,,False,,False,,False,
rxn57529,False,,False,,False,,False,
rxn57530,False,,False,,False,,False,
rxn57531,False,,False,,False,,False,
rxn57532,False,,False,,False,,False,
rxn57533,False,,False,,False,,False,
rxn57534,False,,False,,False,,False,
rxn57535,False,,False,,False,,False,
rxn57536,False,,False,,False,,False,
rxn57537,False,,False,,False,,False,
rxn57538,False,,False,,False,,False,
rxn57539,False,,False,,False,,False,
rxn57540,False,,False,,False,,False,
rxn57541,False,,False,,False,,False,
rxn57542,False,,False,,False,,False,
rxn57543,False,,False,,False,,False,
rxn57544,False,,False,,False,,False,
rxn57545,False,,False,,False,,False,
rxn57546,False,,False,,False,,False,
rxn57547,False,,False,,False,,False,
rxn57548,False,,False,,False,,False,
rxn57549,False,,False,,False,,False,
rxn57550,False,,False,,False,,False,
rxn57551,False,,False,,False,,False,
rxn57552,False,,False,,False,,False,
rxn57553,False,,False,,False,,False,
rxn57554,False,,False,,False,,False,
rxn57555,False,,False,,False,,False,
rxn57556,False,,False,,False,,False,
rxn57557,False,,False,,False,,False,
rxn57558,False,,False,,False,,False,
rxn57559,False,,False,,False,,False,
rxn57560,False,,False,,False,,False,
rxn57561,False,,False,,False,,False,
rxn57562,False,,False,,False,,False,
rxn57563,False,,False,,False,,False,
rxn57564,False,,True,=,False,,False,
rxn57565,False,,False,,False,,False,
rxn57566,False,,False,,False,,False,
rxn57567,False,,False,,False,,False,
rxn57568,False,,False,,False,,False,
rxn57569,False,,False,,False,,False,
rxn57570,False,,False,,False,,False,
rxn57571,False,,False,,False,,False,
rxn57572,False,,False,,False,,False,
rxn57573,False,,False,,False,,False,
rxn57574,False,,False,,False,,False,
rxn57575,False,,False,,False,,False,
rxn57576,False,,False,,False,,False,
rxn57577,False,,False,,False,,False,
rxn57578,False,,False,,False,,False,
rxn57579,False,,False,,False,,False,
rxn57580,False,,False,,False,,False,
rxn57581,False,,False,,False,,False,
rxn57582,False,,False,,False,,False,
rxn57583,False,,False,,False,,False,
rxn57584,False,,False,,False,,False,
rxn57585,False,,False,,False,,False,
rxn57586,False,,False,,False,,False,
rxn57587,False,,False,,False,,False,
rxn57588,False,,False,,False,,False,
rxn57589,False,,False,,False,,False,
rxn57590,False,,False,,False,,False,
rxn57591,False,,False,,False,,False,
rxn57592,False,,False,,False,,False,
rxn57593,False,,False,,False,,False,
rxn57594,False,,False,,False,,False,
rxn57595,False,,False,,False,,False,
rxn57596,False,,False,,False,,False,
rxn57597,False,,False,,False,,False,
rxn57598,False,,False,,False,,False,
rxn57599,False,,False,,False,,False,
rxn57600,False,,False,,False,,False,
rxn57601,False,,False,,False,,False,
rxn57602,False,,False,,False,,False,
rxn57603,False,,True,>,False,,False,
rxn57604,False,,False,,False,,False,
rxn57605,False,,False,,False,,False,
rxn57606,False,,False,,False,,False,
rxn57607,False,,False,,False,,False,
rxn57608,False,,True,>,False,,False,
rxn57609,False,,False,,False,,False,
rxn57610,False,,False,,False,,False,
rxn57611,False,,False,,False,,False,
rxn57612,False,,False,,False,,False,
rxn57613,False,,False,,False,,False,
rxn57614,False,,False,,False,,False,
rxn57615,False,,False,,False,,False,
rxn57616,False,,False,,False,,False,
rxn57617,False,,False,,False,,False,
rxn57618,False,,False,,False,,False,
rxn57619,False,,False,,False,,False,
rxn57620,False,,False,,False,,False,
rxn57621,False,,False,,False,,False,
rxn57622,False,,False,,False,,False,
rxn57623,False,,False,,False,,False,
rxn57624,False,,False,,False,,False,
rxn57625,False,,False,,False,,False,
rxn57626,False,,False,,False,,False,
rxn57627,False,,False,,False,,False,
rxn57628,False,,True,>,False,,False,
rxn57629,False,,False,,False,,False,
rxn57630,False,,False,,False,,False,
rxn57631,False,,False,,False,,False,
rxn57632,False,,False,,False,,False,
rxn57633,False,,False,,False,,False,
rxn57634,False,,False,,False,,False,
rxn57635,False,,False,,False,,False,
rxn57636,False,,False,,False,,False,
rxn57637,False,,False,,False,,False,
rxn57638,False,,False,,False,,False,
rxn57639,False,,False,,False,,False,
rxn57640,False,,False,,False,,False,
rxn57641,False,,False,,False,,False,
rxn57642,False,,False,,False,,False,
rxn57643,False,,False,,False,,False,
rxn57644,False,,False,,False,,False,
rxn57645,False,,False,,False,,False,
rxn57646,False,,True,=,False,,False,
rxn57647,False,,False,,False,,False,
rxn57648,False,,False,,False,,False,
rxn57649,False,,False,,False,,False,
rxn57650,False,,False,,False,,False,
rxn57651,False,,False,,False,,False,
rxn57652,False,,False,,False,,False,
rxn57653,False,,False,,False,,False,
rxn57654,False,,False,,False,,False,
rxn57655,False,,False,,False,,False,
rxn57656,False,,False,,False,,False,
rxn57657,False,,False,,False,,False,
rxn57658,False,,False,,False,,False,
rxn57659,False,,False,,False,,False,
rxn57660,False,,False,,False,,False,
rxn57661,False,,False,,False,,False,
rxn57662,False,,False,,False,,False,
rxn57663,False,,False,,False,,False,
rxn57664,False,,False,,False,,False,
rxn57665,False,,False,,False,,False,
rxn57666,False,,True,<,False,,False,
rxn57667,False,,False,,False,,False,
rxn57668,False,,False,,False,,False,
rxn57669,False,,False,,False,,False,
rxn57670,False,,True,=,False,,False,
rxn57671,False,,False,,False,,False,
rxn57672,False,,False,,False,,False,
rxn57673,False,,False,,False,,False,
rxn57674,False,,False,,False,,False,
rxn57675,False,,False,,False,,False,
rxn57676,False,,False,,False,,False,
rxn57677,False,,False,,False,,False,
rxn57678,False,,False,,False,,False,
rxn57679,False,,False,,False,,False,
rxn57680,False,,False,,False,,False,
rxn57681,False,,False,,False,,False,
rxn57682,False,,True,=,False,,False,
rxn57683,False,,False,,False,,False,
rxn57684,False,,False,,False,,False,
rxn57685,False,,False,,False,,False,
rxn57686,False,,False,,False,,False,
rxn57687,False,,False,,False,,False,
rxn57688,False,,False,,False,,False,
rxn57689,False,,True,<,False,,False,
rxn57690,False,,False,,False,,False,
rxn57691,False,,False,,False,,False,
rxn57692,False,,False,,False,,False,
rxn57693,False,,False,,False,,False,
rxn57694,False,,False,,False,,False,
rxn57695,False,,False,,False,,False,
rxn57696,False,,False,,False,,False,
rxn57697,False,,False,,False,,False,
rxn57698,False,,False,,False,,False,
rxn57699,False,,False,,False,,False,
rxn57700,False,,False,,False,,False,
rxn57701,False,,False,,False,,False,
rxn57702,False,,False,,False,,False,
rxn57703,False,,False,,False,,False,
rxn57704,False,,True,=,False,,False,
rxn57705,False,,False,,False,,False,
rxn57706,False,,False,,False,,False,
rxn57707,False,,False,,False,,False,
rxn57708,False,,False,,False,,False,
rxn57709,False,,False,,False,,False,
rxn57710,False,,False,,False,,False,
rxn57711,False,,False,,False,,False,
rxn57712,False,,False,,False,,False,
rxn57713,False,,False,,False,,False,
rxn57714,False,,False,,False,,False,
rxn57715,False,,False,,False,,False,
rxn57716,False,,False,,False,,False,
rxn57717,False,,False,,False,,False,
rxn57718,False,,False,,False,,False,
rxn57719,False,,False,,False,,False,
rxn57720,False,,False,,False,,False,
rxn57721,False,,False,,False,,False,
rxn57722,False,,False,,False,,False,
rxn57723,False,,False,,False,,False,
rxn57724,False,,False,,False,,False,
rxn57725,False,,False,,False,,False,
rxn57726,False,,False,,False,,False,
rxn57727,False,,False,,False,,False,
rxn57728,False,,False,,False,,False,
rxn57729,False,,True,>,False,,False,
rxn57730,False,,False,,False,,False,
rxn57731,False,,False,,False,,False,
rxn57732,False,,False,,False,,False,
rxn57733,False,,False,,False,,False,
rxn57734,False,,False,,False,,False,
rxn57735,False,,False,,False,,False,
rxn57736,False,,False,,False,,False,
rxn57737,False,,False,,False,,False,
rxn57738,False,,False,,False,,False,
rxn57739,False,,False,,False,,False,
rxn57740,False,,False,,False,,False,
rxn57741,False,,False,,False,,False,
rxn57742,False,,False,,False,,False,
rxn57743,False,,False,,False,,False,
rxn57744,False,,False,,False,,False,
rxn57745,False,,False,,False,,False,
rxn57746,False,,False,,False,,False,
rxn57747,False,,False,,False,,False,
rxn57748,False,,False,,False,,False,
rxn57749,False,,False,,False,,False,
rxn57750,False,,False,,False,,False,
rxn57751,False,,False,,False,,False,
rxn57752,False,,False,,False,,False,
rxn57753,False,,False,,False,,False,
rxn57754,False,,False,,False,,False,
rxn57755,False,,False,,False,,False,
rxn57756,False,,False,,False,,False,
rxn57757,False,,False,,False,,False,
rxn57758,False,,False,,False,,False,
rxn57759,False,,False,,False,,False,
rxn57760,False,,False,,False,,False,
rxn57761,False,,False,,False,,False,
rxn57762,False,,False,,False,,False,
rxn57763,False,,False,,False,,False,
rxn57764,False,,False,,False,,False,
rxn57765,False,,False,,False,,False,
rxn57766,False,,False,,False,,False,
rxn57767,False,,False,,False,,False,
rxn57768,False,,False,,False,,False,
rxn57769,False,,False,,False,,False,
rxn57770,False,,False,,False,,False,
rxn57771,False,,False,,False,,False,
rxn57772,False,,False,,False,,False,
rxn57773,False,,True,=,False,,False,
rxn57774,False,,False,,False,,False,
rxn57775,False,,False,,False,,False,
rxn57776,False,,True,>,False,,False,
rxn57777,False,,False,,False,,False,
rxn57778,False,,False,,False,,False,
rxn57779,False,,False,,False,,False,
rxn57780,False,,False,,False,,False,
rxn57781,False,,False,,False,,False,
rxn57782,False,,False,,False,,False,
rxn57783,False,,False,,False,,False,
rxn57784,False,,False,,False,,False,
rxn57785,False,,False,,False,,False,
rxn57786,False,,False,,False,,False,
rxn57787,False,,False,,False,,False,
rxn57788,False,,False,,False,,False,
rxn57789,False,,False,,False,,False,
rxn57790,False,,False,,False,,False,
rxn57791,False,,True,=,False,,False,
rxn57792,False,,False,,False,,False,
rxn57793,False,,False,,False,,False,
rxn57794,False,,False,,False,,False,
rxn57795,False,,False,,False,,False,
rxn57796,False,,False,,False,,False,
rxn57797,False,,False,,False,,False,
rxn57798,False,,False,,False,,False,
rxn57799,False,,False,,False,,False,
rxn57800,False,,False,,False,,False,
rxn57801,False,,False,,False,,False,
rxn57802,False,,False,,False,,False,
rxn57803,False,,False,,False,,False,
rxn57804,False,,False,,False,,False,
rxn57805,False,,False,,False,,False,
rxn57806,False,,False,,False,,False,
rxn57807,False,,False,,False,,False,
rxn57808,False,,False,,False,,False,
rxn57809,False,,False,,False,,False,
rxn57810,False,,False,,False,,False,
rxn57811,False,,False,,False,,False,
rxn57812,False,,False,,False,,False,
rxn57813,False,,False,,False,,False,
rxn57814,False,,False,,False,,False,
rxn57815,False,,False,,False,,False,
rxn57816,False,,False,,False,,False,
rxn57817,False,,False,,False,,False,
rxn57818,False,,False,,False,,False,
rxn57819,False,,False,,False,,False,
rxn57820,False,,True,=,False,,False,
rxn57821,False,,False,,False,,False,
rxn57822,False,,False,,False,,False,
rxn57823,False,,False,,False,,False,
rxn57824,False,,False,,False,,False,
rxn57825,False,,False,,False,,False,
rxn57826,False,,False,,False,,False,
rxn57827,False,,False,,False,,False,
rxn57828,False,,False,,False,,False,
rxn57829,False,,False,,False,,False,
rxn57830,False,,False,,False,,False,
rxn57831,False,,False,,False,,False,
rxn57832,False,,False,,False,,False,
rxn57833,False,,False,,False,,False,
rxn57834,False,,False,,False,,False,
rxn57835,False,,False,,False,,False,
rxn57836,False,,False,,False,,False,
rxn57837,False,,False,,False,,False,
rxn57838,False,,False,,False,,False,
rxn57839,False,,False,,False,,False,
rxn57840,False,,False,,False,,False,
rxn57841,False,,False,,False,,False,
rxn57842,False,,False,,False,,False,
rxn57843,False,,False,,False,,False,
rxn57844,False,,False,,False,,False,
rxn57845,False,,False,,False,,False,
rxn57846,False,,False,,False,,False,
rxn57847,False,,False,,False,,False,
rxn57848,False,,False,,False,,False,
rxn57849,False,,False,,False,,False,
rxn57850,False,,False,,False,,False,
rxn57851,False,,False,,False,,False,
rxn57852,False,,False,,False,,False,
rxn57853,False,,False,,False,,False,
rxn57854,False,,False,,False,,False,
rxn57855,False,,False,,False,,False,
rxn57856,False,,False,,False,,False,
rxn57857,False,,False,,False,,False,
rxn57858,False,,False,,False,,False,
rxn57859,False,,True,=,False,,False,
rxn57860,False,,False,,False,,False,
rxn57861,False,,False,,False,,False,
rxn57862,False,,False,,False,,False,
rxn57863,False,,False,,False,,False,
rxn57864,False,,False,,False,,False,
rxn57865,False,,False,,False,,False,
rxn57866,False,,False,,False,,False,
rxn57867,False,,False,,False,,False,
rxn57868,False,,False,,False,,False,
rxn57869,False,,False,,False,,False,
rxn57870,False,,False,,False,,False,
rxn57871,False,,False,,False,,False,
rxn57872,False,,False,,False,,False,
rxn57873,False,,True,>,False,,False,
rxn57874,False,,False,,False,,False,
rxn57875,False,,True,>,False,,False,
rxn57876,False,,False,,False,,False,
rxn57877,False,,False,,False,,False,
rxn57878,False,,False,,False,,False,
rxn57879,False,,True,=,False,,False,
rxn57880,False,,False,,False,,False,
rxn57881,False,,False,,False,,False,
rxn57882,False,,False,,False,,False,
rxn57883,False,,False,,False,,False,
rxn57884,False,,False,,False,,False,
rxn57885,False,,False,,False,,False,
rxn57886,False,,False,,False,,False,
rxn57887,False,,False,,False,,False,
rxn57888,False,,False,,False,,False,
rxn57889,False,,False,,False,,False,
rxn57890,False,,True,=,False,,False,
rxn57891,False,,False,,False,,False,
rxn57892,False,,False,,False,,False,
rxn57893,False,,False,,False,,False,
rxn57894,False,,False,,False,,False,
rxn57895,False,,False,,False,,False,
rxn57896,False,,False,,False,,False,
rxn57897,False,,False,,False,,False,
rxn57898,False,,False,,False,,False,
rxn57899,False,,False,,False,,False,
rxn57900,False,,False,,False,,False,
rxn57901,False,,False,,False,,False,
rxn57902,False,,False,,False,,False,
rxn57903,False,,True,<,False,,False,
rxn57904,False,,False,,False,,False,
rxn57905,False,,False,,False,,False,
rxn57906,False,,False,,False,,False,
rxn57907,False,,False,,False,,False,
rxn57908,False,,False,,False,,False,
rxn57909,False,,False,,False,,False,
rxn57910,False,,False,,False,,False,
rxn57911,False,,False,,False,,False,
rxn57912,False,,False,,False,,False,
rxn57913,False,,False,,False,,False,
rxn57914,False,,False,,False,,False,
rxn57915,False,,False,,False,,False,
rxn57916,False,,False,,False,,False,
rxn57917,False,,False,,False,,False,
rxn57918,False,,False,,False,,False,
rxn57919,False,,False,,False,,False,
rxn57920,False,,False,,False,,False,
rxn57921,False,,False,,False,,False,
rxn57922,False,,False,,False,,False,
rxn57923,False,,False,,False,,False,
rxn57924,False,,False,,False,,False,
rxn57925,False,,False,,False,,False,
rxn57926,False,,False,,False,,False,
rxn57927,False,,False,,False,,False,
rxn57928,False,,False,,False,,False,
rxn57929,False,,False,,False,,False,
rxn57930,False,,False,,False,,False,
rxn57931,False,,True,=,False,,False,
rxn57932,False,,False,,False,,False,
rxn57933,False,,False,,False,,False,
rxn57934,False,,False,,False,,False,
rxn57935,False,,False,,False,,False,
rxn57936,False,,False,,False,,False,
rxn57937,False,,False,,False,,False,
rxn57938,False,,True,>,False,,False,
rxn57939,False,,False,,False,,False,
rxn57940,False,,False,,False,,False,
rxn57941,False,,False,,False,,False,
rxn57942,False,,False,,False,,False,
rxn57943,False,,False,,False,,False,
rxn57944,False,,False,,False,,False,
rxn57945,False,,False,,False,,False,
rxn57946,False,,False,,False,,False,
rxn57947,False,,False,,False,,False,
rxn57948,False,,False,,False,,False,
rxn57949,False,,False,,False,,False,
rxn57950,False,,False,,False,,False,
rxn57951,False,,False,,False,,False,
rxn57952,False,,False,,False,,False,
rxn57953,False,,False,,False,,False,
rxn57954,False,,False,,False,,False,
rxn57955,False,,False,,False,,False,
rxn57956,False,,False,,False,,False,
rxn57957,False,,False,,False,,False,
rxn57958,False,,False,,False,,False,
rxn57959,False,,False,,False,,False,
rxn57960,False,,False,,False,,False,
rxn57961,False,,False,,False,,False,
rxn57962,False,,False,,False,,False,
rxn57963,False,,False,,False,,False,
rxn57964,False,,False,,False,,False,
rxn57965,False,,False,,False,,False,
rxn57966,False,,True,>,False,,False,
rxn57967,False,,False,,False,,False,
rxn57968,False,,False,,False,,False,
rxn57969,False,,False,,False,,False,
rxn57970,False,,False,,False,,False,
rxn57971,False,,False,,False,,False,
rxn57972,False,,False,,False,,False,
rxn57973,False,,False,,False,,False,
rxn57974,False,,False,,False,,False,
rxn57975,False,,False,,False,,False,
rxn57976,False,,False,,False,,False,
rxn57977,False,,False,,False,,False,
rxn57978,False,,False,,False,,False,
rxn57979,False,,False,,False,,False,
rxn57980,False,,False,,False,,False,
rxn57981,False,,False,,False,,False,
rxn57982,False,,False,,False,,False,
rxn57983,False,,False,,False,,False,
rxn57984,False,,False,,False,,False,
rxn57985,False,,False,,False,,False,
rxn57986,False,,False,,False,,False,
rxn57987,False,,False,,False,,False,
rxn57988,False,,False,,False,,False,
rxn57989,False,,False,,False,,False,
rxn57990,False,,False,,False,,False,
rxn57991,False,,False,,False,,False,
rxn57992,False,,False,,False,,False,
rxn57993,False,,False,,False,,False,
rxn57994,False,,False,,False,,False,
rxn57995,False,,False,,False,,False,
rxn57996,False,,False,,False,,False,
rxn57997,False,,False,,False,,False,
rxn57998,False,,False,,False,,False,
rxn57999,False,,False,,False,,False,
rxn58000,False,,False,,False,,False,
rxn58001,False,,False,,False,,False,
rxn58002,False,,False,,False,,False,
rxn58003,False,,False,,False,,False,
rxn58004,False,,False,,False,,False,
rxn58005,False,,False,,False,,False,
rxn58006,False,,True,=,False,,False,
rxn58007,False,,False,,False,,False,
rxn58008,False,,True,=,False,,False,
rxn58009,False,,False,,False,,False,
rxn58010,False,,False,,False,,False,
rxn58011,False,,False,,False,,False,
rxn58012,False,,False,,False,,False,
rxn58013,False,,False,,False,,False,
rxn58014,False,,False,,False,,False,
rxn58015,False,,False,,False,,False,
rxn58016,False,,False,,False,,False,
rxn58017,False,,True,=,False,,False,
rxn58018,False,,False,,False,,False,
rxn58019,False,,False,,False,,False,
rxn58020,False,,False,,False,,False,
rxn58021,False,,False,,False,,False,
rxn58022,False,,False,,False,,False,
rxn58023,False,,False,,False,,False,
rxn58024,False,,False,,False,,False,
rxn58025,False,,True,>,False,,False,
rxn58026,False,,False,,False,,False,
rxn58027,False,,False,,False,,False,
rxn58028,False,,False,,False,,False,
rxn58029,False,,False,,False,,False,
rxn58030,False,,False,,False,,False,
rxn58031,False,,False,,False,,False,
rxn58032,False,,False,,False,,False,
rxn58033,False,,False,,False,,False,
rxn58034,False,,False,,False,,False,
rxn58035,False,,False,,False,,False,
rxn58036,False,,False,,False,,False,
rxn58037,False,,False,,False,,False,
rxn58038,False,,False,,False,,False,
rxn58039,False,,True,<,False,,False,
rxn58040,False,,False,,False,,False,
rxn58041,False,,False,,False,,False,
rxn58042,False,,False,,False,,False,
rxn58043,False,,False,,False,,False,
rxn58044,False,,False,,False,,False,
rxn58045,False,,False,,False,,False,
rxn58046,False,,False,,False,,False,
rxn58047,False,,False,,False,,False,
rxn58048,False,,False,,False,,False,
rxn58049,False,,False,,False,,False,
rxn58050,False,,False,,False,,False,
rxn58051,False,,False,,False,,False,
rxn58052,False,,False,,False,,False,
rxn58053,False,,False,,False,,False,
rxn58054,False,,False,,False,,False,
rxn58055,False,,False,,False,,False,
rxn58056,False,,False,,False,,False,
rxn58057,False,,False,,False,,False,
rxn58058,False,,False,,False,,False,
rxn58059,False,,False,,False,,False,
rxn58060,False,,False,,False,,False,
rxn58061,False,,False,,False,,False,
rxn58062,False,,False,,False,,False,
rxn58063,False,,False,,False,,False,
rxn58064,False,,False,,False,,False,
rxn58065,False,,False,,False,,False,
rxn58066,False,,False,,False,,False,
rxn58067,False,,False,,False,,False,
rxn58068,False,,False,,False,,False,
rxn58069,False,,False,,False,,False,
rxn58070,False,,False,,False,,False,
rxn58071,False,,False,,False,,False,
rxn58072,False,,False,,False,,False,
rxn58073,False,,False,,False,,False,
rxn58074,False,,False,,False,,False,
rxn58075,False,,False,,False,,False,
rxn58076,False,,False,,False,,False,
rxn58077,False,,False,,False,,False,
rxn58078,False,,False,,False,,False,
rxn58079,False,,False,,False,,False,
rxn58080,False,,False,,False,,False,
rxn58081,False,,True,>,False,,False,
rxn58082,False,,False,,False,,False,
rxn58083,False,,False,,False,,False,
rxn58084,False,,False,,False,,False,
rxn58085,False,,False,,False,,False,
rxn58086,False,,False,,False,,False,
rxn58087,False,,False,,False,,False,
rxn58088,False,,False,,False,,False,
rxn58089,False,,False,,False,,False,
rxn58090,False,,False,,False,,False,
rxn58091,False,,False,,False,,False,
rxn58092,False,,False,,False,,False,
rxn58093,False,,False,,False,,False,
rxn58094,False,,False,,False,,False,
rxn58095,False,,False,,False,,False,
rxn58096,False,,True,=,False,,False,
rxn58097,False,,False,,False,,False,
rxn58098,False,,False,,False,,False,
rxn58099,False,,False,,False,,False,
rxn58100,False,,False,,False,,False,
rxn58101,False,,False,,False,,False,
rxn58102,False,,False,,False,,False,
rxn58103,False,,False,,False,,False,
rxn58104,False,,False,,False,,False,
rxn58105,False,,False,,False,,False,
rxn58106,False,,False,,False,,False,
rxn58107,False,,False,,False,,False,
rxn58108,False,,False,,False,,False,
rxn58109,False,,False,,False,,False,
rxn58110,False,,False,,False,,False,
rxn58111,False,,False,,False,,False,
rxn58112,False,,False,,False,,False,
rxn58113,False,,True,>,False,,False,
rxn58114,False,,False,,False,,False,
rxn58115,False,,False,,False,,False,
rxn58116,False,,False,,False,,False,
rxn58117,False,,False,,False,,False,
rxn58118,False,,False,,False,,False,
rxn58119,False,,False,,False,,False,
rxn58120,False,,False,,False,,False,
rxn58121,False,,False,,False,,False,
rxn58122,False,,False,,False,,False,
rxn58123,False,,False,,False,,False,
rxn58124,False,,False,,False,,False,
rxn58125,False,,False,,False,,False,
rxn58126,False,,False,,False,,False,
rxn58127,False,,False,,False,,False,
rxn58128,False,,False,,False,,False,
rxn58129,False,,False,,False,,False,
rxn58130,False,,False,,False,,False,
rxn58131,False,,False,,False,,False,
rxn58132,False,,False,,False,,False,
rxn58133,False,,False,,False,,False,
rxn58134,False,,False,,False,,False,
rxn58135,False,,False,,False,,False,
rxn58136,False,,False,,False,,False,
rxn58137,False,,False,,False,,False,
rxn58138,False,,False,,False,,False,
rxn58139,False,,True,>,False,,False,
rxn58140,False,,False,,False,,False,
rxn58141,False,,False,,False,,False,
rxn58142,False,,False,,False,,False,
rxn58143,False,,False,,False,,False,
rxn58144,False,,False,,False,,False,
rxn58145,False,,False,,False,,False,
rxn58146,False,,False,,False,,False,
rxn58147,False,,False,,False,,False,
rxn58148,False,,False,,False,,False,
rxn58149,False,,False,,False,,False,
rxn58150,False,,False,,False,,False,
rxn58151,False,,True,>,False,,False,
rxn58152,False,,False,,False,,False,
rxn58153,False,,False,,False,,False,
rxn58154,False,,False,,False,,False,
rxn58155,False,,False,,False,,False,
rxn58156,False,,True,>,False,,False,
rxn58157,False,,False,,False,,False,
rxn58158,False,,True,>,False,,False,
rxn58159,False,,False,,False,,False,
rxn58160,False,,False,,False,,False,
rxn58161,False,,False,,False,,False,
rxn58162,False,,False,,False,,False,
rxn58163,False,,False,,False,,False,
rxn58164,False,,False,,False,,False,
rxn58165,False,,False,,False,,False,
rxn58166,False,,False,,False,,False,
rxn58167,False,,False,,False,,False,
rxn58168,False,,False,,False,,False,
rxn58169,False,,False,,False,,False,
rxn58170,False,,False,,False,,False,
rxn58171,False,,False,,False,,False,
rxn58172,False,,False,,False,,False,
rxn58173,False,,False,,False,,False,
rxn58174,False,,False,,False,,False,
rxn58175,False,,False,,False,,False,
rxn58176,False,,False,,False,,False,
rxn58177,False,,False,,False,,False,
rxn58178,False,,False,,False,,False,
rxn58179,False,,False,,False,,False,
rxn58180,False,,False,,False,,False,
rxn58181,False,,False,,False,,False,
rxn58182,False,,False,,False,,False,
rxn58183,False,,False,,False,,False,
rxn58184,False,,False,,False,,False,
rxn58185,False,,False,,False,,False,
rxn58186,False,,False,,False,,False,
rxn58187,False,,False,,False,,False,
rxn58188,False,,False,,False,,False,
rxn58189,False,,False,,False,,False,
rxn58190,False,,False,,False,,False,
rxn58191,False,,False,,False,,False,
rxn58192,False,,False,,False,,False,
rxn58193,False,,False,,False,,False,
rxn58194,False,,False,,False,,False,
rxn58195,False,,False,,False,,False,
rxn58196,False,,False,,False,,False,
rxn58197,False,,False,,False,,False,
rxn58198,False,,False,,False,,False,
rxn58199,False,,False,,False,,False,
rxn58200,False,,False,,False,,False,
rxn58201,False,,False,,False,,False,
rxn58202,False,,False,,False,,False,
rxn58203,False,,False,,False,,False,
rxn58204,False,,False,,False,,False,
rxn58205,False,,False,,False,,False,
rxn58206,False,,False,,False,,False,
rxn58207,False,,False,,False,,False,
rxn58209,False,,False,,False,,False,
rxn58210,False,,False,,False,,False,
rxn58211,False,,False,,False,,False,
rxn58212,False,,False,,False,,False,
rxn58213,False,,False,,False,,False,
rxn58214,False,,False,,False,,False,
rxn58215,False,,False,,False,,False,
rxn58216,False,,False,,False,,False,
rxn58217,False,,False,,False,,False,
rxn58218,False,,False,,False,,False,
rxn58219,False,,False,,False,,False,
rxn58220,False,,False,,False,,False,
rxn58221,False,,False,,False,,False,
rxn58222,False,,False,,False,,False,
rxn58223,False,,False,,False,,False,
rxn58224,False,,False,,False,,False,
rxn58225,False,,False,,False,,False,
rxn58226,False,,False,,False,,False,
rxn58227,False,,False,,False,,False,
rxn58228,False,,False,,False,,False,
rxn58229,False,,False,,False,,False,
rxn58230,False,,False,,False,,False,
rxn58231,False,,True,>,False,,False,
rxn58232,False,,False,,False,,False,
rxn58233,False,,False,,False,,False,
rxn58234,False,,False,,False,,False,
rxn58235,False,,False,,False,,False,
rxn58236,False,,False,,False,,False,
rxn58237,False,,False,,False,,False,
rxn58238,False,,False,,False,,False,
rxn58239,False,,False,,False,,False,
rxn58240,False,,False,,False,,False,
rxn58241,False,,False,,False,,False,
rxn58242,False,,False,,False,,False,
rxn58243,False,,False,,False,,False,
rxn58244,False,,False,,False,,False,
rxn58245,False,,False,,False,,False,
rxn58246,False,,False,,False,,False,
rxn58247,False,,True,=,False,,False,
rxn58248,False,,False,,False,,False,
rxn58249,False,,False,,False,,False,
rxn58250,False,,False,,False,,False,
rxn58251,False,,False,,False,,False,
