cpd_id,has_modelseed,has_group_contribution,has_equilibrator,has_dgpredictor
cpd36059,False,False,False,False
cpd36060,False,False,False,False
cpd36061,False,False,False,False
cpd36062,False,False,False,False
cpd36063,False,False,False,False
cpd36064,False,False,False,False
cpd36065,False,False,False,False
cpd36066,False,False,False,False
cpd36067,True,True,True,False
cpd36068,False,False,False,False
cpd36069,False,False,False,False
cpd36070,False,False,False,False
cpd36071,False,False,False,False
cpd36072,False,False,False,False
cpd36073,False,False,False,False
cpd36074,False,False,False,False
cpd36075,False,False,False,False
cpd36076,False,False,False,False
cpd36077,False,False,False,False
cpd36078,False,False,False,False
cpd36079,False,False,False,False
cpd36080,False,False,False,False
cpd36081,False,False,False,False
cpd36082,False,False,False,False
cpd36083,False,False,False,False
cpd36084,False,False,False,False
cpd36085,False,False,False,False
cpd36086,False,False,False,False
cpd36087,False,False,False,False
cpd36088,False,False,False,False
cpd36089,False,False,False,False
cpd36090,False,False,False,False
cpd36091,False,False,False,False
cpd36092,False,False,False,False
cpd36093,False,False,False,False
cpd36094,False,False,False,False
cpd36095,False,False,False,False
cpd36096,False,False,False,False
cpd36097,False,False,False,False
cpd36098,False,False,False,False
cpd36099,False,False,False,False
cpd36100,False,False,False,False
cpd36101,False,False,False,False
cpd36102,False,False,False,False
cpd36103,False,False,False,False
cpd36104,False,False,False,False
cpd36105,False,False,False,False
cpd36106,False,False,False,False
cpd36107,False,False,False,False
cpd36108,False,False,False,False
cpd36109,False,False,False,False
cpd36110,False,False,False,False
cpd36111,False,False,False,False
cpd36112,False,False,False,False
cpd36113,False,False,False,False
cpd36114,False,False,False,False
cpd36115,False,False,False,False
cpd36116,False,False,False,False
cpd36117,False,False,False,False
cpd36118,False,False,False,False
cpd36119,False,False,False,False
cpd36120,False,False,False,False
cpd36121,False,False,False,False
cpd36122,False,False,False,False
cpd36123,False,False,False,False
cpd36124,False,False,False,False
cpd36125,False,False,False,False
cpd36126,False,False,False,False
cpd36127,False,False,False,False
cpd36128,False,False,False,False
cpd36129,False,False,False,False
cpd36130,False,False,False,False
cpd36131,False,False,False,False
cpd36132,False,False,False,False
cpd36133,False,False,False,False
cpd36134,False,False,False,False
cpd36135,False,False,False,False
cpd36136,False,False,False,False
cpd36137,False,False,False,False
cpd36138,True,True,True,False
cpd36139,False,False,False,False
cpd36140,False,False,False,False
cpd36141,False,False,False,False
cpd36142,False,False,False,False
cpd36143,False,False,False,False
cpd36144,False,False,False,False
cpd36145,False,False,False,False
cpd36146,False,False,False,False
cpd36147,False,False,False,False
cpd36148,False,False,False,False
cpd36149,False,False,False,False
cpd36150,False,False,False,False
cpd36151,False,False,False,False
cpd36152,False,False,False,False
cpd36153,False,False,False,False
cpd36154,False,False,False,False
cpd36155,False,False,False,False
cpd36156,False,False,False,False
cpd36157,False,False,False,False
cpd36158,True,True,False,False
cpd36159,False,False,False,False
cpd36160,False,False,False,False
cpd36161,False,False,False,False
cpd36162,False,False,False,False
cpd36163,False,False,False,False
cpd36164,False,False,False,False
cpd36165,False,False,False,False
cpd36166,False,False,False,False
cpd36167,False,False,False,False
cpd36168,False,False,False,False
cpd36169,False,False,False,False
cpd36170,False,False,False,False
cpd36171,False,False,False,False
cpd36172,False,False,False,False
cpd36173,False,False,False,False
cpd36174,False,False,False,False
cpd36175,False,False,False,False
cpd36176,False,False,False,False
cpd36177,False,False,False,False
cpd36178,False,False,False,False
cpd36179,False,False,False,False
cpd36180,False,False,False,False
cpd36181,False,False,False,False
cpd36182,False,False,False,False
cpd36183,False,False,False,False
cpd36184,False,False,False,False
cpd36185,False,False,False,False
cpd36186,False,False,False,False
cpd36187,False,False,False,False
cpd36188,False,False,False,False
cpd36189,False,False,False,False
cpd36190,False,False,False,False
cpd36191,False,False,False,False
cpd36192,False,False,False,False
cpd36193,False,False,False,False
cpd36194,False,False,False,False
cpd36195,False,False,False,False
cpd36196,False,False,False,False
cpd36197,False,False,False,False
cpd36198,False,False,False,False
cpd36199,False,False,False,False
cpd36200,False,False,False,False
cpd36201,False,False,False,False
cpd36202,False,False,False,False
cpd36203,False,False,False,False
cpd36204,False,False,False,False
cpd36205,False,False,False,False
cpd36206,False,False,False,False
cpd36207,False,False,False,False
cpd36208,False,False,False,False
cpd36209,True,True,True,False
cpd36210,False,False,False,False
cpd36211,False,False,False,False
cpd36212,False,False,False,False
cpd36213,False,False,False,False
cpd36214,False,False,False,False
cpd36215,False,False,False,False
cpd36216,False,False,False,False
cpd36217,False,False,False,False
cpd36218,False,False,False,False
cpd36219,False,False,False,False
cpd36220,False,False,False,False
cpd36221,False,False,False,False
cpd36222,True,True,False,False
cpd36223,False,False,False,False
cpd36224,False,False,False,False
cpd36225,False,False,False,False
cpd36226,False,False,False,False
cpd36227,False,False,False,False
cpd36228,False,False,False,False
cpd36229,False,False,False,False
cpd36230,False,False,False,False
cpd36231,False,False,False,False
cpd36232,False,False,False,False
cpd36233,False,False,False,False
cpd36234,False,False,False,False
cpd36235,False,False,False,False
cpd36236,False,False,False,False
cpd36237,False,False,False,False
cpd36238,False,False,False,False
cpd36239,False,False,False,False
cpd36240,False,False,False,False
cpd36241,False,False,False,False
cpd36242,False,False,False,False
cpd36243,False,False,False,False
cpd36244,False,False,False,False
cpd36245,False,False,False,False
cpd36246,False,False,False,False
cpd36247,False,False,False,False
cpd36248,False,False,False,False
cpd36249,False,False,False,False
cpd36250,True,True,True,False
cpd36251,False,False,False,False
cpd36252,False,False,False,False
cpd36253,False,False,False,False
cpd36254,False,False,False,False
cpd36255,False,False,False,False
cpd36256,False,False,False,False
cpd36257,False,False,False,False
cpd36258,False,False,False,False
cpd36259,False,False,False,False
cpd36260,False,False,False,False
cpd36261,False,False,False,False
cpd36262,False,False,False,False
cpd36263,False,False,False,False
cpd36264,False,False,False,False
cpd36265,False,False,False,False
cpd36266,False,False,False,False
cpd36267,False,False,False,False
cpd36268,False,False,False,False
cpd36269,False,False,False,False
cpd36270,False,False,False,False
cpd36271,False,False,False,False
cpd36272,False,False,False,False
cpd36273,False,False,False,False
cpd36274,False,False,False,False
cpd36275,False,False,False,False
cpd36276,False,False,False,False
cpd36277,False,False,False,False
cpd36278,False,False,False,False
cpd36279,False,False,False,False
cpd36280,False,False,False,False
cpd36281,False,False,False,False
cpd36282,False,False,False,False
cpd36283,False,False,False,False
cpd36284,False,False,False,False
cpd36285,False,False,False,False
cpd36286,False,False,False,False
cpd36287,False,False,False,False
cpd36288,False,False,False,False
cpd36289,False,False,False,False
cpd36290,False,False,False,False
cpd36291,False,False,False,False
cpd36292,False,False,False,False
cpd36293,False,False,False,False
cpd36294,False,False,False,False
cpd36295,False,False,False,False
cpd36296,False,False,False,False
cpd36297,False,False,False,False
cpd36298,False,False,False,False
cpd36299,False,False,False,False
cpd36300,True,True,True,False
cpd36301,False,False,False,False
cpd36302,False,False,False,False
cpd36303,False,False,False,False
cpd36304,False,False,False,False
cpd36305,False,False,False,False
cpd36306,False,False,False,False
cpd36307,False,False,False,False
cpd36308,False,False,False,False
cpd36309,False,False,False,False
cpd36310,False,False,False,False
cpd36311,False,False,False,False
cpd36312,False,False,False,False
cpd36313,False,False,False,False
cpd36314,False,False,False,False
cpd36315,False,False,False,False
cpd36316,False,False,False,False
cpd36317,False,False,False,False
cpd36318,False,False,False,False
cpd36319,False,False,False,False
cpd36320,False,False,False,False
cpd36321,True,True,False,False
cpd36322,False,False,False,False
cpd36323,False,False,False,False
cpd36324,False,False,False,False
cpd36325,False,False,False,False
cpd36326,False,False,False,False
cpd36327,False,False,False,False
cpd36328,False,False,False,False
cpd36329,False,False,False,False
cpd36330,True,True,False,False
cpd36331,False,False,False,False
cpd36332,False,False,False,False
cpd36333,False,False,False,False
cpd36334,False,False,False,False
cpd36335,True,True,True,False
cpd36336,False,False,False,False
cpd36337,False,False,False,False
cpd36338,False,False,False,False
cpd36339,False,False,False,False
cpd36340,False,False,False,False
cpd36341,False,False,False,False
cpd36342,False,False,False,False
cpd36343,False,False,False,False
cpd36344,False,False,False,False
cpd36345,False,False,False,False
cpd36346,True,True,True,False
cpd36347,False,False,False,False
cpd36348,False,False,False,False
cpd36349,False,False,False,False
cpd36350,False,False,False,False
cpd36351,False,False,False,False
cpd36352,False,False,False,False
cpd36353,False,False,False,False
cpd36354,False,False,False,False
cpd36355,False,False,False,False
cpd36356,False,False,False,False
cpd36357,False,False,False,False
cpd36358,False,False,False,False
cpd36359,False,False,False,False
cpd36360,False,False,False,False
cpd36361,False,False,False,False
cpd36362,False,False,False,False
cpd36363,False,False,False,False
cpd36364,False,False,False,False
cpd36365,False,False,False,False
cpd36366,False,False,False,False
cpd36367,False,False,False,False
cpd36368,False,False,False,False
cpd36369,False,False,False,False
cpd36370,False,False,False,False
cpd36371,False,False,False,False
cpd36372,False,False,False,False
cpd36373,False,False,False,False
cpd36374,False,False,False,False
cpd36375,False,False,False,False
cpd36376,False,False,False,False
cpd36377,False,False,False,False
cpd36378,False,False,False,False
cpd36379,False,False,False,False
cpd36380,False,False,False,False
cpd36381,False,False,False,False
cpd36382,False,False,False,False
cpd36383,False,False,False,False
cpd36384,False,False,False,False
cpd36385,False,False,False,False
cpd36386,False,False,False,False
cpd36387,False,False,False,False
cpd36388,False,False,False,False
cpd36389,False,False,False,False
cpd36390,False,False,False,False
cpd36391,False,False,False,False
cpd36392,False,False,False,False
cpd36393,False,False,False,False
cpd36394,False,False,False,False
cpd36395,False,False,False,False
cpd36396,False,False,False,False
cpd36397,False,False,False,False
cpd36398,False,False,False,False
cpd36399,False,False,False,False
cpd36400,False,False,False,False
cpd36401,False,False,False,False
cpd36402,False,False,False,False
cpd36403,False,False,False,False
cpd36404,False,False,False,False
cpd36405,False,False,False,False
cpd36406,False,False,False,False
cpd36407,False,False,False,False
cpd36408,False,False,False,False
cpd36409,False,False,False,False
cpd36410,False,False,False,False
cpd36411,False,False,False,False
cpd36412,False,False,False,False
cpd36413,True,True,True,False
cpd36414,False,False,False,False
cpd36415,False,False,False,False
cpd36416,False,False,False,False
cpd36417,False,False,False,False
cpd36418,False,False,False,False
cpd36419,False,False,False,False
cpd36420,False,False,False,False
cpd36421,False,False,False,False
cpd36422,False,False,False,False
cpd36423,False,False,False,False
cpd36424,False,False,False,False
cpd36425,False,False,False,False
cpd36426,False,False,False,False
cpd36427,False,False,False,False
cpd36428,False,False,False,False
cpd36429,False,False,False,False
cpd36430,False,False,False,False
cpd36431,False,False,False,False
cpd36432,False,False,False,False
cpd36433,False,False,False,False
cpd36434,False,False,False,False
cpd36435,False,False,False,False
cpd36436,False,False,False,False
cpd36437,False,False,False,False
cpd36438,False,False,False,False
cpd36439,False,False,False,False
cpd36440,False,False,False,False
cpd36441,False,False,False,False
cpd36442,False,False,False,False
cpd36443,False,False,False,False
cpd36444,False,False,False,False
cpd36445,False,False,False,False
cpd36446,False,False,False,False
cpd36447,False,False,False,False
cpd36448,False,False,False,False
cpd36449,False,False,False,False
cpd36450,False,False,False,False
cpd36451,False,False,False,False
cpd36452,False,False,False,False
cpd36453,False,False,False,False
cpd36454,False,False,False,False
cpd36455,False,False,False,False
cpd36456,False,False,False,False
cpd36457,False,False,False,False
cpd36458,False,False,False,False
cpd36459,False,False,False,False
cpd36460,False,False,False,False
cpd36461,False,False,False,False
cpd36462,False,False,False,False
cpd36463,False,False,False,False
cpd36464,True,True,False,False
cpd36465,False,False,False,False
cpd36466,False,False,False,False
cpd36467,False,False,False,False
cpd36468,False,False,False,False
cpd36469,False,False,False,False
cpd36470,False,False,False,False
cpd36471,False,False,False,False
cpd36472,False,False,False,False
cpd36473,False,False,False,False
cpd36474,False,False,False,False
cpd36475,False,False,False,False
cpd36476,False,False,False,False
cpd36477,False,False,False,False
cpd36478,False,False,False,False
cpd36479,False,False,False,False
cpd36480,True,True,True,False
cpd36481,False,False,False,False
cpd36482,False,False,False,False
cpd36483,False,False,False,False
cpd36484,True,True,True,False
cpd36485,False,False,False,False
cpd36486,False,False,False,False
cpd36487,False,False,False,False
cpd36488,False,False,False,False
cpd36489,False,False,False,False
cpd36490,False,False,False,False
cpd36491,False,False,False,False
cpd36492,False,False,False,False
cpd36493,False,False,False,False
cpd36494,False,False,False,False
cpd36495,False,False,False,False
cpd36496,False,False,False,False
cpd36497,False,False,False,False
cpd36498,False,False,False,False
cpd36499,False,False,False,False
cpd36500,False,False,False,False
cpd36501,False,False,False,False
cpd36502,False,False,False,False
cpd36503,True,True,False,False
cpd36504,False,False,False,False
cpd36505,False,False,False,False
cpd36506,False,False,False,False
cpd36507,False,False,False,False
cpd36508,False,False,False,False
cpd36509,False,False,False,False
cpd36510,False,False,False,False
cpd36511,False,False,False,False
cpd36512,False,False,False,False
cpd36513,False,False,False,False
cpd36514,False,False,False,False
cpd36515,False,False,False,False
cpd36516,False,False,False,False
cpd36517,False,False,False,False
cpd36518,False,False,False,False
cpd36519,False,False,False,False
cpd36520,False,False,False,False
cpd36521,False,False,False,False
cpd36522,False,False,False,False
cpd36523,False,False,False,False
cpd36524,False,False,False,False
cpd36525,False,False,False,False
cpd36526,False,False,False,False
cpd36527,False,False,False,False
cpd36528,False,False,False,False
cpd36529,False,False,False,False
cpd36530,False,False,False,False
cpd36531,False,False,False,False
cpd36532,False,False,False,False
cpd36533,False,False,False,False
cpd36534,False,False,False,False
cpd36535,False,False,False,False
cpd36536,False,False,False,False
cpd36537,False,False,False,False
cpd36538,False,False,False,False
cpd36539,False,False,False,False
cpd36540,False,False,False,False
cpd36541,False,False,False,False
cpd36542,False,False,False,False
cpd36543,False,False,False,False
cpd36544,False,False,False,False
cpd36545,False,False,False,False
cpd36546,False,False,False,False
cpd36547,True,True,True,False
cpd36548,False,False,False,False
cpd36549,False,False,False,False
cpd36550,False,False,False,False
cpd36551,False,False,False,False
cpd36552,False,False,False,False
cpd36553,False,False,False,False
cpd36554,True,True,False,False
cpd36555,False,False,False,False
cpd36556,False,False,False,False
cpd36557,False,False,False,False
cpd36558,False,False,False,False
cpd36559,False,False,False,False
cpd36560,False,False,False,False
cpd36561,False,False,False,False
cpd36562,False,False,False,False
cpd36563,False,False,False,False
cpd36564,False,False,False,False
cpd36565,False,False,False,False
cpd36566,False,False,False,False
cpd36567,False,False,False,False
cpd36568,False,False,False,False
cpd36569,False,False,False,False
cpd36570,False,False,False,False
cpd36571,False,False,False,False
cpd36572,False,False,False,False
cpd36573,False,False,False,False
cpd36574,False,False,False,False
cpd36575,False,False,False,False
cpd36576,False,False,False,False
cpd36577,False,False,False,False
cpd36578,False,False,False,False
cpd36579,False,False,False,False
cpd36580,False,False,False,False
cpd36581,False,False,False,False
cpd36582,False,False,False,False
cpd36583,False,False,False,False
cpd36584,False,False,False,False
cpd36585,False,False,False,False
cpd36586,False,False,False,False
cpd36587,False,False,False,False
cpd36588,False,False,False,False
cpd36589,False,False,False,False
cpd36590,False,False,False,False
cpd36591,False,False,False,False
cpd36592,False,False,False,False
cpd36593,False,False,False,False
cpd36594,False,False,False,False
cpd36595,False,False,False,False
cpd36596,False,False,False,False
cpd36597,False,False,False,False
cpd36598,False,False,False,False
cpd36599,False,False,False,False
cpd36600,False,False,False,False
cpd36601,True,True,False,False
cpd36602,False,False,False,False
cpd36603,False,False,False,False
cpd36604,False,False,False,False
cpd36605,False,False,False,False
cpd36606,False,False,False,False
cpd36607,False,False,False,False
cpd36608,False,False,False,False
cpd36609,False,False,False,False
cpd36610,False,False,False,False
cpd36611,False,False,False,False
cpd36612,False,False,False,False
cpd36613,False,False,False,False
cpd36614,False,False,False,False
cpd36615,False,False,False,False
cpd36616,False,False,False,False
cpd36617,False,False,False,False
cpd36618,False,False,False,False
cpd36619,False,False,False,False
cpd36620,False,False,False,False
cpd36621,False,False,False,False
cpd36622,False,False,False,False
cpd36623,False,False,False,False
cpd36624,False,False,False,False
cpd36625,False,False,False,False
cpd36626,False,False,False,False
cpd36627,False,False,False,False
cpd36628,False,False,False,False
cpd36629,False,False,False,False
cpd36630,False,False,False,False
cpd36631,False,False,False,False
cpd36632,False,False,False,False
cpd36633,True,True,True,False
cpd36634,False,False,False,False
cpd36635,False,False,False,False
cpd36636,False,False,False,False
cpd36637,False,False,False,False
cpd36638,False,False,False,False
cpd36639,False,False,False,False
cpd36640,False,False,False,False
cpd36641,False,False,False,False
cpd36642,False,False,False,False
cpd36643,False,False,False,False
cpd36644,False,False,False,False
cpd36645,False,False,False,False
cpd36646,False,False,False,False
cpd36647,False,False,False,False
cpd36648,False,False,False,False
cpd36649,False,False,False,False
cpd36650,False,False,False,False
cpd36651,False,False,False,False
cpd36652,False,False,False,False
cpd36653,False,False,False,False
cpd36654,False,False,False,False
cpd36655,False,False,False,False
cpd36656,False,False,False,False
cpd36657,False,False,False,False
cpd36658,False,False,False,False
cpd36659,False,False,False,False
cpd36660,False,False,False,False
cpd36661,False,False,False,False
cpd36662,False,False,False,False
cpd36663,False,False,False,False
cpd36664,False,False,False,False
cpd36665,False,False,False,False
cpd36666,False,False,False,False
cpd36667,False,False,False,False
cpd36668,False,False,False,False
cpd36669,False,False,False,False
cpd36670,False,False,False,False
cpd36671,False,False,False,False
cpd36672,False,False,False,False
cpd36673,False,False,False,False
cpd36674,False,False,False,False
cpd36675,False,False,False,False
cpd36676,False,False,False,False
cpd36677,False,False,False,False
cpd36678,False,False,False,False
cpd36679,False,False,False,False
cpd36680,False,False,False,False
cpd36681,False,False,False,False
cpd36682,False,False,False,False
cpd36683,False,False,False,False
cpd36684,False,False,False,False
cpd36685,False,False,False,False
cpd36686,False,False,False,False
cpd36687,False,False,False,False
cpd36688,False,False,False,False
cpd36689,False,False,False,False
cpd36690,False,False,False,False
cpd36691,False,False,False,False
cpd36692,False,False,False,False
cpd36693,False,False,False,False
cpd36694,False,False,False,False
cpd36695,True,True,True,False
cpd36696,False,False,False,False
cpd36697,False,False,False,False
cpd36698,False,False,False,False
cpd36699,False,False,False,False
cpd36700,False,False,False,False
cpd36701,False,False,False,False
cpd36702,True,True,True,False
cpd36703,False,False,False,False
cpd36704,False,False,False,False
cpd36705,False,False,False,False
cpd36706,False,False,False,False
cpd36707,False,False,False,False
cpd36708,False,False,False,False
cpd36709,False,False,False,False
cpd36710,False,False,False,False
cpd36711,True,True,True,False
cpd36712,False,False,False,False
cpd36713,False,False,False,False
cpd36714,False,False,False,False
cpd36715,True,True,False,False
cpd36716,False,False,False,False
cpd36717,False,False,False,False
cpd36718,False,False,False,False
cpd36719,False,False,False,False
cpd36720,False,False,False,False
cpd36721,False,False,False,False
cpd36722,False,False,False,False
cpd36723,False,False,False,False
cpd36724,False,False,False,False
cpd36725,True,True,True,False
cpd36726,False,False,False,False
cpd36727,False,False,False,False
cpd36728,False,False,False,False
cpd36729,False,False,False,False
cpd36730,False,False,False,False
cpd36731,False,False,False,False
cpd36732,False,False,False,False
cpd36733,False,False,False,False
cpd36734,False,False,False,False
cpd36735,False,False,False,False
cpd36736,False,False,False,False
cpd36737,False,False,False,False
cpd36738,False,False,False,False
cpd36739,False,False,False,False
cpd36740,False,False,False,False
cpd36741,False,False,False,False
cpd36742,False,False,False,False
cpd36743,False,False,False,False
cpd36744,False,False,False,False
cpd36745,False,False,False,False
cpd36746,False,False,False,False
cpd36747,False,False,False,False
cpd36748,False,False,False,False
cpd36749,False,False,False,False
cpd36750,False,False,False,False
cpd36751,False,False,False,False
cpd36752,True,True,True,False
cpd36753,False,False,False,False
cpd36754,False,False,False,False
cpd36755,False,False,False,False
cpd36756,False,False,False,False
cpd36757,False,False,False,False
cpd36758,False,False,False,False
cpd36759,False,False,False,False
cpd36760,False,False,False,False
cpd36761,False,False,False,False
cpd36762,False,False,False,False
cpd36763,False,False,False,False
cpd36764,False,False,False,False
cpd36765,False,False,False,False
cpd36766,True,True,True,False
cpd36767,False,False,False,False
cpd36768,False,False,False,False
cpd36769,False,False,False,False
cpd36770,False,False,False,False
cpd36771,False,False,False,False
cpd36772,False,False,False,False
cpd36773,False,False,False,False
cpd36774,False,False,False,False
cpd36775,False,False,False,False
cpd36776,False,False,False,False
cpd36777,False,False,False,False
cpd36778,False,False,False,False
cpd36779,False,False,False,False
cpd36780,False,False,False,False
cpd36781,False,False,False,False
cpd36782,False,False,False,False
cpd36783,False,False,False,False
cpd36784,False,False,False,False
cpd36785,False,False,False,False
cpd36786,False,False,False,False
cpd36787,False,False,False,False
cpd36788,False,False,False,False
cpd36789,False,False,False,False
cpd36790,False,False,False,False
cpd36791,False,False,False,False
cpd36792,False,False,False,False
cpd36793,False,False,False,False
cpd36794,True,True,True,False
cpd36795,False,False,False,False
cpd36796,False,False,False,False
cpd36797,False,False,False,False
cpd36798,False,False,False,False
cpd36799,True,True,True,False
cpd36800,False,False,False,False
cpd36801,False,False,False,False
cpd36802,False,False,False,False
cpd36803,False,False,False,False
cpd36804,False,False,False,False
cpd36805,False,False,False,False
cpd36806,False,False,False,False
cpd36807,False,False,False,False
cpd36808,False,False,False,False
cpd36809,False,False,False,False
cpd36810,False,False,False,False
cpd36811,False,False,False,False
cpd36812,False,False,False,False
cpd36813,False,False,False,False
cpd36814,False,False,False,False
cpd36815,False,False,False,False
cpd36816,False,False,False,False
cpd36817,False,False,False,False
cpd36818,False,False,False,False
cpd36819,False,False,False,False
cpd36820,False,False,False,False
cpd36821,False,False,False,False
cpd36822,False,False,False,False
cpd36823,False,False,False,False
cpd36824,False,False,False,False
cpd36825,False,False,False,False
cpd36826,False,False,False,False
cpd36827,False,False,False,False
cpd36828,True,True,False,False
cpd36829,False,False,False,False
cpd36830,False,False,False,False
cpd36831,False,False,False,False
cpd36832,False,False,False,False
cpd36833,True,True,False,False
cpd36834,False,False,False,False
cpd36835,False,False,False,False
cpd36836,False,False,False,False
cpd36837,False,False,False,False
cpd36838,False,False,False,False
cpd36839,False,False,False,False
cpd36840,False,False,False,False
cpd36841,False,False,False,False
cpd36842,False,False,False,False
cpd36843,False,False,False,False
cpd36844,False,False,False,False
cpd36845,False,False,False,False
cpd36846,False,False,False,False
cpd36847,False,False,False,False
cpd36848,False,False,False,False
cpd36849,False,False,False,False
cpd36850,True,True,False,False
cpd36851,True,True,False,False
cpd36852,False,False,False,False
cpd36853,False,False,False,False
cpd36854,True,True,False,False
cpd36855,False,False,False,False
cpd36856,False,False,False,False
cpd36857,False,False,False,False
cpd36858,False,False,False,False
cpd36859,False,False,False,False
cpd36860,False,False,False,False
cpd36861,False,False,False,False
cpd36862,False,False,False,False
cpd36863,False,False,False,False
cpd36864,False,False,False,False
cpd36865,False,False,False,False
cpd36866,False,False,False,False
cpd36867,False,False,False,False
cpd36868,False,False,False,False
cpd36869,False,False,False,False
cpd36870,False,False,False,False
cpd36871,False,False,False,False
cpd36872,False,False,False,False
cpd36873,False,False,False,False
cpd36874,False,False,False,False
cpd36875,False,False,False,False
cpd36876,False,False,False,False
cpd36877,False,False,False,False
cpd36878,False,False,False,False
cpd36879,False,False,False,False
cpd36880,False,False,False,False
cpd36881,False,False,False,False
cpd36882,False,False,False,False
cpd36883,True,True,True,False
cpd36884,False,False,False,False
cpd36885,False,False,False,False
cpd36886,False,False,False,False
cpd36887,False,False,False,False
cpd36888,False,False,False,False
cpd36889,False,False,False,False
cpd36890,False,False,False,False
cpd36891,False,False,False,False
cpd36892,False,False,False,False
cpd36893,False,False,False,False
cpd36894,False,False,False,False
cpd36895,False,False,False,False
cpd36896,False,False,False,False
cpd36897,False,False,False,False
cpd36898,False,False,False,False
cpd36899,False,False,False,False
cpd36900,False,False,False,False
cpd36901,False,False,False,False
cpd36902,False,False,False,False
cpd36903,False,False,False,False
cpd36904,False,False,False,False
cpd36905,False,False,False,False
cpd36906,False,False,False,False
cpd36907,False,False,False,False
cpd36908,False,False,False,False
cpd36909,False,False,False,False
cpd36910,False,False,False,False
cpd36911,False,False,False,False
cpd36912,False,False,False,False
cpd36913,False,False,False,False
cpd36914,False,False,False,False
cpd36915,False,False,False,False
cpd36916,False,False,False,False
cpd36917,False,False,False,False
cpd36918,False,False,False,False
cpd36919,False,False,False,False
cpd36920,False,False,False,False
cpd36921,False,False,False,False
cpd36922,False,False,False,False
cpd36923,False,False,False,False
cpd36924,False,False,False,False
cpd36925,False,False,False,False
cpd36926,False,False,False,False
cpd36927,False,False,False,False
cpd36928,False,False,False,False
cpd36929,False,False,False,False
cpd36930,False,False,False,False
cpd36931,False,False,False,False
cpd36932,False,False,False,False
cpd36933,True,True,True,False
cpd36934,False,False,False,False
cpd36935,False,False,False,False
cpd36936,False,False,False,False
cpd36937,False,False,False,False
cpd36938,False,False,False,False
cpd36939,False,False,False,False
cpd36940,False,False,False,False
cpd36941,False,False,False,False
cpd36942,False,False,False,False
cpd36943,False,False,False,False
cpd36944,False,False,False,False
cpd36945,False,False,False,False
cpd36946,False,False,False,False
cpd36947,False,False,False,False
cpd36948,False,False,False,False
cpd36949,False,False,False,False
cpd36950,False,False,False,False
cpd36951,False,False,False,False
cpd36952,False,False,False,False
cpd36953,False,False,False,False
cpd36954,False,False,False,False
cpd36955,True,True,True,False
cpd36956,False,False,False,False
cpd36957,False,False,False,False
cpd36958,False,False,False,False
cpd36959,False,False,False,False
cpd36960,False,False,False,False
cpd36961,False,False,False,False
cpd36962,False,False,False,False
cpd36963,False,False,False,False
cpd36964,False,False,False,False
cpd36965,False,False,False,False
cpd36966,False,False,False,False
cpd36967,False,False,False,False
cpd36968,False,False,False,False
cpd36969,False,False,False,False
cpd36970,False,False,False,False
cpd36971,False,False,False,False
cpd36972,False,False,False,False
cpd36973,False,False,False,False
cpd36974,False,False,False,False
cpd36975,False,False,False,False
cpd36976,False,False,False,False
cpd36977,False,False,False,False
cpd36978,False,False,False,False
cpd36979,False,False,False,False
cpd36980,False,False,False,False
cpd36981,False,False,False,False
cpd36982,False,False,False,False
cpd36983,False,False,False,False
cpd36984,False,False,False,False
cpd36985,False,False,False,False
cpd36986,False,False,False,False
cpd36987,True,True,False,False
cpd36988,False,False,False,False
cpd36989,False,False,False,False
cpd36990,False,False,False,False
cpd36991,False,False,False,False
cpd36992,False,False,False,False
cpd36993,False,False,False,False
cpd36994,False,False,False,False
cpd36995,False,False,False,False
cpd36996,False,False,False,False
cpd36997,False,False,False,False
cpd36998,False,False,False,False
cpd36999,False,False,False,False
cpd37000,False,False,False,False
cpd37001,False,False,False,False
cpd37002,False,False,False,False
cpd37003,False,False,False,False
cpd37004,False,False,False,False
cpd37005,False,False,False,False
cpd37006,False,False,False,False
cpd37007,False,False,False,False
cpd37008,False,False,False,False
cpd37009,False,False,False,False
cpd37010,False,False,False,False
cpd37011,False,False,False,False
cpd37012,False,False,False,False
cpd37013,False,False,False,False
cpd37014,False,False,False,False
cpd37015,False,False,False,False
cpd37016,False,False,False,False
cpd37017,False,False,False,False
cpd37018,False,False,False,False
cpd37019,False,False,False,False
cpd37020,False,False,False,False
cpd37021,False,False,False,False
cpd37022,False,False,False,False
cpd37023,False,False,False,False
cpd37024,False,False,False,False
cpd37025,False,False,False,False
cpd37026,False,False,False,False
cpd37027,False,False,False,False
cpd37028,False,False,False,False
cpd37029,False,False,False,False
cpd37030,False,False,False,False
cpd37031,False,False,False,False
cpd37032,False,False,False,False
cpd37033,False,False,False,False
cpd37034,False,False,False,False
cpd37035,False,False,False,False
cpd37036,False,False,False,False
cpd37037,False,False,False,False
cpd37038,False,False,False,False
cpd37039,False,False,False,False
cpd37040,False,False,False,False
cpd37041,False,False,False,False
cpd37042,False,False,False,False
cpd37043,False,False,False,False
cpd37044,False,False,False,False
cpd37045,False,False,False,False
cpd37046,False,False,False,False
cpd37047,False,False,False,False
cpd37048,False,False,False,False
cpd37049,False,False,False,False
cpd37050,False,False,False,False
cpd37051,False,False,False,False
cpd37052,False,False,False,False
cpd37053,False,False,False,False
cpd37054,False,False,False,False
cpd37055,False,False,False,False
