rxn_id,has_modelseed_current,op_modelseed_current,via
rxn56772,False,,undefined
rxn56773,False,,undefined
rxn56774,False,,undefined
rxn56775,False,,undefined
rxn56776,False,,undefined
rxn56777,False,,undefined
rxn56778,False,,undefined
rxn56779,False,,undefined
rxn56780,False,,undefined
rxn56781,False,,undefined
rxn56782,False,,undefined
rxn56783,False,,undefined
rxn56784,False,,undefined
rxn56785,False,,undefined
rxn56786,False,,undefined
rxn56787,False,,undefined
rxn56788,False,,undefined
rxn56789,False,,undefined
rxn56790,False,,undefined
rxn56791,False,,undefined
rxn56792,False,,undefined
rxn56793,False,,undefined
rxn56794,False,,undefined
rxn56795,False,,undefined
rxn56796,False,,undefined
rxn56797,False,,undefined
rxn56798,False,,undefined
rxn56799,False,,undefined
rxn56800,False,,undefined
rxn56801,False,,undefined
rxn56802,False,,undefined
rxn56803,False,,undefined
rxn56804,False,,undefined
rxn56805,False,,undefined
rxn56806,False,,undefined
rxn56807,False,,undefined
rxn56808,False,,undefined
rxn56809,False,,undefined
rxn56810,False,,undefined
rxn56811,False,,undefined
rxn56812,False,,undefined
rxn56813,False,,undefined
rxn56814,False,,undefined
rxn56815,False,,undefined
rxn56816,False,,undefined
rxn56817,False,,undefined
rxn56818,False,,undefined
rxn56819,False,,undefined
rxn56820,False,,undefined
rxn56821,False,,undefined
rxn56822,False,,undefined
rxn56823,False,,undefined
rxn56824,False,,undefined
rxn56825,False,,undefined
rxn56826,False,,undefined
rxn56827,False,,undefined
rxn56828,False,,undefined
rxn56829,False,,undefined
rxn56830,False,,undefined
rxn56831,False,,undefined
rxn56832,False,,undefined
rxn56833,False,,undefined
rxn56834,False,,undefined
rxn56835,False,,undefined
rxn56836,False,,undefined
rxn56837,False,,undefined
rxn56838,False,,undefined
rxn56839,False,,undefined
rxn56840,False,,undefined
rxn56841,False,,undefined
rxn56842,False,,undefined
rxn56843,False,,undefined
rxn56844,False,,undefined
rxn56845,False,,undefined
rxn56846,False,,undefined
rxn56847,False,,undefined
rxn56848,False,,undefined
rxn56849,False,,undefined
rxn56850,False,,undefined
rxn56851,False,,undefined
rxn56852,False,,undefined
rxn56853,False,,undefined
rxn56854,False,,undefined
rxn56855,False,,undefined
rxn56856,False,,undefined
rxn56857,False,,undefined
rxn56858,False,,undefined
rxn56859,False,,undefined
rxn56860,False,,undefined
rxn56861,False,,undefined
rxn56862,False,,undefined
rxn56863,False,,undefined
rxn56864,False,,undefined
rxn56865,False,,undefined
rxn56866,False,,undefined
rxn56867,False,,undefined
rxn56868,False,,undefined
rxn56869,False,,undefined
rxn56870,False,,undefined
rxn56871,False,,undefined
rxn56872,False,,undefined
rxn56873,False,,undefined
rxn56874,False,,undefined
rxn56875,False,,undefined
rxn56876,False,,undefined
rxn56877,False,,undefined
rxn56878,False,,undefined
rxn56879,False,,undefined
rxn56880,False,,undefined
rxn56881,False,,undefined
rxn56882,False,,undefined
rxn56883,False,,undefined
rxn56884,False,,undefined
rxn56885,False,,undefined
rxn56886,False,,undefined
rxn56887,False,,undefined
rxn56888,False,,undefined
rxn56889,False,,undefined
rxn56890,False,,undefined
rxn56891,False,,undefined
rxn56892,False,,undefined
rxn56893,False,,undefined
rxn56894,False,,undefined
rxn56895,False,,undefined
rxn56896,False,,undefined
rxn56897,False,,undefined
rxn56898,False,,undefined
rxn56899,False,,undefined
rxn56900,False,,undefined
rxn56901,False,,undefined
rxn56902,False,,undefined
rxn56903,False,,undefined
rxn56904,False,,undefined
rxn56905,False,,undefined
rxn56906,False,,undefined
rxn56907,False,,undefined
rxn56908,False,,undefined
rxn56909,False,,undefined
rxn56910,False,,undefined
rxn56911,False,,undefined
rxn56912,False,,undefined
rxn56913,False,,undefined
rxn56914,False,,undefined
rxn56915,False,,undefined
rxn56916,False,,undefined
rxn56917,False,,undefined
rxn56918,False,,undefined
rxn56919,False,,undefined
rxn56920,False,,undefined
rxn56921,False,,undefined
rxn56922,False,,undefined
rxn56923,False,,undefined
rxn56924,False,,undefined
rxn56925,False,,undefined
rxn56926,False,,undefined
rxn56927,False,,undefined
rxn56928,False,,undefined
rxn56929,False,,undefined
rxn56930,False,,undefined
rxn56931,False,,undefined
rxn56932,False,,undefined
rxn56933,False,,undefined
rxn56934,False,,undefined
rxn56935,False,,undefined
rxn56936,False,,undefined
rxn56937,False,,undefined
rxn56938,False,,undefined
rxn56939,False,,undefined
rxn56940,False,,undefined
rxn56941,False,,undefined
rxn56942,False,,undefined
rxn56943,False,,undefined
rxn56944,False,,undefined
rxn56945,False,,undefined
rxn56946,False,,undefined
rxn56947,False,,undefined
rxn56948,False,,undefined
rxn56949,False,,undefined
rxn56950,False,,undefined
rxn56951,False,,undefined
rxn56952,False,,undefined
rxn56953,False,,undefined
rxn56954,False,,undefined
rxn56955,False,,undefined
rxn56956,False,,undefined
rxn56957,False,,undefined
rxn56958,False,,undefined
rxn56959,False,,undefined
rxn56960,False,,undefined
rxn56961,False,,undefined
rxn56962,False,,undefined
rxn56963,False,,undefined
rxn56964,False,,undefined
rxn56965,False,,undefined
rxn56966,False,,undefined
rxn56967,False,,undefined
rxn56968,False,,undefined
rxn56969,False,,undefined
rxn56970,False,,undefined
rxn56971,False,,undefined
rxn56972,False,,undefined
rxn56973,False,,undefined
rxn56974,False,,undefined
rxn56975,False,,undefined
rxn56976,False,,undefined
rxn56977,False,,undefined
rxn56978,False,,undefined
rxn56979,False,,undefined
rxn56980,False,,undefined
rxn56981,False,,undefined
rxn56982,False,,undefined
rxn56983,False,,undefined
rxn56984,False,,undefined
rxn56985,False,,undefined
rxn56986,False,,undefined
rxn56987,False,,undefined
rxn56988,False,,undefined
rxn56989,False,,undefined
rxn56990,False,,undefined
rxn56991,False,,undefined
rxn56992,False,,undefined
rxn56993,False,,undefined
rxn56994,False,,undefined
rxn56995,False,,undefined
rxn56996,False,,undefined
rxn56997,False,,undefined
rxn56998,False,,undefined
rxn56999,False,,undefined
rxn57000,False,,undefined
rxn57001,False,,undefined
rxn57002,False,,undefined
rxn57003,False,,undefined
rxn57004,False,,undefined
rxn57005,False,,undefined
rxn57006,False,,undefined
rxn57007,False,,undefined
rxn57008,False,,undefined
rxn57009,False,,undefined
rxn57010,False,,undefined
rxn57011,False,,undefined
rxn57012,False,,undefined
rxn57013,False,,undefined
rxn57014,False,,undefined
rxn57015,False,,undefined
rxn57016,False,,undefined
rxn57017,False,,undefined
rxn57018,False,,undefined
rxn57019,False,,undefined
rxn57020,False,,undefined
rxn57021,False,,undefined
rxn57022,False,,undefined
rxn57023,False,,undefined
rxn57024,False,,undefined
rxn57025,False,,undefined
rxn57026,False,,undefined
rxn57027,False,,undefined
rxn57028,False,,undefined
rxn57029,False,,undefined
rxn57030,False,,undefined
rxn57031,False,,undefined
rxn57032,False,,undefined
rxn57033,False,,undefined
rxn57034,False,,undefined
rxn57035,False,,undefined
rxn57036,False,,undefined
rxn57037,False,,undefined
rxn57038,False,,undefined
rxn57039,False,,undefined
rxn57040,False,,undefined
rxn57041,False,,undefined
rxn57042,False,,undefined
rxn57043,False,,undefined
rxn57044,False,,undefined
rxn57045,False,,undefined
rxn57046,False,,undefined
rxn57047,False,,undefined
rxn57048,False,,undefined
rxn57049,False,,undefined
rxn57050,False,,undefined
rxn57051,False,,undefined
rxn57052,False,,undefined
rxn57053,False,,undefined
rxn57054,False,,undefined
rxn57055,False,,undefined
rxn57056,False,,undefined
rxn57057,False,,undefined
rxn57058,False,,undefined
rxn57059,False,,undefined
rxn57060,False,,undefined
rxn57061,False,,undefined
rxn57062,False,,undefined
rxn57063,False,,undefined
rxn57064,False,,undefined
rxn57065,False,,undefined
rxn57066,False,,undefined
rxn57067,False,,undefined
rxn57068,False,,undefined
rxn57069,False,,undefined
rxn57070,False,,undefined
rxn57071,False,,undefined
rxn57072,False,,undefined
rxn57073,False,,undefined
rxn57074,False,,undefined
rxn57075,False,,undefined
rxn57076,False,,undefined
rxn57077,False,,undefined
rxn57078,False,,undefined
rxn57079,False,,undefined
rxn57080,False,,undefined
rxn57081,False,,undefined
rxn57082,False,,undefined
rxn57083,False,,undefined
rxn57084,False,,undefined
rxn57085,False,,undefined
rxn57086,False,,undefined
rxn57087,False,,undefined
rxn57088,False,,undefined
rxn57089,False,,undefined
rxn57090,False,,undefined
rxn57091,False,,undefined
rxn57092,False,,undefined
rxn57093,False,,undefined
rxn57094,False,,undefined
rxn57095,False,,undefined
rxn57096,False,,undefined
rxn57097,False,,undefined
rxn57098,False,,undefined
rxn57099,False,,undefined
rxn57100,False,,undefined
rxn57101,False,,undefined
rxn57102,False,,undefined
rxn57103,False,,undefined
rxn57104,False,,undefined
rxn57105,False,,undefined
rxn57106,False,,undefined
rxn57107,False,,undefined
rxn57108,False,,undefined
rxn57109,False,,undefined
rxn57110,False,,undefined
rxn57111,False,,undefined
rxn57112,False,,undefined
rxn57113,False,,undefined
rxn57114,False,,undefined
rxn57115,False,,undefined
rxn57116,False,,undefined
rxn57117,False,,undefined
rxn57118,False,,undefined
rxn57119,False,,undefined
rxn57120,False,,undefined
rxn57121,False,,undefined
rxn57122,False,,undefined
rxn57123,False,,undefined
rxn57124,False,,undefined
rxn57125,False,,undefined
rxn57126,False,,undefined
rxn57127,False,,undefined
rxn57128,False,,undefined
rxn57129,False,,undefined
rxn57130,False,,undefined
rxn57131,False,,undefined
rxn57132,False,,undefined
rxn57133,False,,undefined
rxn57134,False,,undefined
rxn57135,False,,undefined
rxn57136,False,,undefined
rxn57137,False,,undefined
rxn57138,False,,undefined
rxn57139,False,,undefined
rxn57140,False,,undefined
rxn57141,False,,undefined
rxn57142,False,,undefined
rxn57143,False,,undefined
rxn57144,False,,undefined
rxn57145,False,,undefined
rxn57146,False,,undefined
rxn57147,False,,undefined
rxn57148,False,,undefined
rxn57149,False,,undefined
rxn57150,False,,undefined
rxn57151,False,,undefined
rxn57152,False,,undefined
rxn57153,False,,undefined
rxn57154,False,,undefined
rxn57155,False,,undefined
rxn57156,False,,undefined
rxn57157,False,,undefined
rxn57158,False,,undefined
rxn57159,False,,undefined
rxn57160,False,,undefined
rxn57161,False,,undefined
rxn57162,False,,undefined
rxn57163,False,,undefined
rxn57164,False,,undefined
rxn57165,False,,undefined
rxn57166,False,,undefined
rxn57167,False,,undefined
rxn57168,False,,undefined
rxn57169,False,,undefined
rxn57170,False,,undefined
rxn57171,False,,undefined
rxn57172,False,,undefined
rxn57173,False,,undefined
rxn57174,False,,undefined
rxn57175,False,,undefined
rxn57176,False,,undefined
rxn57177,False,,undefined
rxn57178,False,,undefined
rxn57179,False,,undefined
rxn57180,False,,undefined
rxn57181,False,,undefined
rxn57182,False,,undefined
rxn57183,False,,undefined
rxn57184,False,,undefined
rxn57185,False,,undefined
rxn57186,False,,undefined
rxn57187,False,,undefined
rxn57188,False,,undefined
rxn57189,False,,undefined
rxn57190,False,,undefined
rxn57191,False,,undefined
rxn57192,False,,undefined
rxn57193,False,,undefined
rxn57194,False,,undefined
rxn57195,False,,undefined
rxn57196,False,,undefined
rxn57197,False,,undefined
rxn57198,False,,undefined
rxn57199,False,,undefined
rxn57200,False,,undefined
rxn57201,False,,undefined
rxn57202,False,,undefined
rxn57203,False,,undefined
rxn57204,False,,undefined
rxn57205,False,,undefined
rxn57206,False,,undefined
rxn57207,False,,undefined
rxn57208,False,,undefined
rxn57209,False,,undefined
rxn57210,False,,undefined
rxn57211,False,,undefined
rxn57212,False,,undefined
rxn57213,False,,undefined
rxn57214,False,,undefined
rxn57215,False,,undefined
rxn57216,False,,undefined
rxn57217,False,,undefined
rxn57218,False,,undefined
rxn57219,False,,undefined
rxn57220,False,,undefined
rxn57221,False,,undefined
rxn57222,False,,undefined
rxn57223,False,,undefined
rxn57224,False,,undefined
rxn57225,False,,undefined
rxn57226,False,,undefined
rxn57227,False,,undefined
rxn57228,False,,undefined
rxn57229,False,,undefined
rxn57230,False,,undefined
rxn57231,False,,undefined
rxn57232,False,,undefined
rxn57233,False,,undefined
rxn57234,False,,undefined
rxn57235,False,,undefined
rxn57236,False,,undefined
rxn57237,False,,undefined
rxn57238,False,,undefined
rxn57239,False,,undefined
rxn57240,False,,undefined
rxn57241,False,,undefined
rxn57242,False,,undefined
rxn57243,False,,undefined
rxn57244,False,,undefined
rxn57245,False,,undefined
rxn57246,False,,undefined
rxn57247,False,,undefined
rxn57248,False,,undefined
rxn57249,False,,undefined
rxn57250,False,,undefined
rxn57251,False,,undefined
rxn57252,False,,undefined
rxn57253,False,,undefined
rxn57254,False,,undefined
rxn57255,False,,undefined
rxn57256,False,,undefined
rxn57257,False,,undefined
rxn57258,False,,undefined
rxn57259,False,,undefined
rxn57260,False,,undefined
rxn57261,False,,undefined
rxn57262,False,,undefined
rxn57263,False,,undefined
rxn57264,False,,undefined
rxn57265,False,,undefined
rxn57266,False,,undefined
rxn57267,False,,undefined
rxn57268,False,,undefined
rxn57269,False,,undefined
rxn57270,False,,undefined
rxn57271,False,,undefined
rxn57272,False,,undefined
rxn57273,False,,undefined
rxn57274,False,,undefined
rxn57275,False,,undefined
rxn57276,False,,undefined
rxn57277,False,,undefined
rxn57278,False,,undefined
rxn57279,False,,undefined
rxn57280,False,,undefined
rxn57281,False,,undefined
rxn57282,False,,undefined
rxn57283,False,,undefined
rxn57284,False,,undefined
rxn57285,False,,undefined
rxn57286,False,,undefined
rxn57287,False,,undefined
rxn57288,False,,undefined
rxn57289,False,,undefined
rxn57291,False,,undefined
rxn57292,False,,undefined
rxn57293,False,,undefined
rxn57294,False,,undefined
rxn57295,False,,undefined
rxn57296,False,,undefined
rxn57297,False,,undefined
rxn57298,False,,undefined
rxn57299,False,,undefined
rxn57300,False,,undefined
rxn57301,False,,undefined
rxn57302,False,,undefined
rxn57303,False,,undefined
rxn57304,False,,undefined
rxn57305,False,,undefined
rxn57306,False,,undefined
rxn57307,False,,undefined
rxn57308,False,,undefined
rxn57309,False,,undefined
rxn57310,False,,undefined
rxn57311,False,,undefined
rxn57312,False,,undefined
rxn57313,False,,undefined
rxn57314,False,,undefined
rxn57315,False,,undefined
rxn57316,False,,undefined
rxn57317,False,,undefined
rxn57318,False,,undefined
rxn57319,False,,undefined
rxn57320,False,,undefined
rxn57321,False,,undefined
rxn57322,False,,undefined
rxn57323,False,,undefined
rxn57324,False,,undefined
rxn57325,False,,undefined
rxn57326,False,,undefined
rxn57327,False,,undefined
rxn57328,False,,undefined
rxn57329,False,,undefined
rxn57330,False,,undefined
rxn57331,False,,undefined
rxn57332,False,,undefined
rxn57333,False,,undefined
rxn57334,False,,undefined
rxn57335,False,,undefined
rxn57336,False,,undefined
rxn57337,False,,undefined
rxn57338,False,,undefined
rxn57339,False,,undefined
rxn57340,False,,undefined
rxn57341,False,,undefined
rxn57342,False,,undefined
rxn57343,False,,undefined
rxn57344,False,,undefined
rxn57345,False,,undefined
rxn57346,False,,undefined
rxn57347,False,,undefined
rxn57348,False,,undefined
rxn57349,False,,undefined
rxn57350,False,,undefined
rxn57351,False,,undefined
rxn57352,False,,undefined
rxn57353,False,,undefined
rxn57354,False,,undefined
rxn57355,False,,undefined
rxn57356,False,,undefined
rxn57357,False,,undefined
rxn57358,False,,undefined
rxn57359,False,,undefined
rxn57360,False,,undefined
rxn57361,False,,undefined
rxn57362,False,,undefined
rxn57363,False,,undefined
rxn57364,False,,undefined
rxn57365,False,,undefined
rxn57366,False,,undefined
rxn57367,False,,undefined
rxn57368,False,,undefined
rxn57369,False,,undefined
rxn57370,False,,undefined
rxn57371,False,,undefined
rxn57372,False,,undefined
rxn57373,False,,undefined
rxn57374,False,,undefined
rxn57375,False,,undefined
rxn57376,False,,undefined
rxn57377,False,,undefined
rxn57378,False,,undefined
rxn57379,False,,undefined
rxn57380,False,,undefined
rxn57381,False,,undefined
rxn57382,False,,undefined
rxn57383,False,,undefined
rxn57384,False,,undefined
rxn57385,False,,undefined
rxn57386,False,,undefined
rxn57387,False,,undefined
rxn57388,False,,undefined
rxn57389,False,,undefined
rxn57390,False,,undefined
rxn57391,False,,undefined
rxn57392,False,,undefined
rxn57393,False,,undefined
rxn57394,False,,undefined
rxn57395,False,,undefined
rxn57396,False,,undefined
rxn57397,False,,undefined
rxn57398,False,,undefined
rxn57399,False,,undefined
rxn57400,False,,undefined
rxn57401,False,,undefined
rxn57402,False,,undefined
rxn57403,False,,undefined
rxn57404,False,,undefined
rxn57405,False,,undefined
rxn57406,False,,undefined
rxn57407,False,,undefined
rxn57408,False,,undefined
rxn57409,False,,undefined
rxn57410,False,,undefined
rxn57411,False,,undefined
rxn57412,False,,undefined
rxn57413,False,,undefined
rxn57414,False,,undefined
rxn57415,False,,undefined
rxn57416,False,,undefined
rxn57417,False,,undefined
rxn57418,False,,undefined
rxn57419,False,,undefined
rxn57420,False,,undefined
rxn57421,False,,undefined
rxn57422,False,,undefined
rxn57423,False,,undefined
rxn57424,False,,undefined
rxn57425,False,,undefined
rxn57426,False,,undefined
rxn57427,False,,undefined
rxn57428,False,,undefined
rxn57429,False,,undefined
rxn57430,False,,undefined
rxn57431,False,,undefined
rxn57432,False,,undefined
rxn57433,False,,undefined
rxn57434,False,,undefined
rxn57435,False,,undefined
rxn57436,False,,undefined
rxn57437,False,,undefined
rxn57438,False,,undefined
rxn57439,False,,undefined
rxn57440,False,,undefined
rxn57441,False,,undefined
rxn57442,False,,undefined
rxn57443,False,,undefined
rxn57444,False,,undefined
rxn57445,False,,undefined
rxn57446,False,,undefined
rxn57447,False,,undefined
rxn57448,False,,undefined
rxn57449,False,,undefined
rxn57450,False,,undefined
rxn57451,False,,undefined
rxn57452,False,,undefined
rxn57453,False,,undefined
rxn57454,False,,undefined
rxn57455,False,,undefined
rxn57456,False,,undefined
rxn57457,False,,undefined
rxn57458,False,,undefined
rxn57459,False,,undefined
rxn57460,False,,undefined
rxn57461,False,,undefined
rxn57462,False,,undefined
rxn57463,False,,undefined
rxn57464,False,,undefined
rxn57465,False,,undefined
rxn57466,False,,undefined
rxn57467,False,,undefined
rxn57468,False,,undefined
rxn57469,False,,undefined
rxn57470,False,,undefined
rxn57471,False,,undefined
rxn57472,False,,undefined
rxn57473,False,,undefined
rxn57474,False,,undefined
rxn57475,False,,undefined
rxn57476,False,,undefined
rxn57477,False,,undefined
rxn57478,False,,undefined
rxn57479,False,,undefined
rxn57480,False,,undefined
rxn57481,False,,undefined
rxn57482,False,,undefined
rxn57483,False,,undefined
rxn57484,False,,undefined
rxn57485,False,,undefined
rxn57486,False,,undefined
rxn57487,False,,undefined
rxn57488,False,,undefined
rxn57489,False,,undefined
rxn57490,False,,undefined
rxn57491,False,,undefined
rxn57492,False,,undefined
rxn57493,False,,undefined
rxn57494,False,,undefined
rxn57495,False,,undefined
rxn57496,False,,undefined
rxn57497,False,,undefined
rxn57498,False,,undefined
rxn57499,False,,undefined
rxn57500,False,,undefined
rxn57501,False,,undefined
rxn57502,False,,undefined
rxn57503,False,,undefined
rxn57504,False,,undefined
rxn57505,False,,undefined
rxn57506,False,,undefined
rxn57507,False,,undefined
rxn57508,False,,undefined
rxn57509,False,,undefined
rxn57510,False,,undefined
rxn57511,False,,undefined
rxn57512,False,,undefined
rxn57513,False,,undefined
rxn57514,False,,undefined
rxn57515,False,,undefined
rxn57516,False,,undefined
rxn57517,False,,undefined
rxn57518,False,,undefined
rxn57519,False,,undefined
rxn57520,False,,undefined
rxn57521,False,,undefined
rxn57522,False,,undefined
rxn57523,False,,undefined
rxn57524,False,,undefined
rxn57525,False,,undefined
rxn57526,False,,undefined
rxn57527,False,,undefined
rxn57528,False,,undefined
rxn57529,False,,undefined
rxn57530,False,,undefined
rxn57531,False,,undefined
rxn57532,False,,undefined
rxn57533,False,,undefined
rxn57534,False,,undefined
rxn57535,False,,undefined
rxn57536,False,,undefined
rxn57537,False,,undefined
rxn57538,False,,undefined
rxn57539,False,,undefined
rxn57540,False,,undefined
rxn57541,False,,undefined
rxn57542,False,,undefined
rxn57543,False,,undefined
rxn57544,False,,undefined
rxn57545,False,,undefined
rxn57546,False,,undefined
rxn57547,False,,undefined
rxn57548,False,,undefined
rxn57549,False,,undefined
rxn57550,False,,undefined
rxn57551,False,,undefined
rxn57552,False,,undefined
rxn57553,False,,undefined
rxn57554,False,,undefined
rxn57555,False,,undefined
rxn57556,False,,undefined
rxn57557,False,,undefined
rxn57558,False,,undefined
rxn57559,False,,undefined
rxn57560,False,,undefined
rxn57561,False,,undefined
rxn57562,False,,undefined
rxn57563,False,,undefined
rxn57564,False,,undefined
rxn57565,False,,undefined
rxn57566,False,,undefined
rxn57567,False,,undefined
rxn57568,False,,undefined
rxn57569,False,,undefined
rxn57570,False,,undefined
rxn57571,False,,undefined
rxn57572,False,,undefined
rxn57573,False,,undefined
rxn57574,False,,undefined
rxn57575,False,,undefined
rxn57576,False,,undefined
rxn57577,False,,undefined
rxn57578,False,,undefined
rxn57579,False,,undefined
rxn57580,False,,undefined
rxn57581,False,,undefined
rxn57582,False,,undefined
rxn57583,False,,undefined
rxn57584,False,,undefined
rxn57585,False,,undefined
rxn57586,False,,undefined
rxn57587,False,,undefined
rxn57588,False,,undefined
rxn57589,False,,undefined
rxn57590,False,,undefined
rxn57591,False,,undefined
rxn57592,False,,undefined
rxn57593,False,,undefined
rxn57594,False,,undefined
rxn57595,False,,undefined
rxn57596,False,,undefined
rxn57597,False,,undefined
rxn57598,False,,undefined
rxn57599,False,,undefined
rxn57600,False,,undefined
rxn57601,False,,undefined
rxn57602,False,,undefined
rxn57603,False,,undefined
rxn57604,False,,undefined
rxn57605,False,,undefined
rxn57606,False,,undefined
rxn57607,False,,undefined
rxn57608,False,,undefined
rxn57609,False,,undefined
rxn57610,False,,undefined
rxn57611,False,,undefined
rxn57612,False,,undefined
rxn57613,False,,undefined
rxn57614,False,,undefined
rxn57615,False,,undefined
rxn57616,False,,undefined
rxn57617,False,,undefined
rxn57618,False,,undefined
rxn57619,False,,undefined
rxn57620,False,,undefined
rxn57621,False,,undefined
rxn57622,False,,undefined
rxn57623,False,,undefined
rxn57624,False,,undefined
rxn57625,False,,undefined
rxn57626,False,,undefined
rxn57627,False,,undefined
rxn57628,False,,undefined
rxn57629,False,,undefined
rxn57630,False,,undefined
rxn57631,False,,undefined
rxn57632,False,,undefined
rxn57633,False,,undefined
rxn57634,False,,undefined
rxn57635,False,,undefined
rxn57636,False,,undefined
rxn57637,False,,undefined
rxn57638,False,,undefined
rxn57639,False,,undefined
rxn57640,False,,undefined
rxn57641,False,,undefined
rxn57642,False,,undefined
rxn57643,False,,undefined
rxn57644,False,,undefined
rxn57645,False,,undefined
rxn57646,False,,undefined
rxn57647,False,,undefined
rxn57648,False,,undefined
rxn57649,False,,undefined
rxn57650,False,,undefined
rxn57651,False,,undefined
rxn57652,False,,undefined
rxn57653,False,,undefined
rxn57654,False,,undefined
rxn57655,False,,undefined
rxn57656,False,,undefined
rxn57657,False,,undefined
rxn57658,False,,undefined
rxn57659,False,,undefined
rxn57660,False,,undefined
rxn57661,False,,undefined
rxn57662,False,,undefined
rxn57663,False,,undefined
rxn57664,False,,undefined
rxn57665,False,,undefined
rxn57666,False,,undefined
rxn57667,False,,undefined
rxn57668,False,,undefined
rxn57669,False,,undefined
rxn57670,False,,undefined
rxn57671,False,,undefined
rxn57672,False,,undefined
rxn57673,False,,undefined
rxn57674,False,,undefined
rxn57675,False,,undefined
rxn57676,False,,undefined
rxn57677,False,,undefined
rxn57678,False,,undefined
rxn57679,False,,undefined
rxn57680,False,,undefined
rxn57681,False,,undefined
rxn57682,False,,undefined
rxn57683,False,,undefined
rxn57684,False,,undefined
rxn57685,False,,undefined
rxn57686,False,,undefined
rxn57687,False,,undefined
rxn57688,False,,undefined
rxn57689,False,,undefined
rxn57690,False,,undefined
rxn57691,False,,undefined
rxn57692,False,,undefined
rxn57693,False,,undefined
rxn57694,False,,undefined
rxn57695,False,,undefined
rxn57696,False,,undefined
rxn57697,False,,undefined
rxn57698,False,,undefined
rxn57699,False,,undefined
rxn57700,False,,undefined
rxn57701,False,,undefined
rxn57702,False,,undefined
rxn57703,False,,undefined
rxn57704,False,,undefined
rxn57705,False,,undefined
rxn57706,False,,undefined
rxn57707,False,,undefined
rxn57708,False,,undefined
rxn57709,False,,undefined
rxn57710,False,,undefined
rxn57711,False,,undefined
rxn57712,False,,undefined
rxn57713,False,,undefined
rxn57714,False,,undefined
rxn57715,False,,undefined
rxn57716,False,,undefined
rxn57717,False,,undefined
rxn57718,False,,undefined
rxn57719,False,,undefined
rxn57720,False,,undefined
rxn57721,False,,undefined
rxn57722,False,,undefined
rxn57723,False,,undefined
rxn57724,False,,undefined
rxn57725,False,,undefined
rxn57726,False,,undefined
rxn57727,False,,undefined
rxn57728,False,,undefined
rxn57729,False,,undefined
rxn57730,False,,undefined
rxn57731,False,,undefined
rxn57732,False,,undefined
rxn57733,False,,undefined
rxn57734,False,,undefined
rxn57735,False,,undefined
rxn57736,False,,undefined
rxn57737,False,,undefined
rxn57738,False,,undefined
rxn57739,False,,undefined
rxn57740,False,,undefined
rxn57741,False,,undefined
rxn57742,False,,undefined
rxn57743,False,,undefined
rxn57744,False,,undefined
rxn57745,False,,undefined
rxn57746,False,,undefined
rxn57747,False,,undefined
rxn57748,False,,undefined
rxn57749,False,,undefined
rxn57750,False,,undefined
rxn57751,False,,undefined
rxn57752,False,,undefined
rxn57753,False,,undefined
rxn57754,False,,undefined
rxn57755,False,,undefined
rxn57756,False,,undefined
rxn57757,False,,undefined
rxn57758,False,,undefined
rxn57759,False,,undefined
rxn57760,False,,undefined
rxn57761,False,,undefined
rxn57762,False,,undefined
rxn57763,False,,undefined
rxn57764,False,,undefined
rxn57765,False,,undefined
rxn57766,False,,undefined
rxn57767,False,,undefined
rxn57768,False,,undefined
rxn57769,False,,undefined
rxn57770,False,,undefined
rxn57771,False,,undefined
rxn57772,False,,undefined
rxn57773,False,,undefined
rxn57774,False,,undefined
rxn57775,False,,undefined
rxn57776,False,,undefined
rxn57777,False,,undefined
rxn57778,False,,undefined
rxn57779,False,,undefined
rxn57780,False,,undefined
rxn57781,False,,undefined
rxn57782,False,,undefined
rxn57783,False,,undefined
rxn57784,False,,undefined
rxn57785,False,,undefined
rxn57786,False,,undefined
rxn57787,False,,undefined
rxn57788,False,,undefined
rxn57789,False,,undefined
rxn57790,False,,undefined
rxn57791,False,,undefined
rxn57792,False,,undefined
rxn57793,False,,undefined
rxn57794,False,,undefined
rxn57795,False,,undefined
rxn57796,False,,undefined
rxn57797,False,,undefined
rxn57798,False,,undefined
rxn57799,False,,undefined
rxn57800,False,,undefined
rxn57801,False,,undefined
rxn57802,False,,undefined
rxn57803,False,,undefined
rxn57804,False,,undefined
rxn57805,False,,undefined
rxn57806,False,,undefined
rxn57807,False,,undefined
rxn57808,False,,undefined
rxn57809,False,,undefined
rxn57810,False,,undefined
rxn57811,False,,undefined
rxn57812,False,,undefined
rxn57813,False,,undefined
rxn57814,False,,undefined
rxn57815,False,,undefined
rxn57816,False,,undefined
rxn57817,False,,undefined
rxn57818,False,,undefined
rxn57819,False,,undefined
rxn57820,False,,undefined
rxn57821,False,,undefined
rxn57822,False,,undefined
rxn57823,False,,undefined
rxn57824,False,,undefined
rxn57825,False,,undefined
rxn57826,False,,undefined
rxn57827,False,,undefined
rxn57828,False,,undefined
rxn57829,False,,undefined
rxn57830,False,,undefined
rxn57831,False,,undefined
rxn57832,False,,undefined
rxn57833,False,,undefined
rxn57834,False,,undefined
rxn57835,False,,undefined
rxn57836,False,,undefined
rxn57837,False,,undefined
rxn57838,False,,undefined
rxn57839,False,,undefined
rxn57840,False,,undefined
rxn57841,False,,undefined
rxn57842,False,,undefined
rxn57843,False,,undefined
rxn57844,False,,undefined
rxn57845,False,,undefined
rxn57846,False,,undefined
