rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn27919	GMP synthetase	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn00916	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn30076	GMP synthase	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn35441	GMP synthase, mitochondria	6.3.4.1;6.3.5.2	OK	(1) ATP[0] + (1) NH3[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (3) H+[0] + (1) GMP[0]	-18.420	-73.960	-7.660	66.300	amp;atp;h;nh3;ppi	7	10	C;H;N;O;P	R01230	R01230	1	4	0	12	3	73.960	55.540	10.760	66.300
rxn00357	UDP-galactose:UDP-N-acetyl-D-glucosamine galactose phosphotransferase	2.7.8.18	OK	(1) UDP-N-acetylglucosamine[0] + (1) UDP-galactose[0] <=> (1) H+[0] + (1) UMP[0] + (1) UDP-N-acetyl-6-(D-galactose-1-phospho)-D-glucosamine[0]	-14.030	51.660	-0.740	65.690	h	5	23	C;H;N;O;P	R00504	R00504	1	1	0	12	2	51.660	65.690	13.290	52.400
rxn16523	S-adenosyl-L-methionine:tricetin 3',4',5'-O-trimethyltransferase	2.1.1.169	OK	(3) S-Adenosyl-L-methionine[0] + (1) Tricetin[0] <=> (3) S-Adenosyl-homocysteine[0] + (3) H+[0] + (1) 3',4',5'-O-Trimethyltricetin[0]	-13.080	-5.420	-71.090	65.670	h;sah;sam	5	18	C;H;N;O;S	R09679	R09679	1	1	0	12	2	71.090	7.660	58.010	65.670
rxn01594	ATP:streptomycin 3''-adenylyltransferase	2.7.7.47	OK	(1) ATP[0] + (1) Streptomycin[0] => (1) PPi[0] + (1) H+[0] + (1) 3''-Adenylylstreptomycin[0]	-12.960	52.460	1.040	65.420	atp;h;ppi	5	31	C;H;N;O;P	R02226	R02226	1	1	0	12	2	52.460	65.420	14.000	51.420
rxn01865	CDPethanolamine:L-serine ethanolaminephosphotransferase	2.7.8.4	OK	(1) L-Serine[0] + (1) CDPethanolamine[0] => (1) CMP[0] + (1) H+[0] + (1) Serine phosphoethanolamine[0]	-14.030	51.390	-2.190	65.420	h	5	11	C;H;N;O;P	R02563	R02563	1	1	0	4	2	51.390	65.420	11.840	53.580
rxn01414	CDP-choline:sphingosine cholinephosphotransferase	2.7.8.10	OK	(1) CDPcholine[0] + (1) Sphingoid[0] => (1) CMP[0] + (1) H+[0] + (1) Sphingosyl-phosphocholine[0]	-14.030	51.010	-2.190	65.040	h	5	23	C;H;N;O;P	R01929	R01929	1	1	0	4	2	51.010	65.040	11.840	53.200
rxn04593	R06778		OK	(1) ATP[0] + (1) 3-Amino-4,7-dihydroxy-8-methylcoumarin[0] + (1) Coumeroic acid[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) Coumermic acid[0]	-25.600	-68.010	-3.960	64.050	amp;atp;h;ppi	7	27	C;H;N;O;P	R06778	R06778	1	3	0	16	4	68.010	42.410	21.640	64.050
rxn39770			OK	(1) ATP[0] + (1) 3-Amino-4,7-dihydroxycoumarin[0] + (1) 3-Methylpyrrole-2,4-dicarboxylic acid[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) 5-[[(4,7-Dihydroxy-2-oxo-2H-1-benzopyran-3-yl)amino]carbonyl]-4-methyl-1H-pyrrole-3-carboxylate[0]	-25.600	-75.330	-12.920	62.410	amp;atp;h;ppi	7	16	C;H;N;O;P	R06777	R06777	1	2	0	12	4	75.330	49.730	12.680	62.410
rxn04592	R06777		OK	(1) ATP[0] + (1) 3-Amino-4,7-dihydroxy-8-methylcoumarin[0] + (1) 3-Methylpyrrole-2,4-dicarboxylic acid[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) Coumeroic acid[0]	-25.600	-75.160	-12.920	62.240	amp;atp;h;ppi	7	17	C;H;N;O;P	R06777	R06777	1	2	0	12	4	75.160	49.560	12.680	62.240
rxn39691	perillic acid:CoA ligase (AMP-forming)		MI:H:1/O:1|CI:-1	(1) ATP[0] + (1) CoA[0] + (1) Perillic acid[0] => (1) H2O[0] + (1) PPi[0] + (1) AMP[0] + (1) Perillyl-CoA[0]	-68.710	-40.160	-8.760	59.950	amp;atp;coa;h2o;ppi	7	31	C;H;N;O;P;S	R06368	R06368	1	3	0	14	4	68.710	28.550	59.950	31.400
rxn01556	S-Adenosyl-L-methionine:3,5,7,3',4'-pentahydroxyfavone 3-O-methyltransferase	2.1.1.76	OK	(1) S-Adenosyl-L-methionine[0] + (1) Quercetin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 3-O-Methylquercetin[0]	-4.360	36.740	-23.110	59.850	h;sah;sam	5	16	C;H;N;O;S	R02157	R02157	1	1	0	12	2	36.740	41.100	18.750	59.850
rxn39477	S-Adenosyl-L-methionine:kaempferol 3-O-methyltransferase		CI:-2	(1) S-Adenosyl-L-methionine[0] + (1) H+[0] + (1) Kaempferol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 3-Methoxyapigenin[0]	14.700	36.740	-23.110	59.850	h;sah;sam	5	16	C;H;N;O;S	R05035	R05035	1	2	0	12	2	36.740	22.040	37.810	59.850
rxn40280	S-adenosyl-L-methionine:anthranilate:L-phenylalanine ligase (cyclopeptine forming)	6.3.2.40	OK	(2) ATP[0] + (1) S-Adenosyl-L-methionine[0] + (1) L-Phenylalanine[0] + (1) Anthranilate[0] => (2) PPi[0] + (2) AMP[0] + (1) S-Adenosyl-homocysteine[0] + (4) H+[0] + (1) Cyclopeptine[0]	-71.820	-13.540	-26.790	58.280	amp;atp;h;ppi;sah;sam	9	17	C;H;N;O;P;S	R10495	R10495	1	1	0	17	5	71.820	58.280	45.030	13.250
rxn04639	S-adenosyl-L-methionine:vitexin-2''-O-beta-L-rhamnoside 7-O-methyltransferase	2.1.1.153	OK	(1) S-Adenosyl-L-methionine[0] + (1) Vitexin 2''-rhamnoside[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Isoswertisin 2''-rhamnoside[0]	-3.530	14.920	-42.700	57.620	sah;sam	4	28	C;H;N;O;S	R06824	R06824	1	1	0	16	1	42.700	18.450	39.170	57.620
rxn19004	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase	6.3.2.26	OK	(1) H2O[0] + (3) ATP[0] + (1) L-Cysteine[0] + (1) L-Valine[0] + (1) L-2-Aminoadipate[0] => (3) PPi[0] + (3) AMP[0] + (6) H+[0] + (1) ACV[0]	-80.980	-25.910	-33.980	55.070	amp;atp;h;h2o;ppi	9	14	C;H;N;O;P;S	R04870	R04870	1	6	0	6	4	80.980	55.070	47.000	8.070
rxn03326	L-2-aminohexanedioate:L-cysteine:L-valine ligase (AMP-forming, valine-inverting)	6.3.2.26	OK	(1) H2O[0] + (3) ATP[0] + (1) L-Cysteine[0] + (1) L-Valine[0] + (1) L-2-Aminoadipate[0] => (3) PPi[0] + (3) AMP[0] + (6) H+[0] + (1) ACV[0]	-80.980	-25.910	-33.980	55.070	amp;atp;h;h2o;ppi	9	14	C;H;N;O;P;S	R04870	R04870	1	6	0	6	4	80.980	55.070	47.000	8.070
rxn07538	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase	2.1.1.150	OK	(1) S-Adenosyl-L-methionine[0] + (1) Daidzein[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Isoformononetin[0]	-3.530	15.200	-38.890	54.090	sah;sam	4	16	C;H;N;O;S	R07724	R07724	1	1	0	12	1	38.890	18.730	35.360	54.090
rxn05102	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase	2.1.1.150	OK	(1) S-Adenosyl-L-methionine[0] + (1) 7-Hydroxyisoflavone[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 7-Methoxyisoflavone[0]	-3.530	15.190	-38.890	54.080	sah;sam	4	16	C;H;N;O;S	R07375	R07375	1	1	0	12	1	38.890	18.720	35.360	54.080
rxn03900	ATP:undecaprenol phosphotransferase	2.7.1.66	MI:C:-1/H:-2/O:1	(1) ATP[0] + (1) Undecaprenol[0] => (1) ADP[0] + (1) H+[0] + (1) Undecaprenylphosphate[0]	-55.560	-61.440	-7.570	53.870	adp;atp;h	5	56	C;H;N;O;P	R05626	R05626	1	2	0	6	1	61.440	5.880	47.990	53.870
rxn22190	4-hydroxy-2(1H)-quinolone synthase		CI:1	(1) Malonyl-CoA[0] + (1) Anthranilyl-CoA[0] => (2) CoA[0] + (1) CO2[0] + (1) 4-Hydroxy-2-quinolone[0]	-17.180	-17.310	35.900	53.210	co2;coa	5	28	C;H;N;O;P;S	R10590	R10590	1	89	0	12	6	35.900	0.130	53.080	53.210
rxn04368	R06510		OK	(1) Acetyl-CoA[0] + (2) H+[0] + (2) Malonyl-CoA[0] => (3) CoA[0] + (2) CO2[0] + (1) Triacetate lactone[0]	9.520	58.400	62.560	53.040	co2;coa;h	6	24	C;H;N;O;P;S	R06510	R06510	1	3	0	10	5	62.560	48.880	53.040	4.160
rxn27693	AIRS-RXN.d	6.3.3.1	CI:-1	(1) ATP[0] + (1) 5'-Phosphoribosylformylglycinamidine[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) AIR[0]	30.190	4.020	-20.440	50.630	adp;atp;pi	5	10	C;H;N;O;P	R04208	R04208	1	6	0	9	5	30.190	26.170	50.630	24.460
rxn02937	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)	6.3.3.1	CI:-1	(1) ATP[0] + (1) 5'-Phosphoribosylformylglycinamidine[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) AIR[0]	30.190	4.020	-20.440	50.630	adp;atp;pi	5	10	C;H;N;O;P	R04208	R04208	1	6	0	9	5	30.190	26.170	50.630	24.460
rxn32851	Phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	CI:-1	(1) ATP[0] + (1) 5'-Phosphoribosylformylglycinamidine[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) AIR[0]	30.190	4.020	-20.440	50.630	adp;atp;pi	5	10	C;H;N;O;P	R04208	R04208	1	6	0	9	5	30.190	26.170	50.630	24.460
rxn05008	S-adenosyl-L-methionine:protoberberine 13-C-methyltransferase	2.1.1.147	OK	(2) NADPH[0] + (1) S-Adenosyl-L-methionine[0] + (1) Palmatine[0] => (2) NADP[0] + (1) S-Adenosyl-homocysteine[0] + (1) Corydaline[0]	-36.090	-3.070	14.150	50.240	nadp;nadph;sah;sam	6	22	C;H;N;O;P;S	R07241	R07241	1	1	0	24	3	36.090	33.020	50.240	17.220
rxn04008	S-adenosyl-L-methionine:trichlorophenol O-methyltransferase	2.1.1.136	OK	(1) S-Adenosyl-L-methionine[0] + (1) 2,4,6-Trichlorophenol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 2,4.6-Trichloroanisole[0]	-3.530	15.140	-34.840	49.980	sah;sam	4	15	C;Cl;H;N;O;S	R05754	R05754	1	1	0	8	1	34.840	18.670	31.310	49.980
rxn02068	S-Adenosyl-L-methionine:bergaptol O-methyltransferase	2.1.1.69	OK	(1) S-Adenosyl-L-methionine[0] + (1) Bergaptol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Bergapten[0]	-3.530	15.190	-34.780	49.970	sah;sam	4	15	C;H;N;O;S	R02882	R02882	1	1	0	12	1	34.780	18.720	31.250	49.970
rxn12179	S-Adenosyl-L-methionine:5-hydroxyfuranocoumarin O-methyltransferase	2.1.1.69	OK	(1) S-Adenosyl-L-methionine[0] + (1) 5-Hydroxyxanthotoxin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) Isopimpinellin[0]	-3.530	15.260	-34.700	49.960	sah;sam	4	15	C;H;N;O;S	R08538	R08538	1	1	0	12	1	34.700	18.790	31.170	49.960
rxn03637	Isovaleryl-CoA:malonyl-CoA acyltransferase	2.3.1.156	OK	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Isovaleryl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 3-Methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one[0]	0.220	-25.790	21.600	47.390	co2;coa;h	6	26	C;H;N;O;P;S	R05331	R05331	1	1	0	10	6	25.790	26.010	21.380	47.390
rxn30679	GLUTAMATE-DEHYDROGENASE-(NAD(P)+)-RXN-(NADP)	1.4.1.3;1.4.1.4	MI:H:1/O:1|CI:-1	(1) NADP[0] + (1) L-Glutamate[0] => (1) NADPH[0] + (1) NH3[0] + (1) 2-Oxoglutarate[0]	-38.470	-28.820	8.640	47.110	glu;nadp;nadph;nh3	5	21	C;H;N;O;P	R00248	R00248	1	39	0	10	4	38.470	9.650	47.110	37.460
rxn21299	RXN-11.c	2.3.1.216	OK	(4) H+[0] + (5) Malonyl-CoA[0] => (1) H2O[0] + (5) CoA[0] + (5) CO2[0] + (1) 5,7-dihydroxy-2-methylchromone[0]	-11.810	-14.760	30.930	45.690	co2;coa;h;h2o	6	24	C;H;N;O;P;S	R10238	R10238	1	29	0	8	5	30.930	2.950	42.740	45.690
rxn04622	S-adenosyl-L-methionine:kaempferol 4'-O-methyltransferase	2.1.1.155	CI:1	(1) S-Adenosyl-L-methionine[0] + (1) Luteolin[0] <=> (1) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Kaempferide[0]	-12.670	-57.350	-22.440	44.680	h;sah;sam	5	16	C;H;N;O;S	R06807	R06807	1	2	0	12	2	57.350	44.680	9.770	34.910
rxn40057	S-adenosyl-L-methionine:squalene C-methyltransferase		OK	(2) S-Adenosyl-L-methionine[0] + (1) Supraene[0] => (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) 3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene[0]	-39.720	-5.740	4.710	44.430	h;sah;sam	5	32	C;H;N;O;S	R10169	R10169	1	1	0	6	0	39.720	33.980	44.430	10.450
rxn16712	S-adenosyl-L-methionine:trans-resveratrol 3,5-O-dimethyltransferase	2.1.1.240	OK	(2) S-Adenosyl-L-methionine[0] + (1) Resveratrol[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Pterostilbene[0]	-8.720	-3.650	-47.730	44.080	h;sah;sam	5	16	C;H;N;O;S	R09872	R09872	1	1	0	10	2	47.730	5.070	39.010	44.080
rxn12060	R08410		OK	(2) S-Adenosyl-L-methionine[0] + (1) XAN[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Theophylline[0]	-13.480	15.860	30.550	44.030	h;sah;sam	5	15	C;H;N;O;S	R08410	R08410	1	1	0	10	1	30.550	29.340	44.030	14.690
rxn16453	S-adenosyl-L-methionine:tricetin 3',5'-O-dimethyltransferase	2.1.1.175	OK	(2) S-Adenosyl-L-methionine[0] + (1) Tricetin[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Tricin[0]	-8.720	-3.620	-46.200	42.580	h;sah;sam	5	17	C;H;N;O;S	R09611	R09611	1	1	0	12	2	46.200	5.100	37.480	42.580
rxn03633	S-Adenosyl-L-methionine:3',4',5,7-tetrahydroxy-3-methoxyflavone 7-O-methyltransferase	2.1.1.82	CI:1	(1) S-Adenosyl-L-methionine[0] + (1) 3-O-Methylquercetin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 3,7-Di-O-methylquercetin[0]	-13.060	14.870	-26.630	41.500	h;sah;sam	5	17	C;H;N;O;S	R05323	R05323	1	1	0	12	2	26.630	27.930	13.570	41.500
rxn04584	R06767		OK	(2) S-Adenosyl-L-methionine[0] + (1) Coumermic acid[0] + (2) dTDP-5-dimethyl-L-lyxose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (2) dTDP[0] + (1) Coumermycin D[0]	-12.120	-11.190	-49.880	38.690	h;sah;sam	7	43	C;H;N;O;P;S	R06767	R06767	1	1	0	23	2	49.880	0.930	37.760	38.690
rxn00126	ATP:L-methionine S-adenosyltransferase	2.5.1.6	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Methionine[0] => (1) Phosphate[0] + (1) PPi[0] + (1) S-Adenosyl-L-methionine[0] + (1) H+[0]	-12.610	-20.350	17.960	38.310	atp;h;h2o;pi;ppi;sam	7	15	C;H;N;O;P;S	R00177	R00177	1	2	0	6	1	20.350	7.740	30.570	38.310
rxn28979	Methionine adenosyltransferase	2.5.1.6	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Methionine[0] => (1) Phosphate[0] + (1) PPi[0] + (1) S-Adenosyl-L-methionine[0] + (1) H+[0]	-12.610	-20.350	17.960	38.310	atp;h;h2o;pi;ppi;sam	7	15	C;H;N;O;P;S	R00177	R00177	1	2	0	6	1	20.350	7.740	30.570	38.310
rxn07707	S-adenosyl-L-methionine:xanthosine N7-methyltransferase	2.1.1.158	CI:2	(1) S-Adenosyl-L-methionine[0] + (1) Xanthosine[0] <=> (1) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) 7-Methylxanthosine[0]	-22.860	6.300	-31.870	38.170	h;sah;sam	5	15	C;H;N;O;S	R07917	R07917	1	1	0	12	0	31.870	29.160	9.010	38.170
rxn23648	glycine/sarcosine N-methyltransferase	2.1.1.156	OK	(2) S-Adenosyl-L-methionine[0] + (1) Glycine[0] => (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Dimethylglycine[0]	-23.570	-0.320	14.420	37.990	h;sah;sam	5	15	C;H;N;O;S	R10060	R10060	1	1	0	6	0	23.570	23.250	37.990	14.740
rxn40411	S-adenosyl-L-methionine:3-[(1-carboxyvinyl)-oxy]benzoate adenosyltransferase (bicarbonate-hydrolysing, 6-amino-6-deoxyfutalosine-forming)	2.5.1.120	OK	(1) H2O[0] + (1) S-Adenosyl-L-methionine[0] + (1) 3-[(1-Carboxyvinyl)oxy]benzoate[0] => (1) L-Methionine[0] + (1) H+[0] + (1) H2CO3[0] + (1) 6-amino-6-deoxyfutalosine[0]	-49.280	-11.600	-33.560	37.680	h;h2o;sam	7	19	C;H;N;O;S	R10667	R10667	1	1	0	8	5	49.280	37.680	15.720	21.960
rxn26456	RXN0-6732.c	2.7.8.37	OK	(1) ATP[0] + (1) MePn[0] => (1) Adenine[0] + (1) RPnTP[0]	-18.920	-11.650	18.040	36.960	atp	4	10	C;H;N;O;P	R10185	R10185	1	1	0	6	1	18.920	7.270	36.960	29.690
rxn16674	2-hydroxy-dATP diphosphohydrolase	3.6.1.56	OK	(1) H2O[0] + (1) 2-Hydroxy-dATP[0] => (1) PPi[0] + (2) H+[0] + (1) 2-Hydroxy-dAMP[0]	-43.230	-10.380	-7.410	35.820	h;h2o;ppi	5	10	C;H;N;O;P	R09833	R09833	1	1	0	6	1	43.230	32.850	35.820	2.970
rxn05016	malonyl-CoA:N-methylanthraniloyl-CoA malonyltransferase (cyclizing)	2.3.1.159	OK	(3) H+[0] + (3) Malonyl-CoA[0] + (1) N-Methylanthraniloyl-CoA[0] => (1) H2O[0] + (4) CoA[0] + (3) CO2[0] + (1) 1,3-Dihydroxy-N-methylacridone[0]	-5.790	-37.110	-1.700	35.410	co2;coa;h;h2o	7	29	C;H;N;O;P;S	R07250	R07250	1	2	0	13	6	37.110	31.320	4.090	35.410
rxn16673	8-oxo-dGTP diphosphohydrolase	3.6.1.55	OK	(1) H2O[0] + (1) 8-Oxo-dGTP[0] => (1) PPi[0] + (2) H+[0] + (1) 8-Oxo-dGMP[0]	-41.600	-10.380	-6.780	34.820	h;h2o;ppi	5	10	C;H;N;O;P	R09832	R09832	1	1	0	6	1	41.600	31.220	34.820	3.600
rxn00300	GTP 7,8-8,9-dihydrolase (diphosphate-forming)	3.5.4.25	OK	(3) H2O[0] + (1) GTP[0] => (1) PPi[0] + (1) Formate[0] + (3) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0]	-37.590	-16.790	-4.370	33.220	h;h2o;ppi	6	10	C;H;N;O;P	R00425	R00425	1	3	0	5	5	37.590	20.800	33.220	12.420
rxn32287	GTP-CYCLOHYDRO-II-RXN.d	3.5.4.25	OK	(3) H2O[0] + (1) GTP[0] => (1) PPi[0] + (1) Formate[0] + (3) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0]	-37.590	-16.790	-4.370	33.220	h;h2o;ppi	6	10	C;H;N;O;P	R00425	R00425	1	3	0	5	5	37.590	20.800	33.220	12.420
rxn21635	pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	4.3.3.6	OK	(1) L-Glutamine[0] + (1) ribose-5-phosphate[0] + (1) Glyceraldehyde3-phosphate[0] => (3) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) L-Glutamate[0] + (1) H+[0]	-42.690	-71.080	-75.380	32.690	gln;glu;h;h2o;pi;pydx5p	8	8	C;H;N;O;P	R10089	R10089	1	4	0	2	7	75.380	28.390	32.690	4.300
rxn11588	Acetyl-CoA:N-hydroxyarylamine O-acetyltransferase	2.3.1.118	OK	(1) Acetyl-CoA[0] + (1) N-Hydroxyarylamine[0] => (1) CoA[0] + (1) N-(Acetyloxy)benzenamine[0]	-3.610	-36.150	-18.120	32.540	coa	4	23	C;H;N;O;P;S	R04024	R04024	1	1	0	8	2	36.150	32.540	14.510	18.030
rxn15873	S-adenosyl-L-methionine:dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose N-methyltransferase (dTDP-D-forosamine-forming)	2.1.1.-;2.1.1.324	OK	(2) S-Adenosyl-L-methionine[0] + (1) dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) dTDP-D-forosamine[0]	-23.570	-1.480	8.840	32.410	h;sah;sam	5	18	C;H;N;O;P;S	R08932	R08932	1	1	0	12	0	23.570	22.090	32.410	10.320
rxn05144	Pyridoxal 5-phosphate synthase		OK	(1) L-Glutamine[0] + (1) Glyceraldehyde3-phosphate[0] + (1) D-Ribulose5-phosphate[0] => (3) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) L-Glutamate[0] + (1) H+[0]	-43.310	-72.120	-75.630	32.320	gln;glu;h;h2o;pi;pydx5p	8	8	C;H;N;O;P	R07456	R07456	1	84	0	1	6	75.630	28.810	32.320	3.510
rxn39736		2.3.1.246	OK	(4) H+[0] + (4) Malonyl-CoA[0] => (1) H2O[0] + (3) CoA[0] + (4) CO2[0] + (1) 3,5-Dihydroxyphenylacetyl-CoA[0]	-16.860	-33.420	-1.140	32.280	co2;coa;h;h2o	6	29	C;H;N;O;P;S	R06625	R06625	1	2	0	10	5	33.420	16.560	15.720	32.280
rxn16053	S-adenosyl-L-methionine:4-amino-anhydrotetracycline N-methyltransferase	2.1.1.-	OK	(2) S-Adenosyl-L-methionine[0] + (1) 4-Dedimethyl-6-dehydro-anhydrotetracycline[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Anhydrotetracycline[0]	-23.570	-3.110	8.160	31.730	h;sah;sam	5	22	C;H;N;O;S	R09191	R09191	1	1	0	14	0	23.570	20.460	31.730	11.270
rxn04674	R06859	2.1.1.163	OK	(1) S-Adenosyl-L-methionine[0] + (1) Demethylphylloquinone[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Vitamin K1[0]	-19.420	-11.070	12.280	31.700	h;sah;sam	5	31	C;H;N;O;S	R06859	R06859	1	2	0	10	0	19.420	8.350	31.700	23.350
rxn02244	S-Adenosyl-L-homocysteine:N-acetylserotonin O-methyltransferase	2.1.1.4	OK	(1) S-Adenosyl-L-methionine[0] + (1) N-Acetylserotonin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Melatonin[0]	-4.360	-1.830	-33.470	31.640	h;sah;sam	5	15	C;H;N;O;S	R03130	R03130	1	1	0	10	2	33.470	2.530	29.110	31.640
rxn03814	S-adenosyl-L-methionine:dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose 3-N,N-dimethyltransferase	2.1.1.234	OK	(2) S-Adenosyl-L-methionine[0] + (1) dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) dTDP-alpha-D-desosamine[0]	-23.570	-1.490	7.620	31.190	h;sah;sam	5	18	C;H;N;O;P;S	R06427	R06427	1	2	0	12	0	23.570	22.080	31.190	9.110
rxn04301	S-adenosyl-L-methionine:dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose 3-N,N-dimethyltransferase	2.1.1.235	OK	(2) S-Adenosyl-L-methionine[0] + (1) dTDP-3-amino-3,6-dideoxy-D-glucose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) dTDP-D-mycaminose[0]	-23.570	-1.510	7.610	31.180	h;sah;sam	5	18	C;H;N;O;P;S	R06439	R06439	1	1	0	12	0	23.570	22.060	31.180	9.120
rxn07709	S-adenosyl-L-methionine:7-methylxanthine N3-methyltransferase	2.1.1.159;2.1.1.160	OK	(1) S-Adenosyl-L-methionine[0] + (1) 7-Methylxanthine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Theobromine[0]	-6.740	7.300	24.360	31.100	h;sah;sam	5	15	C;H;N;O;S	R07919	R07919	1	1	0	10	0	24.360	14.040	31.100	17.060
rxn16662	S-adenosyl-L-methionine:dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N,N-dimethyltransferase	2.1.1.236	OK	(2) S-Adenosyl-L-methionine[0] + (1) dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose[0]	-23.570	-1.510	6.830	30.400	h;sah;sam	5	18	C;H;N;O;P;S	R09821	R09821	1	1	0	12	0	23.570	22.060	30.400	8.340
rxn00151	ATP:pyruvate,phosphate phosphotransferase	2.7.9.1	OK	(1) ATP[0] + (1) Phosphate[0] + (1) Pyruvate[0] <=> (1) PPi[0] + (1) AMP[0] + (1) Phosphoenolpyruvate[0] + (2) H+[0]	-25.410	4.260	4.640	30.050	amp;atp;h;pi;ppi	7	10	C;H;N;O;P	R00206	R00206	1	2	0	6	3	25.410	29.670	30.050	0.380
