rxn	name	dg_gc	dg_eq	dg_dgp	kegg_ids_staged	kegg_ids_alias	kegg_max_reuse
rxn37991	3.6.3.1-RXN.ce.maizeexp.UNDECAPRENYL-DIPHOSPHATE_UNDECAPRENYL-DIPHOSPHATE			16.760	R03464		14
rxn37992	3.6.3.16-RXN.cd			16.760	R03464		14
rxn38160	ISOLEUCINE--TRNA-LIGASE-RXN.d			2.010	R00479		14
rxn38161	KETOACYLCOATHIOL-RXN.e			2.010	R00479		14
rxn38255	PHENYLALANINE--TRNA-LIGASE-RXN.d			-0.130	R00694		14
rxn38683	RXN66-81.d			9.770	R01456		14
rxn38684	RXN66-81.n			9.770	R01456		14
rxn38685	RXN66-81.r			9.770	R01456		14
rxn38686	RXN66-81.w			9.770	R01456		14
rxn38687	RXN66-82.d			9.770	R01456		14
rxn38688	RXN66-82.n			9.770	R01456		14
rxn03722	rxn03722			-16.750	R05421		13
rxn03723	RXN-2482.c			-16.750	R05421		13
rxn08758	isethionate transport via ABC system (periplasm)			14.730	R08209		13
rxn08759	isethionate transport via diffusion (extracellular to periplasm)			14.730	R08209		13
rxn08760	KDO(2)-lipid IV A transport via ABC system (periplasm)			14.730	R08209		13
rxn08761	KDO(2)-lipid IV A transport via vector (periplasm to extracellular)			14.730	R08209		13
rxn08762	K(+)-importing ATPase			14.730	R08209		13
rxn08764	ketol-acid reductoisomerase (2-Acetolactate)			14.730	R08209		13
rxn16890	phosphogluconate dehydrogenase			4.510	R02082		13
rxn16891	beta-hydroxy steroid dehydrogenase			4.510	R02082		13
rxn16892	20beta-HSD			4.510	R02082		13
rxn16893	oxaloglycolate reductase (decarboxylating)			4.510	R02082		13
rxn16894	D-lactate dehydrogenase (cytochrome c-553)			4.510	R02082		13
rxn17653	glutamine-scyllo-inositol transaminase			0.940	R00907		13
rxn17654	aromatic aminotransferase			0.940	R00907		13
rxn17655	thymidine diphosphate 4-keto-6-deoxy-D-glucose transaminase			0.940	R00907		13
rxn17656	aromatic-amino-acid:glyoxylate aminotransferase			0.940	R00907		13
rxn17657	L-kynurenine:glyoxylate aminotransferase (cyclizing)			0.940	R00907		13
rxn17658	kynurenine-oxoglutarate transaminase			0.940	R00907		13
rxn17659	D-hydroxyphenylglycine aminotransferase			0.940	R00907		13
rxn18978	polyglucuronate epimerase			1.070	R00589		13
rxn18979	polyglucuronate epimerase			1.070	R00589		13
rxn18980	N-acylglucosamine-6-phosphate 2-epimerase			1.070	R00589		13
rxn18981	2-methylacyl-CoA 2-epimerase			1.070	R00589		13
rxn18982	beta-hydroxydecanoyl thioester dehydrase			1.070	R00589		13
rxn18983	protein disulfide-isomerase			1.070	R00589		13
rxn18984	protein disulfide-isomerase			1.070	R00589		13
rxn18987	(1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase			1.070	R00589		13
rxn18988	PurE			1.070	R00589		13
rxn19076	ADP-ribose-L-arginine cleavage enzyme			-6.480	R00509		13
rxn19077	ADPREDUCT-RXN.c			-6.480	R00509		13
rxn19078	adenosine diphosphosugar pyrophosphatase			-6.480	R00509		13
rxn19079	agaritine gamma-glutamyltransferase			-6.480	R00509		13
rxn19080	AKPTHIOL-RXN.c			-6.480	R00509		13
rxn19081	alanine-oxo acid aminotransferase			-6.480	R00509		13
rxn19082	alanyl-transfer ribonucleic acid synthetase			-6.480	R00509		13
rxn19083	N-benzoyl-L-alanine-amidohydrolase			-6.480	R00509		13
rxn19084	alanylphosphatidylglycerol synthase			-6.480	R00509		13
rxn19200	aryltriphosphate dialkylphosphohydrolase			-16.750	R05421		13
rxn19201	paraoxonase			-16.750	R05421		13
rxn19202	formylkynureninase			-16.750	R05421		13
rxn19203	aryl-sulfate sulfohydrolase			-16.750	R05421		13
rxn19204	RXN-11086.c			-16.750	R05421		13
rxn19205	ascorbate phosphorylation III			-16.750	R05421		13
rxn19206	ascorbate phosphorylation IV			-16.750	R05421		13
rxn19207	ascorbate phosphorylation			-16.750	R05421		13
rxn19795	gluconate 2-dehydrogenase (acceptor)			0.210	R00307		13
rxn19796	gluconate 2-dehydrogenase (acceptor)			0.210	R00307		13
rxn19797	5-keto-D-gluconate 5-reductase			0.210	R00307		13
rxn19958	naphthoquinone hydroxylase			14.730	R08209		13
rxn19959	ATP:kanamycin 3'-O-phosphotransferase			14.730	R08209		13
rxn19960	3'-phosphoadenylyl keratan sulfotransferase			14.730	R08209		13
rxn19961	3-ketothiolase			14.730	R08209		13
rxn19966	3-ketothiolase			14.730	R08209		13
rxn20163	MALTDEG-RXN.c			8.280	R00472		13
rxn20164	MALTET-RXN.c			8.280	R00472		13
rxn20165	MALTODEG-RXN.c			8.280	R00472		13
rxn20166	maltose:phosphate 1-beta-D-glucosyltransferase			8.280	R00472		13
rxn20167	mandelate 4-monooxygenase			8.280	R00472		13
rxn20168	(S)-mandelate dehydrogenase			8.280	R00472		13
rxn20169	(S)-mandelate dehydrogenase			8.280	R00472		13
rxn20650	proline oxidase			1.240	R00707		13
rxn20651	pyruvate oxidoreductase			1.240	R00707		13
rxn20652	2-oxo-acid carboxy-lyase (aldehyde-forming)			1.240	R00707		13
rxn20653	2-oxo-acid carboxy-lyase (aldehyde-forming)			1.240	R00707		13
rxn20654	pyruvate kinase phosphatase			1.240	R00707		13
rxn21141	RXN-10825.c			-73.400	R08864		13
rxn21142	RXN-10826.c			-73.400	R08864		13
rxn21143	RXN-10830.c			-73.400	R08864		13
rxn21144	RXN-10831.c			-73.400	R08864		13
rxn21145	RXN-10832.c			-73.400	R08864		13
rxn21146	RXN-10833.c			-73.400	R08864		13
rxn21147	RXN-10835.c			-73.400	R08864		13
rxn21148	RXN-10836.c			-73.400	R08864		13
rxn21149	RXN-10838.c			-73.400	R08864		13
rxn21150	RXN-10839.c			-73.400	R08864		13
rxn21151	RXN-10840.c			-73.400	R08864		13
rxn22948	lycopene epsilon-cyclase			-26.340	R10734		13
rxn22949	CrtY			-26.340	R10734		13
rxn22950	Pus2			-26.340	R10734		13
rxn22951	21S rRNA-uridine2819 uracil mutase			-26.340	R10734		13
rxn22952	Pus6p			-26.340	R10734		13
rxn22953	tRNA:pseudouridine-55 synthase			-26.340	R10734		13
rxn22954	p-tRNAHis:GTP guanylyltransferase (ATP-hydrolysing)			-26.340	R10734		13
rxn22955	p-tRNAHis:GTP guanylyltransferase (ATP-hydrolysing)			-26.340	R10734		13
rxn22956	p-tRNAHis:GTP guanylyltransferase (ATP-hydrolysing)			-26.340	R10734		13
rxn22957	2-(alpha-hydroxyethyl)-TPP:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine acetyltransferase			-26.340	R10734		13
rxn22958	RXN-12512.c			-26.340	R10734		13
rxn22959	phosphonoacetaldehyde dehydrogenase			-26.340	R10734		13
rxn23249	oleandomycin glucosyltranferase			-95.450	R05270		13
rxn23250	glucosyl-oleandomycin glucohydrolase			-95.450	R05270		13
rxn23251	glucosyl-oleandomycin glucohydrolase			-95.450	R05270		13
rxn23252	dTDP-4-oxo-2,6-dideoxy-D-glucose 4-ketoreductase (dTDP-D-olivose producing)			-95.450	R05270		13
rxn23253	dTDP-4-oxo-2,6-dideoxy-D-glucose 3,5-epimerase			-95.450	R05270		13
rxn23254	dTDP-4,6-dihydroxy-2-methyloxan-3-one 4-ketoreductase			-95.450	R05270		13
rxn23255	dTDP-4-oxo-2,6-dideoxy-D-glucose 4-ketoreductase (dTDP-D-oliose producing)			-95.450	R05270		13
rxn23256	dTDP-4-oxo-2,6-dideoxy-D-glucose 3-methyltransferase			-95.450	R05270		13
rxn23257	dTDP-(2R,4S,6S)-4,6-dihydroxy-2,4-dimethyloxan-3-one 4-ketoreductase			-95.450	R05270		13
rxn23258	dTDP-4-dehydro-3-methyl-2,6-dideoxy-alpha-L-galactose 4-ketoreductase			-95.450	R05270		13
rxn23259	eugenol synthase			-95.450	R05270		13
rxn25612	RXN-9486.c			3.080	R10475		13
rxn25613	RXN-9486.v			3.080	R10475		13
rxn25614	RXN-9487.c			3.080	R10475		13
rxn25615	RXN-9488.c			3.080	R10475		13
rxn25616	RXN-9489.c			3.080	R10475		13
rxn25617	RXN-9490.c			3.080	R10475		13
rxn25618	RXN-9491.c			3.080	R10475		13
rxn25619	RXN-9492.c			3.080	R10475		13
rxn25620	RXN-9493.c			3.080	R10475		13
rxn25621	RXN-9494.c			3.080	R10475		13
rxn25622	RXN-9495.c			3.080	R10475		13
rxn25623	RXN-9495.v			3.080	R10475		13
rxn27002	RXN6666-9.c			-23.120	R04301		13
rxn27003	RXN8J2-1.c			-23.120	R04301		13
rxn27004	RXN8J2-2.c			-23.120	R04301		13
rxn27005	RXN8J2-3.c			-23.120	R04301		13
rxn27006	RXNI-3.c			-23.120	R04301		13
rxn27007	RXNI-3.e			-23.120	R04301		13
rxn27008	1-deoxypentalenate monooxygenase			-23.120	R04301		13
rxn27009	GDP-L-galactose phosphorylase			-23.120	R04301		13
rxn27010	RXNQT-4142.c			-23.120	R04301		13
rxn27011	RXNQT-4161.c			-23.120	R04301		13
rxn27012	RXNQT-4162.c			-23.120	R04301		13
rxn27214	steroid 11beta/18-hydroxylase			-85.580	R02874		13
rxn27215	cytochrome P-45017alpha			-85.580	R02874		13
rxn27216	steroid 21-monooxygenase			-85.580	R02874		13
rxn27217	steroid,hydrogen-donor:oxygen oxidoreductase (9-epoxidizing)			-85.580	R02874		13
rxn27218	delta5-3-keto steroid isomerase			-85.580	R02874		13
rxn27219	sterol esterase			-85.580	R02874		13
rxn27220	UDPG:sterol glucosyltransferase			-85.580	R02874		13
rxn27221	UDPG:sterol glucosyltransferase			-85.580	R02874		13
rxn27222	cholesterol acyltransferase			-85.580	R02874		13
rxn27223	3-beta-hydroxysteroid sulfate sulfatase			-85.580	R02874		13
rxn27402	UBIQUINOL-OX-RXN.c			-59.480	R00730		13
rxn27403	ubiquitin-calmodulin ligase			-59.480	R00730		13
rxn27404	ubiquitin:protein-lysine N-ligase (AMP-forming)			-59.480	R00730		13
rxn27405	UDP-D-xylose 4-epimerase			-59.480	R00730		13
rxn27406	UDP-D-xylose 4-epimerase			-59.480	R00730		13
rxn27407	UDP-galacturonate decarboxylase			-59.480	R00730		13
rxn27408	UDP-D-glucose-4,6-hydrolyase			-59.480	R00730		13
rxn27411	17beta-hydroxysteroid UDP-glucuronosyltransferase			-5.400	R01384		13
rxn27412	UDP-glucose epimerase			-5.400	R01384		13
rxn27413	uridine diphosphoacetylmannosaminuronate-acetylglucosaminylpyrophosphorylundecaprenol acetylmannosaminuronosyltransferase			-5.400	R01384		13
rxn27414	UDPMANNACADEHYDROG-RXN.c			-5.400	R01384		13
rxn27415	UDPREDUCT-RXN.c			-5.400	R01384		13
rxn27416	UDP-sugar sugarphosphohydrolase			-5.400	R01384		13
rxn27417	UDP-sugar sugarphosphohydrolase			-5.400	R01384		13
rxn27418	UDPG dehydrogenase			-5.400	R01384		13
rxn27689	ADPREDUCT-RXN.d			-6.480	R00509		13
rxn27928	HISTONE-ACETYLTRANSFERASE-RXN.n			-3.750	R03013		13
rxn29939	UHPB-RXN.c			-59.480	R00730		13
rxn29940	UHPC-RXN.c			-59.480	R00730		13
rxn30013	Dihydroneopterin monophosphate dephosphorylase			-2.550	R03459		13
rxn30014	Dihydroneopterin triphosphate pyrophosphatase			-2.550	R03459		13
rxn30015	Endotoxin Synthesis (lauroyl transferase)			-2.550	R03459		13
rxn30016	Endotoxin Synthesis (myristoyl transferase)			-2.550	R03459		13
rxn30042	5'-nucleotidase (dIMP)			-6.410	R01268		13
rxn30043	ornithine carbamoyltransferase			-6.410	R01268		13
rxn30044	Ornithine Decarboxylase			-6.410	R01268		13
rxn30699	HISTPRATPHYD-RXN			-3.750	R03013		13
rxn30700	HYDROPEROXIDE-DEHYDRATASE-RXN			-3.750	R03013		13
rxn30701	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN			-3.750	R03013		13
rxn30702	HYDROXYPRODEHYDROG-RXN			-3.750	R03013		13
rxn30703	HYDROXYPYRROLINEDEH-RXN			-3.750	R03013		13
rxn30704	ICOSANOYL-COA-SYNTHASE-RXN-(NAD)			-3.750	R03013		13
rxn30705	ICOSANOYL-COA-SYNTHASE-RXN-(NADP)			-3.750	R03013		13
rxn30706	ICitEquiv			-3.750	R03013		13
rxn30707	IGPSYN-RXN			-3.750	R03013		13
rxn30739	NITRATE-REDUCTASE-(NADH)-RXN			-6.410	R01268		13
rxn30740	NMNNUCLEOSID-RXN			-6.410	R01268		13
rxn30741	O-SUCCINYLBENZOATE-COA-SYN-RXN			-6.410	R01268		13
rxn32160	Aryl-alcohol dehydrogenase			-1.020	R02329		13
rxn32161	Aryl-alcohol dehydrogenase			-1.020	R02329		13
rxn32162	-			-1.020	R02329		13
rxn32163	-			-1.020	R02329		13
rxn32179	-			-1.020	R02329		13
rxn32180	-			-1.020	R02329		13
rxn32181	Thiamine-phosphate pyrophosphorylase			-1.020	R02329		13
rxn32182	-			-1.020	R02329		13
rxn32183	-			-1.020	R02329		13
rxn32184	-			-1.020	R02329		13
rxn32230	-			0.940	R00907		13
rxn32231	-			0.940	R00907		13
rxn32320	Phosphomethylpyrimidine kinase			1.070	R00589		13
rxn32795	RXN-8752			-5.260	R02412		13
rxn32902	-			1.240	R00707		13
rxn32903	RXN-9262			1.240	R00707		13
rxn32904	-			1.240	R00707		13
rxn32905	-			1.240	R00707		13
rxn32906	RXN-9262			1.240	R00707		13
rxn33229	-			2.980	R01364		13
rxn33230	-			2.980	R01364		13
rxn33450	-			-77.120	R00068		13
rxn33466	-			-77.120	R00068		13
rxn33631	RXN4FS-13			0.210	R00307		13
rxn33711	-			-0.040	R02328		13
rxn33716	-			-0.040	R02328		13
rxn33717	-			-0.040	R02328		13
rxn33718	-			-0.040	R02328		13
rxn33719	-			-0.040	R02328		13
rxn33720	-			-0.040	R02328		13
rxn33721	RXN-8334			-0.040	R02328		13
rxn33722	L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)			-0.040	R02328		13
rxn33807	-			1.430	R00267		13
rxn33808	-			1.430	R00267		13
rxn33809	-			1.430	R00267		13
rxn33810	-			1.430	R00267		13
rxn33882	Mitochondrial ATP Synthase			8.280	R00472		13
rxn34010	Ferredoxin-Nitrite Reductase			35.330	R00794		13
rxn34011	Glutamyl-tRNA Reductase			35.330	R00794		13
rxn34012	Lumped Chlorophyllide A Synthesis			35.330	R00794		13
rxn34013	Mg Chelatase			35.330	R00794		13
rxn35474	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl) lumazine 2,3-butanediyltransferase			-2.550	R03459		13
rxn35475	D-ribulose 5-phosphate formate-lyase			-2.550	R03459		13
rxn35476	riboflavin synthase			-2.550	R03459		13
rxn35477	O-Acetylhomoserine succinate-lyase (adding cysteine), cytosol			-2.550	R03459		13
rxn35478	O-Acetylhomoserine succinate-lyase (adding cysteine), chloroplast			-2.550	R03459		13
rxn37707	RXN-11244.r			18.810	R01415		13
rxn37708	CYP81E1			18.810	R01415		13
rxn37709	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37710	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37711	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37712	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37713	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37714	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase			18.810	R01415		13
rxn37715	RXN-1225.c.araexp.CPD-2187_CPD-8160			18.810	R01415		13
rxn37716	RXN-1225.c.araexp.CPD-8073_CPD-8161			18.810	R01415		13
rxn37717	RXN-1225.c.araexp.CPD-8074_CPD-8162			18.810	R01415		13
rxn38107	L-galactonolactone dehydrogenase			2.980	R01364		13
rxn38108	GDP-beta-L-fucose:beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide 2-alpha-L-fucosyltransferase			2.980	R01364		13
rxn38109	gamma-glutamyltranspeptidase			2.980	R01364		13
rxn38110	gamma-glutamyltranspeptidase			2.980	R01364		13
rxn38111	gamma-glutamyltranspeptidase			2.980	R01364		13
rxn38112	gamma-glutamyltranspeptidase			2.980	R01364		13
rxn38119	glucose isomerase			0.210	R00307		13
rxn38120	GLUCOSYLCERAMIDASE-RXN.e			0.210	R00307		13
rxn38164	LACCASE-RXN.e			-77.120	R00068		13
rxn38165	LEUCINE--TRNA-LIGASE-RXN.d			-77.120	R00068		13
rxn38166	LONG-CHAIN-FATTY-ACYL-COA-REDUCTASE-RXN.e			-77.120	R00068		13
rxn38167	LONG-CHAIN-FATTY-ACYL-COA-REDUCTASE-RXN.n			-77.120	R00068		13
rxn38168	LONG-CHAIN-FATTY-ACYL-COA-REDUCTASE-RXN.x			-77.120	R00068		13
rxn38169	LYSINE--TRNA-LIGASE-RXN.d			-77.120	R00068		13
rxn38170	LYSOPHOSPHOLIPASE-RXN.d			-77.120	R00068		13
rxn38183	NITROGENASE-RXN.e			35.330	R00794		13
rxn38184	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d			35.330	R00794		13
rxn38185	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.DADP_DATP			35.330	R00794		13
rxn38186	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.DCDP_DCTP			35.330	R00794		13
rxn38187	NUCLEOSIDE-TRIPHOSPHATASE-RXN.d.maizeexp.DGDP_DGTP			35.330	R00794		13
rxn38449	beta-carotene 3-hydroxylase			-80.310	R06947		13
rxn38450	beta-carotene 3-hydroxylase			-80.310	R06947		13
rxn38451	beta-carotene 3-hydroxylase			-80.310	R06947		13
rxn38452	RXN-8263.e			-80.310	R06947		13
rxn38453	RXN-8263.e.maizeexp.CPD-12575			-80.310	R06947		13
rxn38454	RXN-8264.e			-80.310	R06947		13
rxn38455	RXN-8568.e			-80.310	R06947		13
rxn38456	RXN-8568.n			-80.310	R06947		13
rxn38457	RXN-8568.x			-80.310	R06947		13
rxn38458	RXN-8629.r			-80.310	R06947		13
rxn38711	SPHINGANINE-KINASE-RXN.e			-5.260	R02412		13
rxn38712	squalene-2,3-epoxidase			-5.260	R02412		13
rxn38713	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.e			-5.260	R02412		13
rxn38714	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.e.maizeexp.CPD-9956_UBIQUINONE-8			-5.260	R02412		13
rxn38715	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.n			-5.260	R02412		13
rxn38716	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN.n.maizeexp.CPD-9956_UBIQUINONE-8			-5.260	R02412		13
rxn38717	SUCROSE-1F-FRUCTOSYLTRANSFERASE-RXN.e			-5.260	R02412		13
rxn01491	D-Fructose 1,6-bisphosphate phosphohydrolase			-4.970	R02068		12
rxn02730	(S)-Methylmalonate semialdehyde:oxygen oxidoreductase			-1.010	R03869		12
rxn04046	Cobalt-precorrin-2 C(20)-methyltransferase			0.740	R05807		12
rxn13386	diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase			11.210	R09087		12
rxn13387	diphosphoinositol-1,3,4,6-tetrakisphosphate synthase			11.210	R09087		12
rxn16867	LCHAD			-0.570	R04344		12
rxn16868	RXN-12507.c			-0.570	R04344		12
rxn16869	(R)-aromatic lactate dehydrogenase			-0.570	R04344		12
rxn16870	15-hydroxyicosatetraenoate dehydrogenase			-0.570	R04344		12
rxn16871	PTR1			-0.570	R04344		12
rxn16872	mannitol dehydrogenase			-0.570	R04344		12
rxn16873	sn-glycerol-1-phosphate:NAD+ oxidoreductase			-0.570	R04344		12
rxn16876	PdxA			-0.570	R04344		12
rxn16877	L-idonate 5-dehydrogenase			-0.570	R04344		12
rxn16878	3-methylbutanal reductase			-0.570	R04344		12
rxn17062	leucocyanidin oxygenase			-60.950	R07365		12
rxn17063	prolyl hydroxylase			-60.950	R07365		12
rxn17064	L-proline,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)			-60.950	R07365		12
rxn17065	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)			-60.950	R07365		12
rxn17066	anthranilate hydroxylase			-60.950	R07365		12
rxn17067	3-hydroxy-2-methylpyridine-5-carboxylate,NAD(P)H:oxygen oxidoreductase (decyclizing)			-60.950	R07365		12
rxn17068	8-dimethylallylnaringenin 2'-hydroxylase			-60.950	R07365		12
rxn17070	8-dimethylallylnaringenin 2'-hydroxylase			-60.950	R07365		12
rxn17073	CYP79D3			-60.950	R07365		12
rxn17074	CYP79D3			-60.950	R07365		12
rxn17670	phosphatidylinositol-4,5-bisphosphate 3-kinase			11.210	R09087		12
rxn17671	C2-domain-containing phosphoinositide 3-kinase			11.210	R09087		12
rxn17672	adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase			11.210	R09087		12
rxn17673	2'-phospho-[ligated tRNA]:NAD+ phosphotransferase			11.210	R09087		12
rxn17674	acyl-phosphate-hexose phosphotransferase			11.210	R09087		12
rxn17675	phosphoramidate:hexose 1-phosphotransferase			11.210	R09087		12
rxn17676	1-phosphatidylinositol-4-phosphate 5-kinase			11.210	R09087		12
rxn17677	protein-Npi-phospho-L-histidine:sugar Npi-phosphotransferase			11.210	R09087		12
rxn17714	PNPase			-2.420	R10183		12
rxn17715	cytidine diphosphoglyceride-inositol phosphatidyltransferase			-2.420	R10183		12
rxn17716	cytidine diphosphoglyceride-inositol phosphatidyltransferase			-2.420	R10183		12
rxn17717	cytidine diphosphoglyceride-inositol phosphatidyltransferase			-2.420	R10183		12
rxn17718	dolichol phosphate N-acetylglucosamine-1-phosphotransferase			-2.420	R10183		12
rxn17719	dolichol phosphate N-acetylglucosamine-1-phosphotransferase			-2.420	R10183		12
rxn17720	UDP-GlcNAc:lysosomal enzyme N-acetylglucosamine-1-phosphotransferase			-2.420	R10183		12
rxn17721	uridine diphosphoglucose-glycoprotein glucose-1-phosphotransferase			-2.420	R10183		12
rxn17722	CDP-choline-1-alkenyl-2-acyl-glycerol phosphocholinetransferase			-2.420	R10183		12
rxn17723	phosphatidylcholine synthase			-2.420	R10183		12
rxn17724	SMS1			-2.420	R10183		12
rxn17807	decanoyl-CoA hydrolase			-7.350	R08175		12
rxn17808	myristoyl-CoA hydrolase			-7.350	R08175		12
rxn17809	lauroyl-CoA hydrolase			-7.350	R08175		12
rxn18990	relaxing enzyme			-4.970	R02068		12
rxn18991	DNA topoisomerase II			-4.970	R02068		12
rxn18992	6-oxotetrahydronicotinate dehydrogenase			-4.970	R02068		12
rxn18993	phospho-beta-galactosidase			-4.970	R02068		12
rxn18994	nondiscriminating aspartyl-tRNA synthetase			-4.970	R02068		12
rxn18995	glutamate-tRNAGln ligase			-4.970	R02068		12
rxn18996	L-lysine:tRNAPyl ligase (AMP-forming)			-4.970	R02068		12
rxn18997	pyrrolysine-tRNAPyl ligase			-4.970	R02068		12
rxn18998	long-chain-fatty-acid:protein ligase (AMP-forming)			-4.970	R02068		12
rxn19317	citrate CoA-transferase			8.330	R00351		12
rxn19318	NADH2:CoA-disulfide oxidoreductase			8.330	R00351		12
rxn19319	CobS			8.330	R00351		12
rxn19320	CobS			8.330	R00351		12
rxn19815	glucose dehydrogenase (acceptor)			-2.960	R00303		12
rxn19816	hexopyranoside-cytochrome c oxidoreductase			-2.960	R00303		12
rxn19817	glucocerebrosidase			-2.960	R00303		12
rxn19818	13-beta-D-GLUCOSYLOXYDOCOSANOATE-TRANS-GLUCOSE			-2.960	R00303		12
rxn19820	D-glucuronate isomerase			-2.960	R00303		12
rxn19821	glucuronate reductase			-2.960	R00303		12
rxn19822	glucuronokinase			-2.960	R00303		12
rxn19823	S-adenosyl-L-methionine:glucuronoxylan-D-glucuronate 4-O-methyltransferase			-2.960	R00303		12
rxn19824	glutamic acid translase			-2.960	R00303		12
rxn19832	glutamine-tRNA ligase			-2.780	R00256		12
rxn19833	glutamine N-acyltransferase			-2.780	R00256		12
rxn20542	lecithinase D			2.350	R00230		12
rxn20543	lecithinase D			2.350	R00230		12
rxn20609	hydroxylysine galactosyltransferase			-12.190	R04640		12
rxn20610	UDP-glucose:(2S,5R)-5-O-(beta-D-galactosyl)-5-hydroxy-L-lysine-[procollagen] D-glucosyltransferase			-12.190	R04640		12
rxn20611	collagen lysine hydroxylase			-12.190	R04640		12
rxn20612	glutaredoxin reductase (glutathione)			-12.190	R04640		12
rxn20613	protein-disulfide reductase (glutathione)			-12.190	R04640		12
rxn20614	progesterone 11alpha-monooxygenase			-12.190	R04640		12
rxn20615	progesterone hydroxylase			-12.190	R04640		12
rxn20616	prolyl-s-RNA synthetase			-12.190	R04640		12
rxn20617	PROLINE-MULTI.c			-12.190	R04640		12
rxn20618	PROPCOASYN-RXN.c			-12.190	R04640		12
rxn20742	(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA 1,5-monooxygenase			-0.200	R10003		12
rxn20743	R547-RXN.c			-0.200	R10003		12
rxn20744	(Aceto)phenylmercury lyase			-0.200	R10003		12
rxn20745	FRD			-0.200	R10003		12
rxn20754	FRD			-0.200	R10003		12
rxn20765	R602-RXN.c			-0.200	R10003		12
rxn20766	R603-RXN.c			-0.200	R10003		12
rxn20768	R608-RXN.c			-0.200	R10003		12
rxn20769	nitric oxide,NAD(P)H:oxygen oxidoreductase			-0.200	R10003		12
rxn20770	REDUCEDFAD-RXN.c			-0.200	R10003		12
rxn20771	REDUCEDFE-S-RXN.c			-0.200	R10003		12
rxn21867	trans,polycis-polyprenyl diphosphate synthase [(2Z,6E)-farnesyl diphosphate specific]			-112.220	R09251		12
rxn21868	tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific]			-112.220	R09251		12
rxn21869	RXN-11490.c			-112.220	R09251		12
rxn21870	RXN-11491.c			-112.220	R09251		12
rxn21871	RXN-11492.c			-112.220	R09251		12
rxn21872	D-limonene 7-hydroxylase			-112.220	R09251		12
rxn21874	pyruvic (cytochrome b1) dehydrogenase			-112.220	R09251		12
rxn21881	pyruvic (cytochrome b1) dehydrogenase			-112.220	R09251		12
rxn21889	perchlorate reductase			-112.220	R09251		12
rxn23511	UDP-4-amino-4,6-dideoxy-alpha-D-N-acetyl-D-glucosamine N-acetyltransferase			-12.220	R10266		12
rxn23512	palmitoyl-[acp] elongase/decarboxylase			-12.220	R10266		12
rxn23513	heptadecanoyl-[acp] elongase/decarboxylase			-12.220	R10266		12
rxn23514	fatty-acyl-[acp] elongase/decarboxylase			-12.220	R10266		12
rxn23515	stearoyl-[acp] elongase/decarboxylase			-12.220	R10266		12
rxn23516	RXN-13262.c			-12.220	R10266		12
rxn23517	UDP-N,N'-diacetylbacillosamine:undecaprenyl-phosphate N,N'-diacetylbacillosamine-1-phosphate transferase			-12.220	R10266		12
rxn23518	UDP-N,N'-diacetylbacillosamine:undecaprenyl-phosphate N,N'-diacetylbacillosamine-1-phosphate transferase			-12.220	R10266		12
rxn23519	RXN-13272.c			-12.220	R10266		12
rxn23520	long-chain acyl-CoA reductase			-12.220	R10266		12
rxn23522	long-chain acyl-CoA reductase			-12.220	R10266		12
rxn24135	RXN-621.c			-10.240	R06604		12
rxn24136	RXN-622.c			-10.240	R06604		12
rxn24137	sucrose-UDP glucosyltransferase			-10.240	R06604		12
rxn24138	RXN-623.c			-10.240	R06604		12
rxn24139	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase			-10.240	R06604		12
