radius	group	feature_index	coefficient_kJ_per_mol	used_in_training	n_training_compounds	n_all_modelseed_compounds
1	C[C-]([NH3+])C	645	0	0	0	1
1	C[C-](c)C	646	0	0	0	3
1	C[C@@H](Br)C	647	0	0	0	7
1	C[C@@H](C)C	648	1.132654009	1	6	4262
1	C[C@@H](C)Cl	649	0	0	0	5
1	C[C@@H](C)F	650	0	0	0	3
1	C[C@@H](C)N	651	-3.49155716	1	11	906
1	C[C@@H](C)O	652	-42.39916922	1	88	4572
1	C[C@@H](C)S	653	0	0	0	22
1	C[C@@H](C)[N+]	654	0	0	0	25
1	C[C@@H](C)[NH+]	655	0	0	0	244
1	C[C@@H](C)[NH2+]	656	3.343975985	1	2	75
1	C[C@@H](C)[NH3+]	657	7.958923639	1	12	264
1	C[C@@H](C)[N]	658	0	0	0	11
1	C[C@@H](C)[O]	659	0	0	0	2
1	C[C@@H](C)c	660	0	0	0	7
1	C[C@@H](C)n	661	0	0	0	14
1	C[C@@H](Cl)C	662	0	0	0	37
1	C[C@@H](F)C	663	0	0	0	28
1	C[C@@H](I)C	664	0	0	0	1
1	C[C@@H](N)C	665	0.5711882384	1	10	1348
1	C[C@@H](N)N	666	0	0	0	25
1	C[C@@H](N)O	667	-14.08829033	1	1	69
1	C[C@@H](N)P	668	0	0	0	3
1	C[C@@H](N)S	669	0	0	0	3
1	C[C@@H](N)[NH+]	670	0	0	0	2
1	C[C@@H](O)C	671	-23.57693939	1	159	7973
1	C[C@@H](O)N	672	0	0	0	43
1	C[C@@H](O)O	673	-13.02355365	1	39	1982
1	C[C@@H](O)[N+]	674	0	0	0	3
1	C[C@@H](O)[O]	675	0	0	0	1
1	C[C@@H](O)c	676	0	0	0	2
1	C[C@@H](O)n	677	0	0	0	1
1	C[C@@H](P)O	678	0	0	0	2
1	C[C@@H](S)C	679	0	0	0	13
1	C[C@@H](S)O	680	0	0	0	20
1	C[C@@H]([N+])C	681	0	0	0	19
1	C[C@@H]([NH+])C	682	0	0	0	49
1	C[C@@H]([NH+])O	683	0	0	0	1
1	C[C@@H]([NH2+])C	684	0	0	0	94
1	C[C@@H]([NH3+])C	685	3.425835586	1	5	238
1	C[C@@H]([NH3+])P	686	0	0	0	2
1	C[C@@H]([NH3+])S	687	0	0	0	1
1	C[C@@H]([NH3+])c	688	0	0	0	2
1	C[C@@H]([S-])O	689	0	0	0	1
1	C[C@@H]([S])O	690	0	0	0	1
1	C[C@@H]([n+])O	691	0	0	0	37
1	C[C@@H](c)C	692	0	0	0	55
1	C[C@@H](c)N	693	0	0	0	56
1	C[C@@H](c)O	694	0	0	0	30
1	C[C@@H](c)S	695	0	0	0	2
1	C[C@@H](c)[NH3+]	696	0	0	2	24
1	C[C@@H](n)O	697	0	0	0	56
1	C[C@@](Br)(C)C	698	0	0	0	3
1	C[C@@](Br)(C)O	699	0	0	0	1
1	C[C@@](C)(C)C	700	-3.493168227	1	4	2270
1	C[C@@](C)(C)N	701	0	0	0	31
1	C[C@@](C)(C)O	702	-8.200980647	1	3	476
1	C[C@@](C)(C)S	703	0	0	0	3
1	C[C@@](C)(C)[N+]	704	0	0	0	53
1	C[C@@](C)(C)[NH+]	705	0	0	0	9
1	C[C@@](C)(C)[NH2+]	706	0	0	0	1
1	C[C@@](C)(C)[NH3+]	707	0	0	0	2
1	C[C@@](C)(C)[N]	708	0	0	0	12
1	C[C@@](C)(Cl)O	709	0	0	0	1
1	C[C@@](C)(F)O	710	0	0	0	1
1	C[C@@](C)(N)O	711	0	0	0	8
1	C[C@@](C)(N)S	712	0	0	0	3
1	C[C@@](C)(N)[N+]	713	0	0	0	4
1	C[C@@](C)(N)[NH+]	714	0	0	0	1
1	C[C@@](C)(N)[N]	715	0	0	0	1
1	C[C@@](C)(O)C	716	0	0	0	83
1	C[C@@](C)(O)N	717	0	0	0	1
1	C[C@@](C)(O)O	718	0	0	0	68
1	C[C@@](C)(O)c	719	0	0	0	8
1	C[C@@](C)(S)N	720	0	0	0	4
1	C[C@@](C)([NH+])O	721	0	0	0	1
1	C[C@@](C)([NH2+])O	722	0	0	0	10
1	C[C@@](C)([NH3+])C	723	0	0	0	3
1	C[C@@](C)([S-])N	724	0	0	0	3
1	C[C@@](C)(c)C	725	0	0	0	6
1	C[C@@](C)(c)O	726	0	0	0	1
1	C[C@@](Cl)(C)C	727	0	0	0	14
1	C[C@@](F)(C)C	728	0	0	0	39
1	C[C@@](N)(N)C	729	0	0	0	1
1	C[C@@](O)(C)C	730	0	0	0	693
1	C[C@@](O)(C)N	731	0	0	0	9
1	C[C@@](O)(C)O	732	0	0	0	291
1	C[C@@](O)(C)c	733	0	0	0	1
1	C[C@@](O)(C)n	734	0	0	0	1
1	C[C@@](O)(F)C	735	0	0	0	1
1	C[C@@](O)(N)O	736	0	0	0	12
1	C[C@@](O)(O)O	737	0	0	0	5
1	C[C@@](S)(C)C	738	0	0	0	3
1	C[C@@](S)(C)N	739	0	0	0	1
1	C[C@@]([N+])(C)C	740	0	0	0	3
1	C[C@@](c)(C)C	741	0	0	0	63
1	C[C@@](c)(C)N	742	0	0	0	2
1	C[C@@](c)(C)O	743	0	0	0	3
1	C[C@@](c)(c)C	744	0	0	0	1
1	C[C@H](Br)C	745	0	0	0	9
1	C[C@H](C)Br	746	0	0	0	1
1	C[C@H](C)C	747	5.425033211	1	10	4744
1	C[C@H](C)Cl	748	0	0	0	3
1	C[C@H](C)F	749	0	0	0	2
1	C[C@H](C)N	750	16.37701714	1	27	1736
1	C[C@H](C)O	751	-40.05023407	1	213	8977
1	C[C@H](C)S	752	0.1674814699	1	3	15
1	C[C@H](C)[N+]	753	0	0	0	51
1	C[C@H](C)[N-]	754	0	0	0	1
1	C[C@H](C)[NH+]	755	0	0	0	259
1	C[C@H](C)[NH2+]	756	4.573924592	1	5	175
1	C[C@H](C)[NH3+]	757	9.946907773	1	44	1123
1	C[C@H](C)[N]	758	0	0	0	54
1	C[C@H](C)[O]	759	0	0	0	2
1	C[C@H](C)[Se]	760	0	0	0	1
1	C[C@H](C)c	761	0	0	0	6
1	C[C@H](C)n	762	0	0	0	2
1	C[C@H](Cl)C	763	0	0	0	20
1	C[C@H](F)C	764	0	0	0	12
1	C[C@H](N)C	765	0.4435564112	1	2	552
1	C[C@H](N)N	766	0	0	0	9
1	C[C@H](N)O	767	4.629993068	1	3	82
1	C[C@H](N)P	768	0	0	0	2
1	C[C@H](N)S	769	0	0	5	131
1	C[C@H](N)[NH+]	770	0	0	0	3
1	C[C@H](N)[NH3+]	771	0	0	0	1
1	C[C@H](O)C	772	-29.43236362	1	163	8216
1	C[C@H](O)N	773	0	0	0	17
1	C[C@H](O)O	774	-7.245534964	1	8	2941
1	C[C@H](O)P	775	0	0	0	3
1	C[C@H](O)S	776	0	0	0	2
1	C[C@H](O)[O]	777	0	0	0	1
1	C[C@H](O)n	778	0	0	0	1
1	C[C@H](S)C	779	0	0	0	9
1	C[C@H](S)O	780	0	0	0	72
1	C[C@H](S)S	781	0	0	0	1
1	C[C@H]([N+])C	782	0	0	0	4
1	C[C@H]([N+])O	783	0	0	0	1
1	C[C@H]([NH+])C	784	0	0	0	85
1	C[C@H]([NH+])O	785	0	0	0	1
1	C[C@H]([NH2+])C	786	0	0	0	31
1	C[C@H]([NH3+])C	787	1.41243715	1	2	241
1	C[C@H]([NH3+])O	788	0	0	0	4
1	C[C@H]([NH3+])P	789	0	0	0	1
1	C[C@H]([NH3+])c	790	0	0	0	8
1	C[C@H]([S-])O	791	0	0	0	1
1	C[C@H]([Se])O	792	0	0	0	1
1	C[C@H]([n+])O	793	2.872748881	1	5	37
1	C[C@H](c)C	794	0	0	0	60
1	C[C@H](c)N	795	0	0	0	14
1	C[C@H](c)O	796	0	0	0	16
1	C[C@H](c)[NH3+]	797	0	0	0	6
1	C[C@H](c)c	798	0	0	0	1
1	C[C@H](n)C	799	0	0	0	6
1	C[C@H](n)O	800	8.422754303	1	93	2170
1	C[C@H](n)[NH2+]	801	0	0	0	1
1	C[C@](Br)(C)C	802	0	0	0	3
1	C[C@](C)(Br)C	803	0	0	0	1
1	C[C@](C)(C)C	804	3.493168224	1	5	2792
1	C[C@](C)(C)Cl	805	0	0	0	1
1	C[C@](C)(C)N	806	0	0	0	27
1	C[C@](C)(C)O	807	-6.872362474	1	1	345
1	C[C@](C)(C)S	808	0	0	0	3
1	C[C@](C)(C)[C+]	809	0	0	0	2
1	C[C@](C)(C)[N+]	810	0	0	0	9
1	C[C@](C)(C)[N-]	811	0	0	0	1
1	C[C@](C)(C)[NH+]	812	0	0	0	16
1	C[C@](C)(C)[NH2+]	813	0	0	0	5
1	C[C@](C)(C)[NH3+]	814	0	0	0	9
1	C[C@](C)(C)[N]	815	0	0	0	5
1	C[C@](C)(C)c	816	0	0	0	2
1	C[C@](C)(N)Cl	817	0	0	0	1
1	C[C@](C)(N)N	818	0	0	0	4
1	C[C@](C)(N)O	819	0	0	0	13
1	C[C@](C)(N)S	820	0	0	0	5
1	C[C@](C)(N)[NH+]	821	0	0	0	9
1	C[C@](C)(O)C	822	0	0	0	91
1	C[C@](C)(O)O	823	0	0	0	80
1	C[C@](C)([NH+])O	824	0	0	0	1
1	C[C@](C)([NH2+])O	825	0	0	0	12
1	C[C@](C)(c)C	826	0	0	0	11
1	C[C@](C)(c)[NH2+]	827	0	0	0	1
1	C[C@](C)(n)O	828	0	0	0	6
1	C[C@](Cl)(C)C	829	0	0	0	14
1	C[C@](F)(C)C	830	0	0	0	10
1	C[C@](F)(C)O	831	0	0	0	1
1	C[C@](N)(C)C	832	0	0	0	5
1	C[C@](N)(N)N	833	0	0	0	2
1	C[C@](N)(O)C	834	0	0	0	13
1	C[C@](N)(c)C	835	0	0	0	5
1	C[C@](O)(C)C	836	-7.01300632	1	2	625
1	C[C@](O)(C)N	837	0	0	0	12
1	C[C@](O)(C)O	838	-0.2136905849	1	4	247
1	C[C@](O)(C)[N+]	839	0	0	0	1
1	C[C@](O)(C)[NH+]	840	0	0	0	2
1	C[C@](O)(Cl)C	841	0	0	0	3
1	C[C@](O)(F)C	842	0	0	0	1
1	C[C@](O)(O)C	843	0	0	0	1
1	C[C@](O)(O)O	844	0	0	0	6
1	C[C@](O)(c)C	845	0	0	0	3
1	C[C@](S)(C)N	846	0	0	0	2
1	C[C@]([N+])(C)C	847	0	0	0	17
1	C[C@]([N+])(c)C	848	0	0	0	1
1	C[C@]([NH2+])(C)C	849	0	0	0	2
1	C[C@]([NH3+])(C)C	850	0	0	0	14
1	C[C@]([NH3+])(C)c	851	0	0	0	1
1	C[C@]([S-])(C)N	852	0	0	0	1
1	C[C@](c)(C)C	853	0	0	0	39
1	C[C@](c)(C)N	854	0	0	0	2
1	C[C@](c)(C)[NH+]	855	0	0	0	1
1	C[C@](n)(C)O	856	0	0	0	2
1	C[CH+]c	857	0	0	0	5
1	C[CH-]C	858	0	0	0	12
1	C[CH-]P	859	0	0	0	1
1	C[CH2][Co+]	860	0	0	0	2
1	C[CH2][Co-2]	861	0	0	0	8
1	C[CH2][Co-3]	862	0	0	0	18
1	C[CH2][Ge]	863	0	0	0	1
1	C[CH2][Hg]	864	0	0	0	3
1	C[CH2][Sn]	865	0	0	0	3
1	C[CH](C)[Hg+]	866	0	0	0	2
1	C[CH]([Sn])C	867	0	0	0	2
1	C[CH]C	868	0	0	0	1
1	C[C](=O)[Hg]	869	0	0	0	1
1	C[N+]	870	10.87412212	1	12	415
1	C[N+]#N	871	0	0	0	11
1	C[N+](=C)[Co-2]	872	0	0	0	27
1	C[N+](=C)[Co-3]	873	0	0	0	33
1	C[N+](=C)[Co-4]	874	0	0	0	2
1	C[N+](=C)[Fe+2]	875	0	0	0	1
1	C[N+](=C)[Fe+3]	876	0	0	0	1
1	C[N+](=C)[Fe+]	877	0	0	0	1
1	C[N+](=C)[Fe-2]	878	0	0	0	24
1	C[N+](=C)[Fe-]	879	0	0	0	4
1	C[N+](=C)[Fe]	880	0	0	0	7
1	C[N+](=C)[Mg-2]	881	0	0	0	24
1	C[N+](=C)[Ni-2]	882	0	0	0	3
1	C[N+](=O)C	883	0	0	0	1
1	C[N+](=O)[O-]	884	0	0	0	63
1	C[N+](C)(C)C	885	0	0	11	379
1	C[N+](C)(C)N	886	0	0	0	1
1	C[N+](C)(C)[O-]	887	3.624707374	1	1	7
1	C[N+](C)C	888	0	0	0	1
1	C[N+]([O-])(C)C	889	0	0	0	7
1	C[N+]([O-])=C	890	0	0	0	2
1	C[N-]C	891	0	0	0	17
1	C[N-]O	892	0	0	0	13
1	C[N-]S	893	0	0	0	46
1	C[N-][N+]	894	0	0	0	2
1	C[N-][NH2+]	895	0	0	0	3
1	C[N-]c	896	0	0	0	3
1	C[N@+](C)(C)C	897	0	0	0	8
1	C[N@+]([O-])(C)C	898	0	0	0	2
1	C[N@@+](C)(C)C	899	0	0	0	5
1	C[N@@H+](C)C	900	0	0	0	52
1	C[N@H+](C)C	901	0	0	0	18
1	C[NH+]	902	5.570156432	1	1	642
1	C[NH+](C)C	903	1.85671881	1	1	1152
1	C[NH+](C)[Co-2]	904	0	0	0	4
1	C[NH+](C)[Co-3]	905	0	0	0	3
1	C[NH+](C)[Co]	906	0	0	0	1
1	C[NH+](C)[Mg]	907	0	0	0	1
1	C[NH+]=C	908	0	0	0	26
1	C[NH2+]	909	-1.912065593	1	1	228
1	C[NH2+]C	910	5.26701242	1	8	832
1	C[NH2+]N	911	0	0	0	8
1	C[NH2+][N-]	912	0	0	0	3
1	C[NH2+][NH-]	913	0	0	0	3
1	C[NH2+]c	914	0	0	0	3
1	C[NH3+]	915	-26.89282326	1	79	2701
1	C[NH](C)~[Mg]	916	0	0	0	1
1	C[N](->[Co+])=C	917	0	0	0	1
1	C[N](->[Co-3])=C	918	0	0	0	1
1	C[N](->[Fe])=C	919	0	0	0	1
1	C[N](C)[Co+3]	920	0	0	0	1
1	C[N](C)[Co-2]	921	0	0	0	25
1	C[N](C)[Co-3]	922	0	0	0	45
1	C[N](C)[Co-4]	923	0	0	0	2
1	C[N](C)[Co]	924	0	0	0	1
1	C[N](C)[Cu]	925	0	0	0	4
1	C[N](C)[Fe]	926	0	0	0	1
1	C[N](C)[Mg]	927	0	0	0	65
1	C[N](C)[Ni-2]	928	0	0	0	3
1	C[N](C)[Ni-3]	929	0	0	0	1
1	C[N](C)[Ni]	930	0	0	0	1
1	C[N](C)[Zn]	931	0	0	0	1
1	C[N]([C+])[Co-2]	932	0	0	0	1
1	C[N]([C+])[Fe-2]	933	0	0	0	5
1	C[N]([C+])[Ni-2]	934	0	0	0	2
1	C[N]([Co+])C	935	0	0	0	8
1	C[N]([Co-3])C	936	0	0	0	1
1	C[N]([Ni+])C	937	0	0	0	1
1	C[N]c	938	0	0	0	1
1	C[O-]	939	-136.930851	1	251	7415
1	C[O-]~[K+]	940	0	0	0	1
1	C[O]	941	0	0	0	4
1	C[O][Bi]	942	0	0	0	1
1	C[O][Ca+2]	943	0	0	0	1
1	C[O][Ca]	944	0	0	0	4
1	C[O][Cu]	945	0	0	0	1
1	C[O][Fe-2]	946	0	0	0	1
1	C[O][Fe-3]	947	0	0	0	1
1	C[O][Fe-]	948	0	0	0	1
1	C[O][Fe]	949	0	0	0	1
1	C[O][Hg]	950	0	0	0	1
1	C[O][Mg+2]	951	0	0	0	1
1	C[O][Mg]	952	0	0	0	1
1	C[O][Pt]	953	0	0	0	1
1	C[O][Sb]	954	0	0	0	3
1	C[O][Sn]	955	0	0	0	1
1	C[O][Ti]	956	0	0	0	1
1	C[O][Zn]	957	0	0	0	1
1	C[P+](C)(C)C	958	0	0	0	2
1	C[PH+](C)C	959	0	0	0	1
1	C[PH](=O)[O-]	960	0	0	0	12
1	C[S+]	961	0	0	0	21
1	C[S+](C)C	962	0	0	0	25
1	C[S-]	963	6.250880489	1	3	88
1	C[S@@](C)(=N)=O	964	0	0	0	1
1	C[S@@](C)=O	965	0	0	0	1
1	C[S@](C)=O	966	0	0	0	1
1	C[S][Au]	967	0	0	0	1
1	C[S][Cu]	968	0	0	0	4
1	C[S][Fe-]	969	0	0	0	1
1	C[S][Hg]	970	0	0	0	3
1	C[S][Mo]	971	0	0	0	13
1	C[S][Ni-]	972	0	0	0	1
1	C[S][Ni]	973	0	0	0	1
1	C[S][W]	974	0	0	0	3
1	C[Se+]	975	0	0	0	6
1	C[Se+](C)C	976	0	0	0	6
1	C[Se-]	977	0	0	0	2
1	C[SeH]	978	0	0	0	4
1	C[Se]	979	0	0	0	12
1	C[Se](=O)[O-]	980	0	0	0	2
1	C[Se](C)=O	981	0	0	0	3
1	C[Se]C	982	0	0	0	12
1	C[Se][Se]	983	0	0	0	5
1	C[Si]	984	0	0	0	7
1	C[Si](C)(C)C	985	0	0	0	1
1	C[Si](C)(C)O	986	0	0	0	3
1	C[Si](C)(O)O	987	0	0	0	1
1	C[Si](O)(O)O	988	0	0	0	1
1	C[Te]	989	0	0	0	2
1	C[Te](=O)(=O)[O-]	990	0	0	0	1
1	C[Te]C	991	0	0	0	1
1	C[c-](c)c	992	0	0	0	6
1	C[n+]	993	0	0	0	44
1	Cc([n+])s	994	0	0	0	7
1	Cc([nH])[nH+]	995	0	0	0	2
1	Cc(c)[c-]	996	0	0	0	6
1	Cc(c)[c]	997	0	0	0	2
1	Cc(c)[n+]	998	0	0	0	5
1	Cc(c)[n-]	999	0	0	0	4
1	Cc(c)[nH+]	1000	-1.2445104	1	1	6
1	Cc(c)[nH]	1001	0	0	0	147
1	Cc(c)[n]	1002	0	0	0	165
1	Cc(c)c	1003	-16.06037002	1	28	4164
1	Cc(c)n	1004	-2.247411523	1	5	253
1	Cc(c)o	1005	0	0	0	92
1	Cc(c)s	1006	0	0	0	36
1	Cc(n)[n-]	1007	0	0	0	5
1	Cc(n)[nH+]	1008	0	0	0	1
1	Cc(n)[nH]	1009	0	0	0	18
1	Cc(n)n	1010	0.8985319789	1	3	127
1	Cc(n)o	1011	0	0	0	26
1	Cc(n)s	1012	0	0	0	87
1	ClC(Br)Br	1013	0	0	0	1
1	ClC(Cl)(Cl)Cl	1014	-1.893964105	1	1	1
1	ClC(Cl)Br	1015	0	0	0	1
1	ClC(Cl)Cl	1016	-6.088735477	1	1	1
1	ClCBr	1017	0	0	0	1
1	ClCCl	1018	-13.53086058	1	1	1
1	Cl[C](Cl)Cl	1019	0	0	0	1
1	Cl[C]Cl	1020	0	0	0	1
1	Cn	1021	0	0	0	214
1	Cn(c)c	1022	1.147162931	1	1	25
1	Cn(c)n	1023	0	0	0	10
1	Cn(n)n	1024	0	0	0	5
1	FC(Cl)(Cl)Cl	1025	0	0	0	1
1	FC(F)(Cl)Cl	1026	0	0	0	1
1	FC(F)(F)S	1027	0	0	0	5
1	FC(F)Cl	1028	0	0	0	1
1	FC(F)S	1029	0	0	0	1
1	FC(S)(Cl)Cl	1030	0	0	0	2
1	FCCl	1031	0	0	0	1
1	FCS	1032	0	0	0	1
1	FP	1033	0	0	0	5
1	FS	1034	0	0	0	4
1	F[As-]	1035	0	0	0	1
1	F[As-](F)(F)(F)(F)F	1036	0	0	0	1
1	F[Si-2]	1037	0	0	0	1
1	F[Si-2](F)(F)(F)(F)F	1038	0	0	0	1
1	IC(I)I	1039	0	0	0	1
1	II	1040	0	0	0	1
1	I[I-]	1041	0	0	0	1
1	I[I-]I	1042	0	0	0	1
1	N#CN	1043	0	0	0	7
1	N#CS	1044	0	0	0	6
1	N#C[O-]	1045	-3.533319621	1	1	1
1	N#C[S-]	1046	5.817079259	1	1	2
1	N#N	1047	-11.81048255	1	1	1
1	N#[CH]~[K+]	1048	0	0	0	1
1	N#[C][Co-2]	1049	0	0	0	2
1	N#[C][Co-3]	1050	0	0	0	11
1	N#[C][Fe-2]	1051	0	0	0	2
1	N#[C][Fe-3]	1052	0	0	0	1
1	N#[C][Fe-4]	1053	0	0	0	1
1	N#[C][Fe]	1054	0	0	0	2
1	N#[N+]	1055	16.03245175	1	1	23
1	N#[N+][O-]	1056	16.03245175	1	1	1
1	N/C(=[NH+])S	1057	0	0	0	2
1	N/C(N)=[NH+]	1058	0	0	0	1
1	N/C=[NH+]	1059	0	0	0	6
1	N=C(/N)N	1060	0	0	0	1
1	N=C(/N)S	1061	0	0	0	3
1	N=C(N)F	1062	0	0	0	1
1	N=C(N)N	1063	-3.164973837	1	2	24
1	N=C(N)O	1064	0	0	0	5
1	N=C(S)S	1065	0	0	0	4
1	N=C(\N)N	1066	0	0	0	5
1	N=C(\S)S	1067	0	0	0	2
1	N=C/N	1068	0	0	0	4
1	N=C=N	1069	0	0	0	3
1	N=C=O	1070	0	0	0	6
1	N=C=S	1071	0	0	0	20
1	N=CN	1072	-2.095199808	1	1	13
1	N=CO	1073	0	0	0	1
1	N=CS	1074	0	0	0	1
1	N=N	1075	0	0	0	3
1	N=N/N	1076	0	0	0	4
1	N=N/S	1077	0	0	0	1
1	N=NN	1078	0	0	0	1
1	N=NS	1079	0	0	0	1
1	N=O	1080	-13.54710035	1	1	79
1	N=P([N-])(O)O	1081	0	0	0	1
1	N=S	1082	0	0	0	4
1	N=[N+]	1083	0	0	0	1
1	N=c(/n)s	1084	0	0	0	4
1	N=c([nH])[nH]	1085	0	0	0	1
1	N=c(\n)s	1086	0	0	0	1
1	N=c(n)[nH+]	1087	0	0	0	1
1	NBr	1088	0	0	0	1
1	NC(=N)N	1089	0	0	0	1
1	NC(=N)O	1090	0	0	0	1
1	NC(=O)Cl	1091	0	0	0	1
1	NC(=O)N	1092	-16.71228059	1	9	150
1	NC(=O)O	1093	-20.2660583	1	1	241
1	NC(=O)P	1094	0	0	0	1
1	NC(=O)S	1095	0	0	0	28
1	NC(=O)[N+]	1096	0	0	0	1
1	NC(=O)[NH+]	1097	0	0	0	2
1	NC(=O)[O-]	1098	-14.94583416	1	1	16
1	NC(=S)N	1099	0	0	0	10
1	NC(=S)O	1100	0	0	0	1
1	NC(=S)S	1101	0	0	0	17
1	NC(=S)[S-]	1102	0	0	0	14
1	NC(=[NH+])N	1103	0	0	0	26
1	NC(=[NH+])O	1104	0	0	0	2
1	NC(=[NH+])S	1105	0	0	0	5
1	NC(=[NH2+])Cl	1106	0	0	0	1
1	NC(=[NH2+])N	1107	0	0	0	27
1	NC(=[NH2+])O	1108	0	0	0	1
1	NC(=[NH2+])S	1109	0	0	0	8
1	NC(=[Se])N	1110	0	0	0	1
1	NC(N)=N	1111	0	0	0	11
1	NC(N)=O	1112	-5.378593402	1	6	209
1	NC(N)=S	1113	0	0	0	25
1	NC(N)=[NH+]	1114	-8.592171832	1	4	14
1	NC(N)=[NH2+]	1115	16.71330023	1	7	273
1	NC(N)N	1116	0	0	0	8
1	NC(N)[NH+]	1117	0	0	0	1
1	NC(O)(P)P	1118	0	0	0	1
1	NC(O)=S	1119	0	0	0	1
1	NC(S)S	1120	0	0	0	1
1	NC([O-])=[NH+]	1121	0	0	0	1
1	NC(n)=O	1122	0	0	0	9
1	NC=N	1123	0	0	0	2
1	NC=O	1124	-9.256917619	1	3	174
1	NC=S	1125	0	0	0	1
1	NC=[N+]	1126	1.376246161	1	1	5
1	NC=[NH+]	1127	0	0	0	3
1	NC=[NH2+]	1128	0	0	2	10
1	NCN	1129	2.412019865	1	2	33
1	NCO	1130	0	0	0	30
1	NCP	1131	0	0	0	4
1	NCS	1132	0	0	0	12
1	NC[NH2+]	1133	0	0	0	1
1	NC[NH3+]	1134	0	0	0	2
1	NCl	1135	0	0	0	1
1	NCn	1136	0	0	0	1
1	NN	1137	0	0	0	18
1	NN(N)N	1138	0	0	0	1
1	NN(N)O	1139	0	0	0	1
1	NN=N	1140	0	0	0	1
1	NN=O	1141	0	0	0	54
1	NNO	1142	0	0	0	1
1	NO	1143	-13.54710035	1	1	332
1	NOO	1144	0	0	0	1
1	NOP	1145	0	0	0	5
1	NOS	1146	0	0	0	66
1	NO[O-]	1147	0	0	0	1
1	NP	1148	0	0	0	13
1	NP(=N)(O)O	1149	0	0	0	1
1	NP(=O)(N)O	1150	0	0	0	10
1	NP(=O)(O)O	1151	0	0	0	9
1	NP(=O)(O)S	1152	0	0	0	4
1	NP(=O)([O-])O	1153	-18.22868412	1	1	17
1	NP(=O)([O-])[O-]	1154	0	0	0	2
1	NP(N)(=O)F	1155	0	0	0	2
1	NP(N)(=O)O	1156	0	0	0	8
1	NP(N)(=O)[O-]	1157	0	0	0	2
1	NP(N)(N)=N	1158	0	0	0	1
1	NP(N)(N)=O	1159	0	0	0	6
1	NP(N)(N)=S	1160	0	0	0	2
1	NP(N)(n)=O	1161	0	0	0	1
1	NP(O)(O)=S	1162	0	0	0	6
1	NS	1163	0	0	0	44
1	NS(=O)(=O)O	1164	0	0	0	3
1	NS(=O)(=O)[O-]	1165	0	0	0	34
1	NS(N)(=O)=O	1166	0	0	0	3
1	NSN	1167	0	0	0	5
1	N[N+](=O)[O-]	1168	0	0	0	7
1	N[NH2+]	1169	0	0	0	2
1	N[NH3+]	1170	54.34191471	1	1	2
1	N[O-]	1171	0	0	0	9
1	N[O]	1172	0	0	0	1
1	N[O][Bi]	1173	0	0	0	1
1	N[O][Co+3]	1174	0	0	0	1
1	N[O][Fe+3]	1175	0	0	0	1
1	N[O][Fe-3]	1176	0	0	0	2
1	N[O][Fe-]	1177	0	0	0	1
1	N[O][Fe]	1178	0	0	0	2
1	Nc([nH])[nH+]	1179	0	0	0	4
1	Nc(n)[nH+]	1180	0	0	0	1
1	Nc(n)n	1181	0	0	0	1
1	Nc(n)o	1182	0	0	0	1
1	Nn	1183	0	0	0	1
1	O	1184	-242.5086438	1	1	45
1	O=C(O)Cl	1185	0	0	0	1
1	O=C(O)O	1186	0	0	0	14
1	O=C(O)S	1187	0	0	0	2
1	O=C([O-])O	1188	-29.78031377	1	1	10
1	O=C([O-])P	1189	0	0	0	5
1	O=C=O	1190	-51.52288361	1	1	1
1	O=C=S	1191	0	0	0	1
1	O=CO	1192	-13.14372959	1	1	19
1	O=CP	1193	0	0	0	1
1	O=CS	1194	13.14372959	1	1	4
1	O=C[O-]	1195	-31.07445032	1	1	2
1	O=I	1196	0	0	0	1
1	O=NO	1197	-13.54710035	1	1	3
1	O=NS	1198	0	0	0	1
1	O=N[O]	1199	0	0	0	1
1	O=O	1200	4.766376702	1	1	1
1	O=P	1201	-213.5376351	1	169	4610
1	O=P(O)(O)F	1202	0	0	0	1
1	O=P(O)(O)O	1203	-64.6618528	1	4	57
1	O=P(O)(O)S	1204	0	0	0	16
1	O=P(O)(O)[S-]	1205	0	0	0	1
1	O=P(O)(S)S	1206	0	0	0	3
1	O=P([O-])(O)O	1207	-63.20100869	1	77	3190
1	O=P([O-])(O)S	1208	0	0	0	2
1	O=P([O-])(O)[O]	1209	0	0	0	1
1	O=P([O-])(S)S	1210	0	0	0	2
1	O=P([O-])([O-])O	1211	-33.9996514	1	112	2349
1	O=P([O-])([O-])S	1212	0	0	0	2
1	O=P[O-]	1213	0	0	0	1
1	O=S	1214	-112.9031352	1	7	964
1	O=S(=O)(O)O	1215	0	0	0	4
1	O=S(=O)([O-])O	1216	-25.81944801	1	1	316
1	O=S(=O)([O-])S	1217	0	0	0	8
1	O=S(=O)([O-])[O-]	1218	-17.55923699	1	1	23
1	O=S(O)O	1219	0	0	0	3
1	O=S([O-])O	1220	-25.26303547	1	1	1
1	O=S([O-])S	1221	0	0	0	3
1	O=S=O	1222	-5.338935897	1	1	1
1	O=[As]	1223	0	0	0	30
1	O=[As]([O-])(O)S	1224	0	0	0	2
1	O=[As]([O-])([O-])O	1225	0	0	0	5
1	O=[As][O-]	1226	0	0	0	1
1	O=[As][O]	1227	0	0	0	1
1	O=[B-](O)O	1228	0	0	0	1
1	O=[N+]([O-])O	1229	0	0	0	13
