rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	diff	absdiff
rxn01417	2-hydroxyadipate:NAD+ 2-oxidoreductase	OK	0	0	=	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00269[0] <=> (1) cpd00003[0] + (1) cpd01576[0]	(1) NADH[0] + (1) H+[0] + (1) 2-Oxoadipate[0] <=> (1) NAD[0] + (1) 2-Hydroxyadipate[0]	1.1.1.172	1	1	-6.2200	-5.7800	-5.5800	3	1	R01932	R01932	1	1	1	0	0.0000	3	2	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-0.4400	-0.6400	-0.2000	0.6400	-5.8600	0.6400	1	1	0	0	-1.0000	-4.0000	0.3918	0	-0.2000	0.2000
rxn01418	2-oxoadipate dehydrogenase complex	OK	0	0	=	(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd00269[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00413[0]	(1) NAD[0] + (1) CoA[0] + (1) 2-Oxoadipate[0] <=> (1) NADH[0] + (1) CO2[0] + (1) Glutaryl-CoA[0]	1.2.4.2;1.8.1.4;2.3.1.61	1;2	3	-8.1400	-8.1400	-3.9300	3	1	R01933	R01933	1	2	1	0	0.0000	3	3	6	6.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	877.0000	56	16	9	co2;coa;nad;nadh	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	6.0000	0.0000	25.0000	-5.0000	17.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	7	0.0000	-4.2100	-4.2100	4.2100	-6.7367	4.2100	1	1	0	0	0.0000	8.0000	0.8918	0	-4.2100	4.2100
rxn01419	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00003[0] + (1) cpd03372[0] => (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00269[0]	(1) NAD[0] + (1) Homoisocitrate[0] => (1) NADH[0] + (1) CO2[0] + (1) 2-Oxoadipate[0]	1.1.1.286;1.1.1.87	1	2	3.1300	1.8600	2.3000	3	1	R01934	R01934	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	co2;nad;nadh	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6	1.2700	0.8300	-0.4400	1.2700	2.4300	1.2700	1	1	0	0	0.0000	-2.0000	0.8230	0	-0.4400	0.4400
rxn01420	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00067[0] + (1) cpd03287[0] => (1) cpd00011[0] + (1) cpd00269[0]	(1) H+[0] + (1) Oxaloglutarate[0] => (1) CO2[0] + (1) 2-Oxoadipate[0]	1.1.1.87	1	1	-3.0900	-2.5800	-5.2900	3	1	R01936	R01936	1	2	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	7	201.0000	14	0	0	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	-0.5100	2.2000	2.7100	2.7100	-3.6533	2.7100	1	1	0	0	-1.0000	-6.0000	0.8457	0	2.7100	2.7100
rxn01421	R01937	OK	0	0	<	(1) cpd00003[0] + (1) cpd00013[0] + (1) cpd00269[0] <= (1) cpd00001[0] + (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd01496[0]	(1) NAD[0] + (1) NH3[0] + (1) 2-Oxoadipate[0] <= (1) H2O[0] + (1) NADH[0] + (1) H+[0] + (1) o-Aminomuconate[0]	1.5.1.-	1	1	19.0300	19.6500	10.7400	3	1	R01937	R01937	1	1	1	0	0.0000	3	4	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;h2o;nad;nadh;nh3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	-0.6200	8.2900	8.9100	8.9100	16.4733	8.9100	1	1	0	0	1.0000	0.0000	0.7948	0	8.9100	8.9100
rxn01422	R01938	OK	0	0	<	(1) cpd00006[0] + (1) cpd00013[0] + (1) cpd00269[0] <= (1) cpd00001[0] + (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01496[0]	(1) NADP[0] + (1) NH3[0] + (1) 2-Oxoadipate[0] <= (1) H2O[0] + (1) NADPH[0] + (1) H+[0] + (1) o-Aminomuconate[0]	1.5.1.-	1	1	19.0300	19.6500	10.1600	3	1	R01938	R01938	1	1	1	0	0.0000	3	4	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;h2o;nadp;nadph;nh3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	-0.6200	8.8700	9.4900	9.4900	16.2800	9.4900	1	1	0	0	1.0000	4.0000	0.7943	0	9.4900	9.4900
rxn01423	L-2-aminoadipate:2-oxoglutarate aminotransferase	OK	0	0	=	(1) cpd00024[0] + (1) cpd00705[0] <=> (1) cpd00023[0] + (1) cpd00269[0]	(1) 2-Oxoglutarate[0] + (1) L-2-Aminoadipate[0] <=> (1) L-Glutamate[0] + (1) 2-Oxoadipate[0]	2.6.1.39	2	1	-0.0000	-0.1700	0.1100	3	1	R01939	R01939	1	22	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	6	160.0000	11	0	0	glu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.1700	-0.1100	-0.2800	0.2800	-0.0200	0.2800	1	1	0	0	0.0000	0.0000	0.7141	0	-0.2800	0.2800
rxn01425	Caffeic aldehyde:NADP+ oxidoreductase (CoA-caffeoylating)	OK	0	0	=	(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd07830[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00270[0]	(1) NADP[0] + (1) CoA[0] + (1) Caffeyl aldehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Caffeoyl-CoA[0]	1.2.1.44	1	1	-4.0500	-2.9300	2.6400	3	1	R01941	R01941	1	2	1	0	0.0000	3	3	6	6.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	926.0000	60	18	11	coa;h;nadp;nadph	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	4.0000	2.0000	0.0000	0.0000	6.0000	0.0000	37.0000	-5.0000	17.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	-1.0000	6	-1.1200	-6.6900	-5.5700	6.6900	-1.4467	6.6900	1	1	0	0	1.0000	8.0000	0.3364	0	-5.5700	5.5700
rxn01428	Caffeoyl-CoA:putrescine N-(3,4-dihydroxycinnamoyl)transferase	OK	0	0	>	(1) cpd00118[0] + (1) cpd00270[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd01925[0]	(1) Putrescine[0] + (1) Caffeoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) N-Caffeoylputrescine[0]	2.3.1.138	2	1	-5.2900	-6.1100	-3.7200	3	1	R01944	R01944	1	1	1	0	0.0000	2	3	5	5.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	926.0000	60	8	6	coa;h	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	5.0000	1.0000	22.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	4	0.8200	-1.5700	-2.3900	2.3900	-5.0400	2.3900	1	1	0	0	1.0000	-2.0000	0.4531	0	-2.3900	2.3900
rxn01429	Caffeoyl-CoA:quinate O-(3,4-dihydroxycinnamoyl)transferase	OK	0	0	=	(1) cpd00248[0] + (1) cpd00270[0] <=> (1) cpd00010[0] + (1) cpd00634[0]	(1) Quinate[0] + (1) Caffeoyl-CoA[0] <=> (1) CoA[0] + (1) Chlorogenate[0]	2.3.1.133;2.3.1.99;3.1.2.-	2;3	3	-3.6100	-0.0200	5.6000	3	1	R01945	R01945	1	14	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	926.0000	60	10	6	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	4.0000	0.0000	22.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	15.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-3.5900	-9.2100	-5.6200	9.2100	0.6567	9.2100	1	1	0	0	0.0000	0.0000	0.5488	0	-5.6200	5.6200
rxn01430	Caffeoyl-CoA:isocitrate 3-O-(3,4-dihydroxycinnamoyl)transferase	OK	0	0	=	(1) cpd00260[0] + (1) cpd00270[0] <=> (1) cpd00010[0] + (1) cpd01874[0]	(1) Isocitrate[0] + (1) Caffeoyl-CoA[0] <=> (1) CoA[0] + (1) 2-Caffeoylisocitrate[0]	2.3.1.126	2	1	-3.6100	-0.4200	0.5700	3	1	R01946	R01946	1	3	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	926.0000	60	8	6	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	4.0000	0.0000	22.0000	0.0000	8.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-3.1900	-4.1800	-0.9900	4.1800	-1.1533	4.1800	1	1	0	0	0.0000	0.0000	0.8640	0	-0.9900	0.9900
rxn01435	L-Kynurenine:2-oxoglutarate aminotransferase	OK	0	0	=	(1) cpd00024[0] + (1) cpd00275[0] <=> (1) cpd00023[0] + (1) cpd00920[0]	(1) 2-Oxoglutarate[0] + (1) L-Kynurenine[0] <=> (1) L-Glutamate[0] + (1) 4-(2-Aminophenyl)-2,4-dioxobutanoate[0]	2.6.1.7	2	1	0.0000	-1.8600	-0.7900	3	1	R01956	R01956	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	208.0000	15	2	2	glu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.8600	0.7900	-1.0700	1.8600	-0.8833	1.8600	1	1	0	0	0.0000	-2.0000	0.4578	0	-1.0700	1.0700
rxn01436	L-Kynurenine:glyoxylote aminotransferase (cyclizing)	OK	0	0	=	(1) cpd00040[0] + (1) cpd00275[0] <=> (1) cpd00033[0] + (1) cpd00920[0]	(1) Glyoxalate[0] + (1) L-Kynurenine[0] <=> (1) Glycine[0] + (1) 4-(2-Aminophenyl)-2,4-dioxobutanoate[0]	2.6.1.63	2	1	-1.4600	-3.9000	-3.6400	3	1	R01957	R01957	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	208.0000	15	2	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	2.4400	2.1800	-0.2600	2.4400	-3.0000	2.4400	1	1	0	0	0.0000	0.0000	0.5728	0	-0.2600	0.2600
rxn01437	N-Formyl-L-kynurenine amidohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01749[0] => (1) cpd00047[0] + (1) cpd00067[0] + (1) cpd00275[0]	(1) H2O[0] + (1) N-Formylkynurenine[0] => (1) Formate[0] + (1) H+[0] + (1) L-Kynurenine[0]	3.5.1.9	3	1	-0.5000	-7.4200	0.8700	3	1	R01959	R01959	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	11	236.0000	17	2	2	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	12.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	6.9200	-1.3700	-8.2900	8.2900	-2.3500	8.2900	1	1	0	0	1.0000	2.0000	1.3389	0	-8.2900	8.2900
rxn01438	L-Kynurenine,NADPH:oxygen oxidoreductase (3-hydroxylating)	OK	0	0	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00275[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd02065[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) L-Kynurenine[0] => (1) H2O[0] + (1) NADP[0] + (1) 3-Hydroxy-L-kynurenine[0]	1.14.13.9	1	1	-95.8300	-105.9600	-91.2500	3	1	R01960	R01960	1	1	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	12	7	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	27.0000	5.0000	9.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	10.1300	-4.5800	-14.7100	14.7100	-97.6800	14.7100	1	1	0	0	-1.0000	-8.0000	0.9075	0	-14.7100	14.7100
rxn01440	D-glucosamine:oxygen 1-oxidoreductase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00276[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd02351[0]	(1) H2O[0] + (1) O2[0] + (1) GLUM[0] => (1) H2O2[0] + (1) H+[0] + (1) Glucosaminate[0]	1.1.3.-	1	1	-39.1900	-39.7500	-40.2400	3	1	R01962	R01962	1	6	1	0	0.0000	3	3	6	6.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	6	195.0000	13	1	0	h;h2o;h2o2;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	0.5600	1.0500	0.4900	1.0500	-39.7267	1.0500	1	1	0	0	1.0000	0.0000	1.0628	0	0.4900	0.4900
rxn01445	2'-Deoxyguanosine 5'-monophosphate phosphohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00296[0] => (1) cpd00009[0] + (1) cpd00277[0]	(1) H2O[0] + (1) dGMP[0] => (1) Phosphate[0] + (1) Deoxyguanosine[0]	3.1.3.5	3	1	7.2200	-3.3500	-3.0000	3	1	R01968	R01968	1	5	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	10	346.0000	23	6	4	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	10.5700	10.2200	-0.3500	10.5700	0.2900	10.5700	1	1	0	0	0.0000	0.0000	0.5638	0	-0.3500	0.3500
