rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon
rxn01618	(S)-Lactaldehyde:NADP+ oxidoreductase	1.1.1.283;1.2.1.49	2.470	0.600	1.870	1.870	(1) NADP[0] + (1) L-Lactaldehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	h;nadp;nadph	1.000	8.000	5	21
rxn02209	(R)-Propane-1,2-diol:NAD+ oxidoreductase	1.1.1.77	4.890	6.760	-1.870	1.870	(1) NAD[0] + (1) (R)-1,2-Propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Lactaldehyde[0]	h;nad;nadh	1.000	4.000	5	21
rxn01847	meso-tartaric acid:NAD+ oxidoreductase	1.1.1.93	9.480	7.610	1.870	1.870	(1) NAD[0] + (1) meso-Tartrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Oxaloglycolate[0]	h;nad;nadh	1.000	4.000	5	21
rxn00258	Malonyl-CoA:pyruvate carboxytransferase	2.1.3.1	0.020	-1.850	1.870	1.870	(1) Pyruvate[0] + (1) Malonyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) Oxaloacetate[0]		0.000	-6.000	4	24
rxn01835	Lactaldehyde:NAD+ 1-oxidoreductase	1.1.1.21	3.960	2.090	1.870	1.870	(1) NAD[0] + (1) Lactaldehyde[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Oxopropanal[0]	h;nad;nadh	1.000	4.000	5	21
rxn23435	2'-deamino-2'-hydroxyparomamine 6'-oxidase	1.1.3.-	-26.840	-24.970	-1.870	1.870	(1) O2[0] + (1) 2'-deamino-2'-hydroxyparomamine[0] => (1) H2O2[0] + (1) 2'-deamino-2'-hydroxy-6'-oxoparomamine[0]	h2o2;o2	0.000	0.000	4	12
rxn15165	N-ribosylnicotinamide ribohydrolase	3.2.2.-;3.2.2.1	-10.410	-8.540	-1.870	1.870	(1) H2O[0] + (1) N-Ribosylnicotinamide[0] => (1) H+[0] + (1) Nicotinamide[0] + (1) beta-D-Ribofuranose[0]	h;h2o	1.000	0.000	5	11
rxn02141	3-oxoadipate:NAD+ oxidoreductase	1.3.1.32	14.270	16.140	-1.870	1.870	(1) NAD[0] + (1) 3-Oxoadipate[0] <= (1) NADH[0] + (1) H+[0] + (1) Maleylacetate[0]	h;nad;nadh	1.000	4.000	5	21
rxn01778	D-Ornithine:oxygen oxidoreductase (deaminating)	1.4.3.3	-23.980	-22.110	-1.870	1.870	(1) H2O[0] + (1) O2[0] + (1) D-Ornithine[0] => (1) NH3[0] + (1) H2O2[0] + (1) 2-Oxo-5-aminovalerate[0]	h2o;h2o2;nh3;o2	0.000	0.000	6	5
rxn03763	deoxyamidinoproclavaminate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	1.14.11.21	-107.670	-105.790	-1.880	1.880	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) Deoxyamidinoproclavaminate[0] => (1) CO2[0] + (1) Succinate[0] + (1) Amidinoproclavaminate[0]	co2;o2	0.000	0.000	6	9
rxn01386	D-Lyxose aldose-ketose-isomerase	5.3.1.15	-2.530	-0.650	-1.880	1.880	(1) D-Lyxulose[0] <=> (1) D-Lyxose[0]		0.000	0.000	2	5
rxn02100	L-Gulono-1,4-lactone lactonohydrolase	3.1.1.17;3.1.1.25	-4.730	-6.610	1.880	1.880	(1) H2O[0] + (1) L-Gulonolactone[0] <=> (1) H+[0] + (1) Gulonate[0]	h;h2o	1.000	2.000	4	6
rxn32924	L-Gulono-1,4-lactone lactonohydrolase	3.1.1.17;3.1.1.25	-4.730	-6.610	1.880	1.880	(1) H2O[0] + (1) L-Gulonolactone[0] <=> (1) H+[0] + (1) Gulonate[0]	h;h2o	1.000	2.000	4	6
rxn02884	5-Oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase	4.1.1.68	-2.920	-1.040	-1.880	1.880	(1) H+[0] + (1) 5-Carboxy-2-oxohept-3-enedioate[0] => (1) CO2[0] + (1) 2-Oxohept-3-enedioate[0]	co2;h	-1.000	-6.000	4	8
rxn03041	5-oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase	4.1.1.68	-2.920	-1.040	-1.880	1.880	(1) H+[0] + (1) 5-Carboxy-2-oxohept-3-enedioate[0] => (1) CO2[0] + (1) 2-Hydroxyhepta-2,4-dienedioate[0]	co2;h	-1.000	-6.000	4	8
rxn27788	DIAMINOPIMDECARB-RXN.d	4.1.1.20	-4.390	-6.270	1.880	1.880	(1) H+[0] + (1) meso-2,6-Diaminopimelate[0] => (1) CO2[0] + (1) L-Lysine[0]	co2;h	-1.000	0.000	4	7
rxn00313	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)	4.1.1.20	-4.390	-6.270	1.880	1.880	(1) H+[0] + (1) meso-2,6-Diaminopimelate[0] => (1) CO2[0] + (1) L-Lysine[0]	co2;h	-1.000	0.000	4	7
rxn39370			4.840	2.960	1.880	1.880	(1) NADP[0] + (1) (R)-Acetoin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) DTYL[0]	h;nadp;nadph	1.000	8.000	5	21
rxn39756	13-deoxycarminomycin,NADPH:oxygen oxidoreductase (13-hydroxylating)		-95.070	-96.950	1.880	1.880	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 13-Deoxycarminomycin[0] => (1) H2O[0] + (1) NADP[0] + (1) 13-Dihydrocarminomycin[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	26
rxn01151	3-deoxy-D-manno-octulosonate D-arabinose-lyase (pyruvate-forming)	4.1.2.23	5.630	7.520	-1.890	1.890	(1) KDO[0] <=> (1) Pyruvate[0] + (1) D-Arabinose[0]		0.000	0.000	3	8
rxn33739	3-deoxy-D-manno-octulosonate D-arabinose-lyase (pyruvate-forming)	4.1.2.23	5.630	7.520	-1.890	1.890	(1) KDO[0] <=> (1) Pyruvate[0] + (1) D-Arabinose[0]		0.000	0.000	3	8
rxn03031	Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	2.3.1.117	7.300	9.190	-1.890	1.890	(1) H2O[0] + (1) Succinyl-CoA[0] + (1) tetrahydrodipicolinate[0] <=> (1) CoA[0] + (1) N-Succinyl-L-2-amino-6-oxopimelate[0]	coa;h2o	0.000	-4.000	5	25
rxn30368	dihydroneopterin aldolase	4.1.2.25	1.510	3.400	-1.890	1.890	(1) Dihydroneopterin[0] <=> (1) Glycolaldehyde[0] + (1) 6-hydroxymethyl dihydropterin[0]		0.000	0.000	3	9
rxn02504	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	4.1.2.25	1.510	3.400	-1.890	1.890	(1) Dihydroneopterin[0] <=> (1) Glycolaldehyde[0] + (1) 6-hydroxymethyl dihydropterin[0]		0.000	0.000	3	9
rxn00927	Adenosine ribohydrolase	3.2.2.1;3.2.2.7;3.2.2.8	-1.150	-3.040	1.890	1.890	(1) H2O[0] + (1) Adenosine[0] <=> (1) D-Ribose[0] + (1) Adenine[0]	h2o	0.000	0.000	4	10
rxn07573	R07759	1.1.1.-	-4.440	-2.550	-1.890	1.890	(1) NADPH[0] + (1) H+[0] + (1) 3-Oxostearoyl-CoA[0] <=> (1) NADP[0] + (1) 3-Hydroxystearoyl-CoA[0]	h;nadp;nadph	-1.000	-8.000	5	39
rxn15865	R08911	5.1.3.-	0.000	1.900	-1.900	1.900	(1) Butirosin B[0] <=> (1) Butirosin A[0]		0.000	0.000	2	21
rxn02778	L-3,5,3'-Triiodothyronine:2-oxoglutarate aminotransferase	2.6.1.26	-1.900	0.000	-1.900	1.900	(1) 2-Oxoglutarate[0] + (1) T3[0] <=> (1) L-Glutamate[0] + (1) 3,5,3'-Triiodothyropyruvate[0]	glu	0.000	-2.000	4	15
rxn31987	Dihydroxyphenylalanine aminotransferase	2.6.1.49	-1.880	0.020	-1.900	1.900	(1) 2-Oxoglutarate[0] + (1) L-Dopa[0] <=> (1) L-Glutamate[0] + (1) 3-(3,4-Dihydroxyphenyl)pyruvate[0]	glu	0.000	-2.000	4	9
rxn01496	3,4-Dihydroxy-L-phenylalanine:2-oxoglutarate aminotransferase	2.6.1.49	-1.880	0.020	-1.900	1.900	(1) 2-Oxoglutarate[0] + (1) L-Dopa[0] <=> (1) L-Glutamate[0] + (1) 3-(3,4-Dihydroxyphenyl)pyruvate[0]	glu	0.000	-2.000	4	9
