rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel
rxn16552	4-oxalomesaconate keto-enol-isomerase	OK	0	0	=	(1) cpd02707[0] <=> (1) cpd02653[0]	(1) 4-Oxalomesaconate[0] <=> (1) 4-Carboxy-2-hydroxy-cis,cis-muconate[0]	5.3.2.8;5.3.3.16	5	2	4.9500	-0.0000	-0.0000	3	2	R07839	R07839;R09706	1	2	1	1	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	7	199.0000	14	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	4.9500	4.9500	0.0000	4.9500	1.6500	4.9500	1	1	0	1	0.0000	0.0000	0.0000	0
rxn16553	(5S,6S)-6-amino-5-hydroxycyclohexane-1,3-diene-1-carboxyate isomerase	OK	0	0	=	(1) cpd17077[0] <=> (1) cpd21073[0]	(1) trans-2,3-dihydro-3-hydroxyanthranilic acid[0] <=> (1) (1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate[0]	5.3.3.17	5	1	0.7900	-0.3400	-8.1000	3	1	R09707	R09707	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	7	155.0000	11	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.1300	8.8900	7.7600	8.8900	-2.5500	8.8900	1	1	0	0	0.0000	0.0000	0.8179	0
rxn16554	geraniol hydroxymutase	OK	0	0	=	(1) cpd01062[0] <=> (1) cpd08243[0]	(1) Geraniol[0] <=> (1) (+)-Linalool[0]	5.4.4.4	5	1	-3.3300	-0.9000	-0.0500	3	1	R09708	R09708	1	2	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	10	154.0000	11	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-2.4300	-3.2800	-0.8500	3.2800	-1.4267	3.2800	1	1	0	0	0.0000	0.0000	0.6169	0
rxn16555	(S)-2,3-epoxysqualene mutase (cyclizing, thalianol-forming)	OK	0	0	>	(1) cpd00776[0] => (1) cpd21074[0]	(1) Squalene 2,3-oxide[0] => (1) Thalianol[0]	5.4.99.31	5	1	-51.0800	-182.5500	-22.9800	3	1	R09709	R09709	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	30	426.0000	31	4	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	8.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	131.4700	-28.1000	-159.5700	159.5700	-85.5367	159.5700	1	1	0	0	0.0000	0.0000	32834.5866	1
rxn16556	(S)-2,3-epoxysqualene mutase (cyclizing, germanicol-forming)	OK	0	0	>	(1) cpd00776[0] => (1) cpd21075[0]	(1) Squalene 2,3-oxide[0] => (1) Germanicol[0]	5.4.99.34	5	1	-121.6300	-252.2600	-31.6200	3	1	R09710	R09710	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	30	426.0000	31	6	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	6.0000	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	130.6300	-90.0100	-220.6400	220.6400	-135.1700	220.6400	1	1	0	0	0.0000	0.0000	100204.3195	1
rxn16557	(S)-2,3-epoxysqualene mutase (cyclizing, isomultiflorenol-forming)	OK	0	0	>	(1) cpd00776[0] => (1) cpd21045[0]	(1) Squalene 2,3-oxide[0] => (1) Isomultiflorenol[0]	5.4.99.36	5	1	-112.8100	-253.8900	-30.8900	3	1	R09711	R09711	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	30	426.0000	31	6	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	6.0000	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	141.0800	-81.9200	-223.0000	223.0000	-132.5300	223.0000	1	1	0	0	0.0000	0.0000	100204.3195	1
rxn16558	squalene mutase (cyclizing, dammara-20,24-diene-forming)	OK	0	0	>	(1) cpd00559[0] => (1) cpd21076[0]	(1) Supraene[0] => (1) Dammara-20,24-diene[0]	5.4.99.37	5	1	-92.4800	-189.3400	-11.4700	3	1	R09712	R09712	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	2	C;H	0	0	0	0	0	0	0	0	0	1	30	410.0000	30	4	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	8.0000	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	96.8600	-81.0100	-177.8700	177.8700	-97.7633	177.8700	1	1	0	0	0.0000	0.0000	75153.2397	1
rxn16559	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, camelliol-C-forming)	OK	0	0	>	(1) cpd00776[0] => (1) cpd21077[0]	(1) Squalene 2,3-oxide[0] => (1) Camelliol C[0]	5.4.99.38	5	1	-22.8600	-26.1900	-16.0600	3	1	R09713	R09713	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	30	426.0000	31	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	3.3300	-6.8000	-10.1300	10.1300	-21.7033	10.1300	1	1	0	0	0.0000	0.0000	1.7833	0
rxn16560	terpentedienyl-diphosphate lyase (decyclizing)	OK	0	0	>	(1) cpd00289[0] => (1) cpd21058[0]	(1) Geranylgeranyl diphosphate[0] => (1) Terpentedienyl diphosphate[0]	5.5.1.15	5	1	-48.3800	-86.6500	-12.8100	3	1	R09714	R09714	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	20	450.0000	29	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	6.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	38.2700	-35.5700	-73.8400	73.8400	-49.2800	73.8400	2	0	0	0	0.0000	0.0000	25051.0800	1
rxn16561	halima-5(6),13-dien-15-yl-diphosphate lyase (cyclizing)	OK	0	0	>	(1) cpd00289[0] => (1) cpd21078[0]	(1) Geranylgeranyl diphosphate[0] => (1) Halima-5(6),13-dien-15-yl diphosphate[0]	5.5.1.16	5	1	-32.3200	-124.8400	-9.6600	3	1	R09715	R09715	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	20	450.0000	29	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	6.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	92.5200	-22.6600	-115.1800	115.1800	-55.6067	115.1800	2	0	0	0	0.0000	0.0000	15009.2218	1
rxn16563	threo-3-hydroxy-D-aspartate glyoxylate-lyase (glycine-forming)	OK	0	0	=	(1) cpd21056[0] <=> (1) cpd00033[0] + (1) cpd00040[0]	(1) threo-3-Hydroxy-D-aspartate[0] <=> (1) Glycine[0] + (1) Glyoxalate[0]	4.1.3.41	4	1	5.0200	0.6000	-1.8900	3	1	R09717	R09717	1	1	1	0	0.0000	1	2	3	3.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	4	149.0000	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	4.4200	6.9100	2.4900	6.9100	1.2433	6.9100	1	1	0	0	0.0000	0.0000	0.6592	0
rxn16564	D-erythro-3-hydroxyaspartate glyoxylate-lyase (glycine-forming)	OK	0	0	=	(1) cpd21080[0] <=> (1) cpd00033[0] + (1) cpd00040[0]	(1) D-erythro-3-Hydroxyaspartate[0] <=> (1) Glycine[0] + (1) Glyoxalate[0]	4.1.3.41	4	1	5.0200	-0.9000	-3.6900	3	1	R09718	R09718	1	1	1	0	0.0000	1	2	3	3.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	4	149.0000	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	5.9200	8.7100	2.7900	8.7100	0.1433	8.7100	1	1	0	0	0.0000	0.0000	0.9074	0
rxn16565	4,4'-diapophytoene:FAD oxidoreductase	OK	0	0	<	(1) cpd00015[0] + (1) cpd14865[0] <= (1) cpd00982[0] + (1) cpd21082[0]	(1) FAD[0] + (1) Dehydrosqualene[0] <= (1) FADH2[0] + (1) 4,4'-Diapophytofluene[0]	1.3.8.2	1	1	-10.3900	10.6600	3.7800	3	1	R09719	R09719	1	1	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	30	785.0000	53	12	8	fad;fadh2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	15.0000	1.0000	0.0000	0.0000	2.0000	2.0000	26.0000	-4.0000	12.0000	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-21.0500	-14.1700	6.8800	21.0500	1.3500	21.0500	1	1	0	0	0.0000	0.0000	0.7768	0
rxn16566	(R)-2-hydroxybutane-1,2,4-tricarboxylate hydro-lyase [(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate-forming]	OK	0	0	=	(1) cpd00919[0] <=> (1) cpd03372[0]	(1) Homocitrate[0] <=> (1) Homoisocitrate[0]	4.2.1.114	4	1	1.4200	1.5600	1.5500	3	1	R09720	R09720	1	1	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	7	203.0000	14	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-0.1400	-0.1300	0.0100	0.1400	1.5100	0.1400	1	1	0	0	0.0000	0.0000	0.1599	0
rxn16569	beta-D-glucopyranosyl abscisate glucohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd14694[0] => (1) cpd00027[0] + (1) cpd00067[0] + (1) cpd03624[0]	(1) H2O[0] + (1) Abscisic acid glucose ester[0] => (1) D-Glucose[0] + (1) H+[0] + (1) (-)-ABA[0]	3.2.1.175	3	1	-2.1400	-6.1300	-10.6400	3	1	R09723	R09723	1	15	1	0	0.0000	2	3	5	5.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	21	426.0000	30	4	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	3.9900	8.5000	4.5100	8.5000	-6.3033	8.5000	1	1	0	0	1.0000	2.0000	0.5701	0
rxn16570	beta-D-glucopyranosyl abscisate glucohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd14694[0] => (1) cpd00067[0] + (1) cpd00190[0] + (1) cpd03624[0]	(1) H2O[0] + (1) Abscisic acid glucose ester[0] => (1) H+[0] + (1) beta-D-Glucose[0] + (1) (-)-ABA[0]	3.2.1.175	3	1	-2.1400	-5.7300	-10.6400	3	1	R09723	R09723	1	15	1	0	0.0000	2	3	5	5.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	21	426.0000	30	4	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	3.5900	8.5000	4.9100	8.5000	-6.1700	8.5000	1	1	0	0	1.0000	2.0000	0.5448	0
rxn16571	beta-D-glucopyranosyl abscisate glucohydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd14694[0] => (1) cpd00067[0] + (1) cpd03624[0] + (1) cpd19001[0]	(1) H2O[0] + (1) Abscisic acid glucose ester[0] => (1) H+[0] + (1) (-)-ABA[0] + (1) alpha-D-Glucose[0]	3.2.1.175	3	1	-2.1400	-5.7300	-10.6400	3	1	R09723	R09723	1	15	1	0	0.0000	2	3	5	5.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	21	426.0000	30	4	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	3.5900	8.5000	4.9100	8.5000	-6.1700	8.5000	1	1	0	0	1.0000	2.0000	0.5448	0
rxn16572	trans-Permethrin acylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd21105[0] => (1) cpd00067[0] + (1) cpd21044[0] + (1) cpd21086[0]	(1) H2O[0] + (1) trans-Permethrin[0] => (1) H+[0] + (1) (3-Phenoxyphenyl)methanol[0] + (1) (1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate[0]	3.1.1.88	3	1	-2.1400	-3.5800	-5.2800	3	1	R09724	R09724	1	1	1	0	0.0000	2	3	5	5.0000	1.0000	4	C;Cl;H;O	0	0	0	1	0	0	0	0	0	1	21	390.0000	26	6	4	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	3.0000	-1.0000	0.0000	0.0000	4.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	1.4400	3.1400	1.7000	3.1400	-3.6667	3.1400	1	1	0	0	1.0000	2.0000	0.5193	0
rxn16578	geranylgeranyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 7 isopentenyl units)	OK	0	0	>	(7) cpd00113[0] + (1) cpd00289[0] => (7) cpd00012[0] + (7) cpd00067[0] + (1) cpd21094[0]	(7) Isopentenyldiphosphate[0] + (1) Geranylgeranyl diphosphate[0] => (7) PPi[0] + (7) H+[0] + (1) tritrans,heptacis-Undecaprenyl diphosphate[0]	2.5.1.89	2	1	-157.7100	-126.8800	-162.1200	3	1	R09730	R09730	1	1	1	0	0.0000	2	3	5	23.0000	7.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	55	926.0000	64	0	0	h;ppi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	22.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-30.8300	4.4100	35.2400	35.2400	-148.9033	35.2400	2	0	0	0	7.0000	42.0000	4.9373	0
