rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_err	sentinel	kegg_bad
rxn00030	4-hydroxy-3-hexanone propanal-lyase (propanal-forming)	OK	0	0	=	(2) cpd00371[0] <=> (1) cpd01891[0]	(2) Propanal[0] <=> (1) Propioin[0]	4.1.2.35	4	1	-4.02	-2.83	-8.44	3	1	R00038	R00038	1	1	1	0	0.0	1	1	2	3.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	116.0	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-1.1899999999999995	4.42	5.609999999999999	5.609999999999999	-5.096666666666667	5.609999999999999	0.26318107674117586	False	False
rxn00032	Choline:oxygen 1-oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00098[0] => (2) cpd00001[0] + (2) cpd00447[0]	(1) O2[0] + (2) Choline[0] => (2) H2O[0] + (2) Betaine aldehyde[0]	1.1.3.17	1	1	-98.34	-101.23	2.37	3	0	R00039		0	2	1	0	0.0	2	2	4	7.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	5	104.0	7	0	0	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2.890000000000001	-100.71	-103.6	103.6	-65.73333333333333	103.6	0.9239682657428886	False	True
rxn00033	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00007[0] + (2) cpd00868[0] => (2) cpd00011[0] + (2) cpd00489[0]	(1) O2[0] + (2) p-hydroxyphenylpyruvate[0] => (2) CO2[0] + (2) 4-Hydroxyphenylacetate[0]	1.2.3.13	1	1	-136.56	-159.92	-128.62	3	1	R00042	R00042	1	1	1	0	0.0	2	2	4	7.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	179.0	13	2	2	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	23.359999999999985	-7.939999999999998	-31.299999999999983	31.299999999999983	-141.70000000000002	31.299999999999983	2.7475665786197605	False	False
rxn00034	1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene:oxygen oxidoreductase (alpha-beta-bond-cleaving)	OK	0	0	>	(1) cpd00007[0] + (1) cpd02768[0] => (2) cpd00561[0]	(1) O2[0] + (1) 1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene[0] => (2) Vanillin[0]	1.13.11.43	1	1	-83.78	-87.92	-61.99	3	1	R00043	R00043	1	1	1	0	0.0	2	1	3	4.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	16	272.0	20	3	3	o2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	2.0	2.0	1.0	-1.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	4.140000000000001	-21.79	-25.93	25.93	-77.89666666666666	25.93	0.7919483393325638	False	False
rxn00035	columbamine:oxygen oxidoreductase (cyclizing)	OK	0	0	>	(1) cpd00007[0] + (2) cpd01238[0] => (2) cpd00001[0] + (2) cpd00563[0]	(1) O2[0] + (2) Columbamine[0] => (2) H2O[0] + (2) Berberine[0]	1.21.3.2	1	1	-121.36	-119.25	-28.33	3	1	R00044	R00044	1	1	1	0	0.0	2	2	4	7.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	20	338.0	25	9	6	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-2.1099999999999994	-93.03	-90.92	93.03	-89.64666666666666	93.03	1.854668587660773	False	False
rxn00036	3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00291[0] => (2) cpd00001[0] + (2) cpd00612[0]	(1) O2[0] + (2) L-Dopa[0] => (2) H2O[0] + (2) Dopaquinone[0]	1.10.3.1	1	1	-79.74	-82.41	-148.19	3	1	R00045	R00045	1	2	1	0	0.0	2	2	4	7.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	9	197.0	14	2	1	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	12.0	-12.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2.6700000000000017	68.45	65.78	68.45	-103.44666666666666	68.45	3.413094934687827	False	False
rxn00037	omega-3 fatty acid desaturase, chloroplast (FAD7) (FADD)	OK	0	0	>	(1) cpd00007[0] + (2) cpd00067[0] + (2) cpd00752[0] => (2) cpd00011[0] + (2) cpd00778[0]	(1) O2[0] + (2) H+[0] + (2) 6-Hydroxynicotinate[0] => (2) CO2[0] + (2) 2,5-Dihydroxypyridine[0]	1.14.99.-	1	1	-83.08	-107.75	-148.19	3	0	R00045		0	2	1	0	0.0	3	2	5	9.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	6	138.0	10	2	2	co2;h;o2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	24.67	65.11	40.44	65.11	-113.00666666666666	65.11	2.0138268554315606	False	True
rxn00038	(R)-3-((R)-3-Hydroxybutanoyloxy)-butanoate hydroxybutanoylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd02767[0] => (1) cpd00067[0] + (2) cpd00797[0]	(1) H2O[0] + (1) (R)-3-((R)-3-Hydroxybutanoyloxy)butanoate[0] => (1) H+[0] + (2) (R)-3-Hydroxybutanoate[0]	3.1.1.22	3	1	-2.14	-11.98	-8.6	3	1	R00048	R00048	1	1	1	0	0.0	2	2	4	5.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	8	189.0	13	0	0	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	9.84	6.459999999999999	-3.380000000000001	9.84	-7.573333333333333	9.84	1.190372523640603	False	False
rxn00039	1-O-galloyl-beta-D-glucose:1-O-galloyl-beta-D-glucose O-galloyltransferase	OK	0	0	=	(2) cpd00852[0] <=> (1) cpd00027[0] + (1) cpd02532[0]	(2) beta-Glucogallin[0] <=> (1) D-Glucose[0] + (1) 1-O,6-O-Digalloyl-beta-D-glucose[0]	2.3.1.90	2	1	0.0	-2.55	-10.93	3	1	R00049	R00049	1	3	1	0	0.0	1	2	3	4.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	20	484.0	34	6	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2.55	10.93	8.379999999999999	10.93	-4.493333333333333	10.93	0.34513927538621364	False	False
rxn00040	digallate acylhydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01108[0] => (1) cpd00067[0] + (2) cpd01020[0]	(1) H2O[0] + (1) Digallate[0] => (1) H+[0] + (2) Gallate[0]	3.1.1.20	3	1	-2.14	-13.77	-17.93	3	1	R00053	R00053	1	1	1	0	0.0	2	2	4	5.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	14	321.0	23	3	3	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	11.63	15.79	4.16	15.79	-11.28	15.79	0.7953995197001077	False	False
rxn00041	orsellinate-depside hydrolase	OK	0	0	>	(1) cpd00001[0] + (1) cpd01843[0] => (1) cpd00067[0] + (2) cpd01265[0]	(1) H2O[0] + (1) Lecanoric acid[0] => (1) H+[0] + (2) Orsellinate[0]	3.1.1.40	3	1	-2.14	-13.87	-18.28	3	1	R00054	R00054	1	1	1	0	0.0	2	2	4	5.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	16	317.0	23	3	3	h;h2o	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	11.73	16.14	4.410000000000002	16.14	-11.43	16.14	0.7953995197001077	False	False
rxn00042	inosine:oxygen 5'-oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00246[0] => (2) cpd00001[0] + (2) cpd01365[0]	(1) O2[0] + (2) Inosine[0] => (2) H2O[0] + (2) 5'-Oxoinosine[0]	1.1.3.28	1	1	-98.34	-101.47	-96.38	3	1	R00055	R00055	1	1	1	0	0.0	2	2	4	7.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	268.0	19	6	4	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	3.1299999999999955	-1.960000000000008	-5.090000000000003	5.090000000000003	-98.73	5.090000000000003	1.7620371460511834	False	False
rxn00043	catechol:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd00077[0] => (2) cpd00001[0] + (2) cpd01569[0]	(1) O2[0] + (2) Catechol[0] => (2) H2O[0] + (2) 1,2-Benzoquinone[0]	1.10.3.1;1.14.18.1	1	2	-82.18	-71.27	-131.46	3	1	R00058	R00058	1	1	1	0	0.0	2	2	4	7.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	110.0	8	2	1	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	12.0	-12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-10.91000000000001	49.28	60.19000000000001	60.19000000000001	-94.96999999999998	60.19000000000001	4.914979159150518	False	False
rxn00044	N-(6-aminohexanoyl)-6-aminohexanoate amidohydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd00921[0] <=> (2) cpd01588[0]	(1) H2O[0] + (1) N-(6-Aminohexanoyl)-6-aminohexanoate[0] <=> (2) Epsilcapramine[0]	3.5.1.46	3	1	-0.46	1.15	0.08	3	1	R00059	R00059	1	1	1	0	0.0	2	1	3	4.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	12	244.0	17	0	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-1.61	-0.54	1.0699999999999998	1.61	0.2566666666666666	1.61	0.4123584561669076	False	False
rxn00046	1-O-sinapoyl-beta-D-glucose:1-O-sinapoyl-beta-D-glucose 1-O-sinapoyltransferase	OK	0	0	=	(2) cpd00865[0] <=> (1) cpd00027[0] + (1) cpd02622[0]	(2) 1-O-Sinapoyl-beta-D-glucose[0] <=> (1) D-Glucose[0] + (1) 1,2-Bis-O-sinapoyl-beta-D-glucoside[0]	2.3.1.103	2	1	0.0	-1.82	-10.74	3	1	R00063	R00063	1	3	1	0	0.0	1	2	3	4.0	2.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	28	592.0	42	6	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.82	10.74	8.92	10.74	-4.1866666666666665	10.74	0.9617019496252579	False	False
rxn00048	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase	CI:1	0	0	>	(2) cpd02656[0] => (1) cpd00220[0] + (1) cpd02882[0]	(2) 6-7-Dimethyl-8--1-D-ribityllumazine[0] => (1) Riboflavin[0] + (1) 4--1-D-Ribitylamino-5-aminouracil[0]	2.5.1.9	2	1	-51.05	-22.96	14.06	3	1	R00066	R00066	1	4	1	0	0.0	1	2	3	4.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	17	376.0	27	6	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	22.0	-2.0	12.0	-4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	-2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	-28.09	-65.11	-37.02	65.11	-19.98333333333333	65.11	1.9760530771572413	False	False
rxn00051	D-urobilinogen:oxygen oxidoreductase	OK	0	0	>	(1) cpd00007[0] + (2) cpd03431[0] => (2) cpd00001[0] + (2) cpd03434[0]	(1) O2[0] + (2) D-Urobilinogen[0] => (2) H2O[0] + (2) D-Urobilin[0]		none	0	-84.12	-118.04	-106.66	3	1	R00070	R00070	1	1	1	0	0.0	2	2	4	7.0	2.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	33	588.0	43	8	3	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	16.0	4.0	0.0	0.0	8.0	0.0	24.0	-8.0	6.0	-2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	33.92	22.539999999999992	-11.38000000000001	33.92	-102.94	33.92	4.7662425580756125	False	False
rxn00052	thiamine-aldehyde:oxygen 5-oxidoreductase	OK	0	0	>	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd03484[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd01852[0]	(1) H2O[0] + (1) O2[0] + (1) Thiamine aldehyde[0] => (1) H2O2[0] + (1) H+[0] + (1) Thiamin acetic acid[0]	1.1.3.23	1	1	-41.51	-40.01	-34.79	3	1	R00072	R00072	1	2	1	0	0.0	3	3	6	6.0	1.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	12	278.0	19	4	4	h;h2o;h2o2;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	-1.5	-6.719999999999999	-5.219999999999999	6.719999999999999	-38.77	6.719999999999999	1.0453665409429884	False	False
rxn00054	2-aminophenol:oxygen oxidoreductase (dimerizing)	OK	0	0	>	(3) cpd00007[0] + (4) cpd01360[0] => (6) cpd00001[0] + (2) cpd01462[0]	(3) O2[0] + (4) o-Aminophenol[0] => (6) H2O[0] + (2) Isophenoxazine[0]	1.10.3.4	1	1	-286.32	-236.85	-292.35	3	1	R00074	R00074	1	1	1	0	0.0	2	2	4	15.0	6.0	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	12	212.0	16	4	4	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-49.47	6.03000000000003	55.50000000000003	55.50000000000003	-271.84	55.50000000000003	47801.14754688089	True	False
rxn00055	S-adenosyl-L-methionine:S-adenosyl-L-methionine 3-amino-3-carboxypropyltransferase	CI:-1	0	0	>	(3) cpd00017[0] => (3) cpd00067[0] + (3) cpd00147[0] + (1) cpd03158[0]	(3) S-Adenosyl-L-methionine[0] => (3) H+[0] + (3) 5-Methylthioadenosine[0] + (1) Nicotianamine[0]	2.5.1.43	2	1	-24.55	2.65	-17.63	3	1	R00075	R00075	1	3	1	0	0.0	1	3	4	10.0	3.0	5	C;H;N;O;S	1	0	1	0	0	0	0	0	0	1	15	399.0	27	7	4	h;sam	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-27.2	-6.920000000000002	20.28	27.2	-13.176666666666668	27.2	71701.72101215822	True	False
rxn00057	Catechol:oxygen oxidoreductase (dimerizing)	OK	0	0	>	(3) cpd00007[0] + (4) cpd00077[0] => (6) cpd00001[0] + (2) cpd02409[0]	(3) O2[0] + (4) Catechol[0] => (6) H2O[0] + (2) Dibenzo[1,4]dioxin-2,3-dione[0]	1.1.3.14;1.10.3.1	1	2	-264.94	-161.95	-216.78	3	1	R00080	R00080	1	1	1	0	0.0	2	2	4	15.0	6.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	12	214.0	16	4	4	h2o;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	-102.99	-48.16	54.83000000000001	102.99	-214.55666666666664	102.99	95602.29464399476	True	False
