rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff
rxn22422	UDP-glucose:sterol 3-O-beta-D-glucosyltransferase	OK	0	1	=	(1) cpd01210[0] + (1) cpd28293[0] <=> (1) cpd00014[0] + (1) cpd23020[0]	(1) Sitosterol[0] + (1) UDP-GLUCOSE[0] <=> (1) UDP[0] + (1) 3-O-beta-D-glucosyl-beta-sitosterol[0]	2.4.1.173	2	1	-1.7	-3.83		2	0	R10242		0	32	1	0	0.0	2	2	4	4.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	35	576.0	41	14	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	13.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2.13					
rxn22448	3-dehydroshikimate dehydrogenase	OK	0	0	>	(1) cpd00006[0] + (1) cpd01716[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd23727[0]	(1) NADP[0] + (1) 3-Dehydroshikimate[0] => (1) NADPH[0] + (1) H+[0] + (1) 3,5-didehydroshikimate[0]		none	0	2.3	-23.21		2	0	R10242		0	32	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	12	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	25.51					
rxn22449	3-dehydroshikimate dehydrogenase	OK	0	1	>	(1) cpd00006[0] + (1) cpd01716[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd23727[0]	(1) NADP[0] + (1) 3-Dehydroshikimate[0] => (1) NADPH[0] + (1) H+[0] + (1) 3,5-didehydroshikimate[0]		none	0	2.3	-23.21		2	0	R10242		0	32	1	0	0.0	2	3	5	5.0	1.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	12	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	15.0	-5.0	9.0	-1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	25.51					
rxn22450	RXN-12132.c	OK	0	0	=	(1) cpd23727[0] <=> (1) cpd01020[0]	(1) 3,5-didehydroshikimate[0] <=> (1) Gallate[0]		none	0	-11.77	-0.02		2	0	R10242		0	32	1	0	0.0	1	1	2	2.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	7	170.0	12	2	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	-11.75					
rxn22451	RXN-12135.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd10526[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23728[0]	(2) NADPH[0] + (1) O2[0] + (1) 12,13-DHOA[0] => (1) H2O[0] + (2) NADP[0] + (1) 12,13,17-trihydroxyoctadeca-9-enoate[0]		none	0	-109.19	-110.33		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	10	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	6.0	-4.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1.1400000000000006					
rxn22452	RXN-12136.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd05280[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd10533[0]	(2) NADPH[0] + (1) O2[0] + (1) Vernolic acid[0] => (1) H2O[0] + (2) NADP[0] + (1) 9,10-12,13-Diepoxyoctadecanoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	13	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22453	RXN-12136.v	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd05280[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd10533[0]	(2) NADPH[0] + (1) O2[0] + (1) Vernolic acid[0] => (1) H2O[0] + (2) NADP[0] + (1) 9,10-12,13-Diepoxyoctadecanoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	13	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22454	RXN-12137.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23729[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 9,10-epoxyoctadeca-12,15-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22455	RXN-12137.v	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23729[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 9,10-epoxyoctadeca-12,15-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22456	RXN-12138.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23730[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 12,13-epoxyoctadeca-9,15-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22457	RXN-12138.v	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23730[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 12,13-epoxyoctadeca-9,15-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22458	RXN-12139.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23731[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 15,16-epoxyoctadeca-9,12-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22459	RXN-12139.v	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd03850[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd23731[0]	(2) NADPH[0] + (1) O2[0] + (1) Linolenate[0] => (1) H2O[0] + (2) NADP[0] + (1) 15,16-epoxyoctadeca-9,12-dienoate[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	9.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22460	RXN-12140.c	OK	0	0	<	(1) cpd00001[0] + (1) cpd23731[0] <= (1) cpd23733[0]	(1) H2O[0] + (1) 15,16-epoxyoctadeca-9,12-dienoate[0] <= (1) 15,16-dihydroxyoctadeca-9,12-dienoate[0]		none	0	-3.63	6.48		2	0	R10242		0	32	1	0	0.0	2	1	3	3.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	312.0	22	1	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-10.11					
rxn22461	RXN-12141.c	OK	0	0	<	(1) cpd00001[0] + (1) cpd23729[0] <= (1) cpd23734[0]	(1) H2O[0] + (1) 9,10-epoxyoctadeca-12,15-dienoate[0] <= (1) 9,10-dihydroxyoctadeca-12,15-dienoate[0]	3.3.2.10	3	1	-3.63	6.48		2	0	R10242		0	32	1	0	0.0	2	1	3	3.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	312.0	22	1	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-10.11					
rxn22462	RXN-12142.c	OK	0	0	<	(1) cpd00001[0] + (1) cpd23730[0] <= (1) cpd23732[0]	(1) H2O[0] + (1) 12,13-epoxyoctadeca-9,15-dienoate[0] <= (1) 12,13-dihydroxyoctadeca-9,15-dienoate[0]		none	0	-3.63	6.48		2	0	R10242		0	32	1	0	0.0	2	1	3	3.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	312.0	22	1	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	-10.11					
rxn22463	RXN-12143.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd00536[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd20674[0]	(2) NADPH[0] + (1) O2[0] + (1) Oleate[0] => (1) H2O[0] + (2) NADP[0] + (1) cis-9,10-Epoxystearic acid[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22464	RXN-12143.v	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd00536[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd20674[0]	(2) NADPH[0] + (1) O2[0] + (1) Oleate[0] => (1) H2O[0] + (2) NADP[0] + (1) cis-9,10-Epoxystearic acid[0]		none	0	-109.27	-116.63		2	0	R10242		0	32	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0	48	11	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	5.0	-5.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.359999999999999					
rxn22467	L-rhamnose pyranase	OK	0	1	=	(1) cpd00396[0] <=> (1) cpd01607[0]	(1) L-Rhamnose[0] <=> (1) L-Rhamnofuranose[0]		none	0	0.24	1.03	0.93	3	1	R02438	R02438	1	44	1	0	0.0	1	1	2	2.0	1.0	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	164.0	11	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	-0.79	-0.6900000000000001	0.09999999999999998	0.79	0.7333333333333334	0.79
rxn22473	RXN-12155.c	CI:2	0	0	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd05196[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd20876[0]	(2) NADPH[0] + (1) O2[0] + (1) Docosanoate[0] => (1) H2O[0] + (2) NADP[0] + (1) 22-Hydroxydocosanoate[0]	1.14.13.-	1	1	-107.38	-109.38		2	0	R02438		0	44	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	22	742.0	48	10	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2.0					
rxn22474	RXN-12155.d	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd05196[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd20876[0]	(2) NADPH[0] + (1) O2[0] + (1) Docosanoate[0] => (1) H2O[0] + (2) NADP[0] + (1) 22-Hydroxydocosanoate[0]	1.14.13.-	1	1	-107.38	-109.38		2	0	R02438		0	44	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	22	742.0	48	10	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2.0					
rxn22475	RXN-12155.r	CI:2	0	1	>	(2) cpd00005[0] + (1) cpd00007[0] + (1) cpd05196[0] => (1) cpd00001[0] + (2) cpd00006[0] + (1) cpd20876[0]	(2) NADPH[0] + (1) O2[0] + (1) Docosanoate[0] => (1) H2O[0] + (2) NADP[0] + (1) 22-Hydroxydocosanoate[0]	1.14.13.-	1	1	-107.38	-109.38		2	0	R02438		0	44	1	0	0.0	3	3	6	8.0	2.0	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	22	742.0	48	10	5	h2o;nadp;nadph;o2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	4.0	0.0	30.0	10.0	18.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2.0					
