rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn03493	6-Chlorobenzene-1,2,4-triol:oxygen 7S,8S-oxidoreductase		OK	(1) cpd00007[0] + (1) cpd03769[0] => (2) cpd00067[0] + (1) cpd03770[0]	(1) O2[0] + (1) 6-Chlorohydroxyquinol[0] => (2) H+[0] + (1) 2-Chloromaleylacetate[0]	-103.720	-72.920	-152.730	79.810	79.810	4	5.000	190.000	6	C;Cl;H;O	h;o2	1	0.000	1	0	1	1	5	0
rxn22816	RXN-12357.c		OK	(1) cpd00001[0] + (1) cpd22831[0] => (1) cpd00067[0] + (1) cpd23839[0]	(1) H2O[0] + (1) 7,8-dihydroneopterin 2',3'-cyclic phosphate[0] => (1) H+[0] + (1) 7,8-dihydro-D-neopterin 2'-phosphate[0]	-23.060	-91.370	-12.010	79.360	79.360	4	4.000	335.000	9	C;H;N;O;P	h;h2o	1	0.000	1	0	5	2	1	0
rxn16470	(2E,6E)-farnesyl-diphosphate diphosphohydrolase (drimenol-forming)	3.1.7.7;4.2.3.194	OK	(1) cpd00001[0] + (1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd20990[0]	(1) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Drimenol[0]	-61.650	-92.900	-13.630	79.270	79.270	5	5.000	380.000	15	C;H;O;P	h;h2o;ppi	1	0.000	1	0	2	0	2	0
rxn07308	spermidine:NAD+ oxidoreductase	2.5.1.46	OK	(1) cpd00003[0] + (1) cpd00264[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd14584[0]	(1) NAD[0] + (1) Spermidine[0] <= (1) NADH[0] + (1) H+[0] + (1) Dehydrospermidine[0]	17.070	-61.930	0.190	79.000	79.000	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	4	0
rxn32173	N-hydroxyl-tryptamine oxidoreductase	2.5.1.-	CI:2	(1) cpd17394[0] <=> (2) cpd00067[0] + (1) cpd01880[0]	(1) N-Hydroxyl-tryptamine[0] <=> (2) H+[0] + (1) 3-Indoleacetaldoxime[0]	-2.280	-81.170	-27.970	78.890	78.890	3	4.000	174.000	10	C;H;N;O	h	1	0.000	1	0	4	4	1	0
rxn32170	N-hydroxyl-tryptamine oxidoreductase	2.5.1.-	CI:2	(1) cpd17394[0] <=> (2) cpd00067[0] + (1) cpd01880[0]	(1) N-Hydroxyl-tryptamine[0] <=> (2) H+[0] + (1) 3-Indoleacetaldoxime[0]	-2.280	-81.170	-27.970	78.890	78.890	3	4.000	174.000	10	C;H;N;O	h	1	0.000	1	0	4	4	1	0
rxn14001	N-hydroxyl-tryptamine oxidoreductase	2.5.1.-	CI:2	(1) cpd17394[0] <=> (2) cpd00067[0] + (1) cpd01880[0]	(1) N-Hydroxyl-tryptamine[0] <=> (2) H+[0] + (1) 3-Indoleacetaldoxime[0]	-2.280	-81.170	-27.970	78.890	78.890	3	4.000	174.000	10	C;H;N;O	h	1	0.000	1	0	4	4	1	0
rxn16812	geranyl-diphosphate diphosphate-lyase [cyclizing, (-)-sabinene-forming]	4.2.3.109	OK	(1) cpd00283[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21475[0]	(1) Geranyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (-)-Sabinene[0]	-16.290	-94.940	-21.980	78.650	78.650	4	4.000	312.000	10	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn16813	geranyl-diphosphate diphosphate-lyase [cyclizing, (+)-sabinene-forming]	4.2.3.110	OK	(1) cpd00283[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd21463[0]	(1) Geranyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-Sabinene[0]	-16.290	-94.940	-21.770	78.650	78.650	4	4.000	312.000	10	C;H;O;P	h;ppi	1	0.000	1	0	2	0	1	0
rxn03156	3,4-Dihydroxy-L-phenylalanine:oxygen 2,3-oxidoreductase (recyclizing)	1.13.11.30	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03601[0] <= (1) cpd00006[0] + (1) cpd02915[0]	(1) NADPH[0] + (1) H+[0] + (1) Stizolobinate[0] <= (1) NADP[0] + (1) 5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde[0]	20.040	-47.980	-58.250	78.290	78.290	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	11	6	4	0
rxn07777	malonyl-CoA:cinnamoyl-CoA malonyltransferase (cyclizing)	2.3.1.-;2.3.1.74	CI:-1	(3) cpd00067[0] + (3) cpd00070[0] + (1) cpd00422[0] => (4) cpd00010[0] + (3) cpd00011[0] + (1) cpd15110[0]	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Cinnamoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) Pinocembrin chalcone[0]	8.920	-42.950	35.100	78.050	78.050	6	15.000	894.000	30	C;H;N;O;P;S	co2;coa;h	1	0.000	1	0	12	9	6	0
rxn07778	malonyl-CoA:caffeoyl-CoA malonyltransferase (cyclizing)	2.3.1.74	CI:-1	(3) cpd00067[0] + (3) cpd00070[0] + (1) cpd00270[0] => (4) cpd00010[0] + (3) cpd00011[0] + (1) cpd11204[0]	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Caffeoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) Eriodictyol chalcone[0]	8.920	-42.880	35.120	78.000	78.000	6	15.000	926.000	30	C;H;N;O;P;S	co2;coa;h	1	0.000	1	0	12	9	6	0
rxn15607	(+)-Copalyl-diphosphate lyase (decyclizing)	5.5.1.12	OK	(1) cpd00289[0] => (1) cpd19111[0]	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.030	77.970	77.970	2	2.000	450.000	20	C;H;O;P		1	0.000	1	0	2	0	1	0
rxn24021	(+)-copalyl-diphosphate lyase (decyclizing)	5.5.1.12	OK	(1) cpd00289[0] => (1) cpd19111[0]	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.030	77.970	77.970	2	2.000	450.000	20	C;H;O;P		1	0.000	1	0	2	0	1	0
rxn40211	versiconal hydro-lyase (versicolorin-B forming)	4.2.1.143	OK	(1) cpd31150[0] => (1) cpd00001[0] + (1) cpd22594[0]	(1) Versiconal[0] => (1) H2O[0] + (1) Versicolorin C[0]	-11.650	-88.630	-10.720	77.910	77.910	3	3.000	358.069	18	C;H;O	h2o	1	0.000	1	0	9	4	2	0
rxn04185	9alpha-Copalyl-diphosphate lyase (decyclizing)	5.5.1.14	OK	(1) cpd00289[0] => (1) cpd08700[0]	(1) Geranylgeranyl diphosphate[0] => (1) syn-Copalyl diphosphate[0]	-22.740	-82.000	-4.290	77.710	77.710	2	2.000	448.000	20	C;H;O;P		1	0.000	1	0	2	0	1	0
rxn16604	phosphoenolpyruvate:D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol 4,6-O-(1-carboxyethan-1,1-diyl)transferase	2.5.1.95	OK	(1) cpd00061[0] + (1) cpd21099[0] => (1) cpd00009[0] + (1) cpd21111[0]	(1) Phosphoenolpyruvate[0] + (1) D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol[0] => (1) Phosphate[0] + (1) 4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol[0]	-18.590	-88.130	-10.620	77.510	77.510	4	4.000	1820.000	88	C;H;O;P	pi	1	0.000	1	0	11	0	3	0
rxn00024	1,2-Benzenediol:oxygen oxidoreductase	1.10.3.1	OK	(1) cpd00007[0] + (2) cpd00069[0] => (2) cpd00291[0]	(1) O2[0] + (2) L-Tyrosine[0] => (2) L-Dopa[0]	-82.880	-125.980	-48.690	77.290	77.290	3	5.000	197.000	9	C;H;N;O	o2	1	0.000	1	0	2	2	1	0
rxn25068	RXN-8683.c	1.23.1.3;1.3.1.-	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd07758[0] <=> (1) cpd00006[0] + (1) cpd07532[0]	(1) NADPH[0] + (1) H+[0] + (1) Pinoresinol[0] <=> (1) NADP[0] + (1) Lariciresinol[0]	-0.940	76.310	14.840	77.250	77.250	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	17	9	5	0
rxn22914	RXN-12451.c	1.23.1.1;1.3.1.-	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd12716[0] <=> (1) cpd00006[0] + (1) cpd07532[0]	(1) NADPH[0] + (1) H+[0] + (1) (+)-Pinoresinol[0] <=> (1) NADP[0] + (1) Lariciresinol[0]	-0.940	76.310	14.740	77.250	77.250	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	17	9	5	0
rxn03118	R04524		MI:H:1/O:-1|CI:1	(1) cpd02805[0] <= (1) cpd03603[0]	(1) 3-Hydroxy-2-methylpyridine-4,5-dicarboxylate[0] <= (1) 5-Formyl-3-hydroxy-2-methylpyridine-4-carboxylate[0]	43.800	66.560	-10.570	77.130	77.130	2	2.000	195.000	8	C;H;N;O		1	0.000	1	0	2	2	2	0
rxn15809	R08827		OK	(1) cpd00291[0] + (1) cpd05445[0] <=> (1) cpd00001[0] + (1) cpd05450[0]	(1) L-Dopa[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) Dopaxanthin[0]	5.120	-71.970	-19.610	77.090	77.090	4	4.000	387.000	18	C;H;N;O	h2o	1	0.000	1	0	4	2	2	0
rxn18989	ent-copalyl-diphosphate lyase (decyclizing)	5.5.1.13	OK	(1) cpd00289[0] => (1) cpd03629[0]	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.970	77.030	77.030	2	2.000	448.000	20	C;H;O;P		1	0.000	1	0	2	0	1	0
rxn01490	ent-Copalyl-diphosphate lyase	5.5.1.13	OK	(1) cpd00289[0] => (1) cpd03629[0]	(1) Geranylgeranyl diphosphate[0] => (1) Copalyl diphosphate[0]	-22.740	-82.000	-4.970	77.030	77.030	2	2.000	448.000	20	C;H;O;P		1	0.000	1	0	2	0	1	0
rxn03154	3,4-Dihydroxy-L-phenylalanine:oxygen 4,5-oxidoreductase (recyclizing)	1.13.11.29	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03600[0] <= (1) cpd00006[0] + (1) cpd02914[0]	(1) NADPH[0] + (1) H+[0] + (1) Stizolobate[0] <= (1) NADP[0] + (1) 4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde[0]	20.040	-47.970	-56.800	76.840	76.840	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	11	6	4	0
rxn14255	(2E,6E)-Farnesyl-diphosphate diphosphate-lyase (adding water;acetone-geosmin-forming)	4.2.3.-	OK	(2) cpd00001[0] + (1) cpd00350[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd00178[0] + (1) cpd15002[0]	(2) H2O[0] + (1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) Acetone[0] + (1) Geosmin[0]	-62.080	-44.860	14.750	76.830	76.830	6	7.000	380.000	15	C;H;O;P	h;h2o;ppi	1	0.000	1	0	2	0	3	0
rxn15811	R08831		OK	(1) cpd03316[0] + (1) cpd05445[0] <=> (1) cpd00001[0] + (1) cpd17851[0]	(1) 3-Methoxytyramine[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) 3-Methoxytyramine-betaxanthin[0]	5.120	-71.480	-22.350	76.600	76.600	4	4.000	209.000	18	C;H;N;O	h2o	1	0.000	1	0	4	2	2	0
rxn15814	R08835		OK	(1) cpd02357[0] + (1) cpd05445[0] <=> (1) cpd00001[0] + (1) cpd05464[0]	(1) Dopamine[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) Miraxanthin-V[0]	5.120	-71.480	-27.840	76.600	76.600	4	4.000	344.000	17	C;H;N;O	h2o	1	0.000	1	0	4	2	2	0
rxn33004	(hydroxyamino)benzene hydroxymutase	5.4.4.1	OK	(1) cpd01763[0] => (1) cpd01360[0]	(1) N-Hydroxyarylamine[0] => (1) o-Aminophenol[0]	-6.440	-51.630	24.920	76.550	76.550	2	2.000	109.000	6	C;H;N;O		1	0.000	1	0	2	2	2	0
rxn33005	(hydroxyamino)benzene hydroxymutase	5.4.4.1	OK	(1) cpd01763[0] => (1) cpd01360[0]	(1) N-Hydroxyarylamine[0] => (1) o-Aminophenol[0]	-6.440	-51.630	24.920	76.550	76.550	2	2.000	109.000	6	C;H;N;O		1	0.000	1	0	2	2	2	0
rxn01364	Quinate:pyrroloquinoline-quinone 3-oxidoreductase	1.1.5.8;1.1.99.25	OK	(1) cpd00097[0] + (1) cpd00248[0] => (1) cpd00699[0] + (1) cpd00986[0]	(1) Pyrroloquinoline-quinone[0] + (1) Quinate[0] => (1) 5-Dehydroquinate[0] + (1) PQQH2[0]	-41.420	-19.300	34.530	75.950	75.950	4	4.000	329.000	14	C;H;N;O		1	0.000	1	0	8	5	3	0
rxn00749	acetaldehyde:pyrroloquinoline-quinone oxidoreductase	1.2.99.3	OK	(1) cpd00001[0] + (1) cpd00071[0] + (1) cpd00097[0] => (1) cpd00029[0] + (1) cpd00067[0] + (1) cpd00986[0]	(1) H2O[0] + (1) Acetaldehyde[0] + (1) Pyrroloquinoline-quinone[0] => (1) Acetate[0] + (1) H+[0] + (1) PQQH2[0]	-55.710	-27.070	19.540	75.250	75.250	6	6.000	329.000	14	C;H;N;O	h;h2o	1	0.000	1	0	6	5	5	0
