rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn33454	Galactinol-raffinose galactosyltransferase	2.4.1.67	OK	(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0]	(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0]	-0.000	-0.830	-0.830	0.830	0.830	4	4.000	666.000	24	C;H;O		1	0.000	1	0	10	0	0	0
rxn02451	1-alpha-D-Galactosyl-myo-inositol:raffinose galactosyltransferase	2.4.1.67	OK	(1) cpd00382[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd01133[0]	(1) Melitose[0] + (1) Galactinol[0] <=> (1) L-Inositol[0] + (1) Stachyose[0]	-0.000	-0.830	-0.830	0.830	0.830	4	4.000	666.000	24	C;H;O		1	0.000	1	0	10	0	0	0
rxn33389	L-Glutamine:phenylpyruvate aminotransferase	2.6.1.64	OK	(1) cpd00053[0] + (1) cpd00143[0] <=> (1) cpd00066[0] + (1) cpd00695[0]	(1) L-Glutamine[0] + (1) Phenylpyruvate[0] <=> (1) L-Phenylalanine[0] + (1) 2-Oxoglutaramate[0]	-0.000	0.830	0.420	0.830	0.830	4	4.000	165.000	9	C;H;N;O	gln	1	0.000	1	0	2	2	0	0
rxn32154	Succinyl-CoA hydrolase	3.1.2.3	OK	(1) cpd00001[0] + (1) cpd00078[0] => (1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) Succinate[0] + (1) H+[0]	-5.750	-5.670	-6.500	0.830	0.830	5	5.000	863.000	25	C;H;N;O;P;S	coa;h;h2o	1	0.000	1	0	6	4	3	0
rxn32107	Succinyl-CoA hydrolase	3.1.2.3	OK	(1) cpd00001[0] + (1) cpd00078[0] => (1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) Succinate[0] + (1) H+[0]	-5.750	-5.670	-6.500	0.830	0.830	5	5.000	863.000	25	C;H;N;O;P;S	coa;h;h2o	1	0.000	1	0	6	4	3	0
rxn27252	succinyl-CoA acylase	3.1.2.3	OK	(1) cpd00001[0] + (1) cpd00078[0] => (1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) Succinate[0] + (1) H+[0]	-5.750	-5.670	-6.500	0.830	0.830	5	5.000	863.000	25	C;H;N;O;P;S	coa;h;h2o	1	0.000	1	0	6	4	3	0
rxn00287	Succinyl-CoA hydrolase	3.1.2.3	OK	(1) cpd00001[0] + (1) cpd00078[0] => (1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) Succinate[0] + (1) H+[0]	-5.750	-5.670	-6.500	0.830	0.830	5	5.000	863.000	25	C;H;N;O;P;S	coa;h;h2o	1	0.000	1	0	6	4	3	0
rxn03951	NAD-dependent threonine 4-phosphate dehydrogenase	1.1.1.262	OK	(1) cpd00003[0] + (1) cpd03607[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd04539[0]	(1) NAD[0] + (1) 4-(Phosphonooxy)-threonine[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Amino-3-oxo-4-phosphonooxybutyrate[0]	3.760	3.570	4.400	0.830	0.830	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn02581	Galactosylglycerol galactohydrolase	3.2.1.-	OK	(1) cpd00001[0] + (1) cpd03197[0] <=> (1) cpd00100[0] + (1) cpd01112[0]	(1) H2O[0] + (1) Galactosylglycerol[0] <=> (1) Glycerol[0] + (1) Galactose[0]	-0.790	-0.810	-1.630	0.840	0.840	4	4.000	254.000	9	C;H;O	h2o	1	0.000	1	0	1	0	4	0
rxn01014	hydroxypyruvate carboxy-lyase (glycolaldehyde-forming)	4.1.1.40	OK	(1) cpd00067[0] + (1) cpd00145[0] => (1) cpd00011[0] + (1) cpd00229[0]	(1) H+[0] + (1) Hydroxypyruvate[0] => (1) CO2[0] + (1) Glycolaldehyde[0]	-4.090	-4.930	-4.290	0.840	0.840	4	4.000	103.000	3	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn16491	beta-Alaninamide amidohydrolase	3.5.1.100	OK	(1) cpd00001[0] + (1) cpd21024[0] => (1) cpd00013[0] + (1) cpd00085[0]	(1) H2O[0] + (1) beta-Alaninamide[0] => (1) NH3[0] + (1) beta-Alanine[0]	-4.720	-3.910	-3.880	0.840	0.840	4	4.000	89.000	3	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn40275	(2S)-2-amino-3-[(carbamoylamino)oxy]propanoate 2-epimerase	5.1.1.19	OK	(1) cpd31248[0] <=> (1) cpd31255[0]	(1) O-Ureido-L-serine[0] <=> (1) O-Ureido-D-serine[0]	0.000	0.000	0.840	0.840	0.840	2	2.000	163.059	4	C;H;N;O		1	0.000	1	0	0	0	0	0
rxn35926	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	OK	(1) cpd00003[0] + (1) cpd06740[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd06739[0]	(1) NAD[0] + (1) beta-Citronellol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (R)-(+)-Citronellal[0]	5.220	4.890	5.730	0.840	0.840	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn00934	(S)-Malate:CoA ligase (ADP-forming)	6.2.1.9	OK	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00130[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd02662[0]	(1) ATP[0] + (1) CoA[0] + (1) L-Malate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Malyl-CoA[0]	-1.060	-1.530	-0.680	0.850	0.850	6	6.000	879.000	25	C;H;N;O;P;S	adp;atp;coa;pi	1	0.000	1	0	12	8	4	0
rxn23155	NAD(P)H-hydrate epimerase	5.1.99.-;5.1.99.6	OK	(1) cpd26514[0] <=> (1) cpd02951[0]	(1) (6R)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide[0] <=> (1) (6S)-6-beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide[0]	0.000	0.000	-0.850	0.850	0.850	2	2.000	683.000	21	C;H;N;O;P		1	0.000	1	0	10	4	0	0
rxn23415	RXN-13142.c	5.1.99.-;5.1.99.6	OK	(1) cpd24196[0] <=> (1) cpd02980[0]	(1) (R)-NADPHX[0] <=> (1) (6S)-6-beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide 2'-phosphate[0]	0.000	0.000	-0.850	0.850	0.850	2	2.000	763.000	21	C;H;N;O;P		1	0.000	1	0	10	4	0	0
rxn32996	Threonine aldolase	4.1.2.5	OK	(1) cpd00161[0] <=> (1) cpd00033[0] + (1) cpd00071[0]	(1) L-Threonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]	3.210	2.360	2.410	0.850	0.850	3	3.000	119.000	4	C;H;N;O		1	0.000	1	0	0	0	2	0
rxn32998	Threonine aldolase	4.1.2.5	OK	(1) cpd00161[0] <=> (1) cpd00033[0] + (1) cpd00071[0]	(1) L-Threonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]	3.210	2.360	2.410	0.850	0.850	3	3.000	119.000	4	C;H;N;O		1	0.000	1	0	0	0	2	0
rxn35214	threonine aldolase	4.1.2.5	OK	(1) cpd00161[0] <=> (1) cpd00033[0] + (1) cpd00071[0]	(1) L-Threonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]	3.210	2.360	2.410	0.850	0.850	3	3.000	119.000	4	C;H;N;O		1	0.000	1	0	0	0	2	0
rxn00541	L-threonine acetaldehyde-lyase (glycine-forming)	4.1.2.5	OK	(1) cpd00161[0] <=> (1) cpd00033[0] + (1) cpd00071[0]	(1) L-Threonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]	3.210	2.360	2.410	0.850	0.850	3	3.000	119.000	4	C;H;N;O		1	0.000	1	0	0	0	2	0
rxn28118	RXN-6161.m	4.1.1.1	OK	(1) cpd00020[0] + (1) cpd00067[0] => (1) cpd00011[0] + (1) cpd00071[0]	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	-3.440	-4.290	-4.140	0.850	0.850	4	4.000	87.000	3	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn00168	pyruvate carboxy-lyase (acetaldehyde-forming)	4.1.1.1	OK	(1) cpd00020[0] + (1) cpd00067[0] => (1) cpd00011[0] + (1) cpd00071[0]	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	-3.440	-4.290	-4.140	0.850	0.850	4	4.000	87.000	3	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn24132	RXN-6161.n	4.1.1.1	OK	(1) cpd00020[0] + (1) cpd00067[0] => (1) cpd00011[0] + (1) cpd00071[0]	(1) Pyruvate[0] + (1) H+[0] => (1) CO2[0] + (1) Acetaldehyde[0]	-3.440	-4.290	-4.140	0.850	0.850	4	4.000	87.000	3	C;H;O	co2;h	1	0.000	1	0	0	0	3	0
rxn40145	(1'S,5'R)-hydroxyaverantin:NAD+ oxidoreductase		OK	(1) cpd00003[0] + (1) cpd31145[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd22586[0]	(1) NAD[0] + (1) (1'S,5'R)-5'-Hydroxyaverantin[0] <=> (1) NADH[0] + (1) H+[0] + (1) 5'-ketoaverantin[0]	3.760	4.440	3.590	0.850	0.850	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	16	9	5	0
rxn00263	D-Aspartate:oxygen oxidoreductase (deaminating)	1.4.3.1;1.4.3.15	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00320[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00032[0]	(1) H2O[0] + (1) O2[0] + (1) D-Aspartate[0] => (1) NH3[0] + (1) H2O2[0] + (1) Oxaloacetate[0]	-23.020	-23.570	-23.870	0.850	0.850	6	6.000	132.000	4	C;H;N;O	h2o;h2o2;nh3;o2	1	0.000	1	0	0	0	1	0
rxn19368	aspartic oxidase	1.4.3.1;1.4.3.15	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00320[0] => (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00032[0]	(1) H2O[0] + (1) O2[0] + (1) D-Aspartate[0] => (1) NH3[0] + (1) H2O2[0] + (1) Oxaloacetate[0]	-23.020	-23.570	-23.870	0.850	0.850	6	6.000	132.000	4	C;H;N;O	h2o;h2o2;nh3;o2	1	0.000	1	0	0	0	1	0
rxn20161	malate oxidase	1.1.3.3	OK	(1) cpd00007[0] + (1) cpd00130[0] => (1) cpd00025[0] + (1) cpd00032[0]	(1) O2[0] + (1) L-Malate[0] => (1) H2O2[0] + (1) Oxaloacetate[0]	-25.490	-24.630	-24.880	0.860	0.860	4	4.000	132.000	4	C;H;O	h2o2;o2	1	0.000	1	0	0	0	2	0
rxn00264	(S)-Malate:oxygen oxidoreductase	1.1.3.3	OK	(1) cpd00007[0] + (1) cpd00130[0] => (1) cpd00025[0] + (1) cpd00032[0]	(1) O2[0] + (1) L-Malate[0] => (1) H2O2[0] + (1) Oxaloacetate[0]	-25.490	-24.630	-24.880	0.860	0.860	4	4.000	132.000	4	C;H;O	h2o2;o2	1	0.000	1	0	0	0	2	0
rxn03523	R05207	2.3.2.-	OK	(1) cpd00023[0] + (1) cpd03541[0] <=> (1) cpd00001[0] + (1) cpd03878[0]	(1) L-Glutamate[0] + (1) LTE4[0] <=> (1) H2O[0] + (1) LTF4[0]	0.460	0.490	-0.370	0.860	0.860	4	4.000	566.000	28	C;H;N;O;S	glu;h2o	1	0.000	1	0	0	0	3	0
rxn39915	dTDP-4-oxo-2,6-dideoxy-D-glucose 3,5-epimerase		OK	(1) cpd04025[0] <=> (1) cpd08724[0]	(1) dTDP-4-oxo-2,6-dideoxy-alpha-D-glucose[0] <=> (1) dTDP-4-oxo-2,6-dideoxy-L-mannose[0]	0.000	0.000	-0.860	0.860	0.860	2	2.000	528.000	16	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn00330	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.9;4.1.3.2	OK	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00130[0] <= (1) cpd00001[0] + (1) cpd00022[0] + (1) cpd00040[0]	(1) CoA[0] + (1) H+[0] + (1) L-Malate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) Glyoxalate[0]	8.960	8.100	8.280	0.860	0.860	6	6.000	806.000	23	C;H;N;O;P;S	coa;h;h2o	1	0.000	1	0	6	4	5	0
rxn31397	R_methanol_hydrogen_peroxide_oxidoreductase	1.11.1.21;1.11.1.6;1.11.1.7	OK	(1) cpd00025[0] + (1) cpd00116[0] => (2) cpd00001[0] + (1) cpd00055[0]	(1) H2O2[0] + (1) Methanol[0] => (2) H2O[0] + (1) Formaldehyde[0]	-70.630	-69.760	-70.260	0.870	0.870	4	5.000	34.000	1	C;H;O	h2o;h2o2	1	0.000	1	0	0	0	1	0
rxn00427	methanol:hydrogen-peroxide oxidoreductase	1.11.1.21;1.11.1.6;1.11.1.7	OK	(1) cpd00025[0] + (1) cpd00116[0] => (2) cpd00001[0] + (1) cpd00055[0]	(1) H2O2[0] + (1) Methanol[0] => (2) H2O[0] + (1) Formaldehyde[0]	-70.630	-69.760	-70.260	0.870	0.870	4	5.000	34.000	1	C;H;O	h2o;h2o2	1	0.000	1	0	0	0	1	0
rxn33570	ATP:IDP phosphotransferase	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00090[0] <=> (1) cpd00008[0] + (1) cpd00068[0]	(1) ATP[0] + (1) IDP[0] <=> (1) ADP[0] + (1) ITP[0]	0.000	0.870	-0.000	0.870	0.870	4	4.000	505.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	12	8	0	0
rxn00515	ATP:IDP phosphotransferase	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00090[0] <=> (1) cpd00008[0] + (1) cpd00068[0]	(1) ATP[0] + (1) IDP[0] <=> (1) ADP[0] + (1) ITP[0]	0.000	0.870	-0.000	0.870	0.870	4	4.000	505.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	12	8	0	0
rxn33573	ATP:IDP phosphotransferase	2.7.4.6	OK	(1) cpd00002[0] + (1) cpd00090[0] <=> (1) cpd00008[0] + (1) cpd00068[0]	(1) ATP[0] + (1) IDP[0] <=> (1) ADP[0] + (1) ITP[0]	0.000	0.870	-0.000	0.870	0.870	4	4.000	505.000	10	C;H;N;O;P	adp;atp	1	0.000	1	0	12	8	0	0
rxn00249	(S)-malate:NADP+ oxidoreductase	1.1.1.299;1.1.1.82	OK	(1) cpd00006[0] + (1) cpd00130[0] <=> (1) cpd00005[0] + (1) cpd00032[0] + (1) cpd00067[0]	(1) NADP[0] + (1) L-Malate[0] <=> (1) NADPH[0] + (1) Oxaloacetate[0] + (1) H+[0]	6.220	7.090	6.740	0.870	0.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn31213	malate dehydrogenase [NADP], chloroplast, putative	1.1.1.299;1.1.1.82	OK	(1) cpd00006[0] + (1) cpd00130[0] <=> (1) cpd00005[0] + (1) cpd00032[0] + (1) cpd00067[0]	(1) NADP[0] + (1) L-Malate[0] <=> (1) NADPH[0] + (1) Oxaloacetate[0] + (1) H+[0]	6.220	7.090	6.740	0.870	0.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn20158	malic dehydrogenase (nicotinamide adenine dinucleotide phosphate)	1.1.1.299;1.1.1.82	OK	(1) cpd00006[0] + (1) cpd00130[0] <=> (1) cpd00005[0] + (1) cpd00032[0] + (1) cpd00067[0]	(1) NADP[0] + (1) L-Malate[0] <=> (1) NADPH[0] + (1) Oxaloacetate[0] + (1) H+[0]	6.220	7.090	6.740	0.870	0.870	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn04996	dimethyallyl diphosphate:NADP+ oxidoreductase	1.17.1.2	OK	(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00202[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd08615[0]	(1) H2O[0] + (1) NADP[0] + (1) DMAPP[0] <= (1) NADPH[0] + (1) H+[0] + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate[0]	16.200	15.680	15.320	0.880	0.880	6	6.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph	1	0.000	1	0	10	5	4	0
rxn26480	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase	1.17.1.2	OK	(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00202[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd08615[0]	(1) H2O[0] + (1) NADP[0] + (1) DMAPP[0] <= (1) NADPH[0] + (1) H+[0] + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate[0]	16.200	15.680	15.320	0.880	0.880	6	6.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph	1	0.000	1	0	10	5	4	0
rxn01453	(R)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase	1.1.1.36	OK	(1) cpd00006[0] + (1) cpd02234[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00279[0]	(1) NADP[0] + (1) (R)-3-Hydroxybutanoyl-CoA[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Acetoacetyl-CoA[0]	3.760	4.300	4.640	0.880	0.880	5	5.000	850.000	25	C;H;N;O;P;S	h;nadp;nadph	1	0.000	1	0	16	9	5	0
rxn01134	Maltose alpha-D-glucosylmutase	5.4.99.16	OK	(1) cpd00179[0] <=> (1) cpd00794[0]	(1) Maltose[0] <=> (1) TRHL[0]	0.000	-0.690	-0.880	0.880	0.880	2	2.000	342.000	12	C;H;O		1	0.000	1	0	4	0	0	0
rxn04295	R06433		OK	(1) cpd08725[0] <=> (1) cpd08724[0]	(1) dTDP-4-oxo-2,6-dideoxy-D-allose[0] <=> (1) dTDP-4-oxo-2,6-dideoxy-L-mannose[0]	0.000	0.000	0.880	0.880	0.880	2	2.000	528.000	16	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn15225	Maltose alpha-D-glucosylmutase	5.4.99.16	OK	(1) cpd00665[0] <=> (1) cpd00794[0]	(1) alpha-Maltose[0] <=> (1) TRHL[0]	0.000	-0.690	-0.880	0.880	0.880	2	2.000	342.000	12	C;H;O		1	0.000	1	0	4	0	0	0
rxn04477	R06628		OK	(1) cpd09090[0] <=> (1) cpd09091[0]	(1) dTDP-3-amino-2,3,6-trideoxy-C-methyl-D-erythro-hexopyranos-4-ulose[0] <=> (1) dTDP-L-4-oxovancosamine[0]	0.000	0.000	0.880	0.880	0.880	2	2.000	542.000	17	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn15226	Maltose alpha-D-glucosylmutase	5.4.99.16	OK	(1) cpd00179[0] <=> (1) cpd00794[0]	(1) Maltose[0] <=> (1) TRHL[0]	0.000	-0.650	-0.880	0.880	0.880	2	2.000	342.000	12	C;H;O		1	0.000	1	0	4	0	0	0
rxn00814	D-Galactose:oxygen 6-oxidoreductase	1.1.3.9	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00108[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd00653[0]	(1) H2O[0] + (1) O2[0] + (1) Galactose[0] => (1) H2O2[0] + (1) H+[0] + (1) D-Galactonate[0]	-39.190	-39.050	-39.930	0.880	0.880	6	6.000	195.000	6	C;H;O	h;h2o;h2o2;o2	1	0.000	1	0	1	0	3	0
rxn34771	galactose oxidase	1.1.3.9	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00108[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd00653[0]	(1) H2O[0] + (1) O2[0] + (1) Galactose[0] => (1) H2O2[0] + (1) H+[0] + (1) D-Galactonate[0]	-39.190	-39.050	-39.930	0.880	0.880	6	6.000	195.000	6	C;H;O	h;h2o;h2o2;o2	1	0.000	1	0	1	0	3	0
rxn39443	Penicillin amidohydrolase		OK	(1) cpd00001[0] + (1) cpd03292[0] <=> (1) cpd01896[0] + (1) cpd19069[0]	(1) H2O[0] + (1) Penicillin G[0] <=> (1) 6-Aminopenicillanate[0] + (1) Phenylacetic acid[0]	-0.460	0.390	0.430	0.890	0.890	4	4.000	333.000	16	C;H;N;O;S	h2o	1	0.000	1	0	6	2	3	0
rxn15267	N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming)	4.1.3.3	OK	(1) cpd21149[0] <=> (1) cpd00020[0] + (1) cpd00492[0]	(1) N-Acetyl-beta-neuraminate[0] <=> (1) Pyruvate[0] + (1) N-Acetyl-D-mannosamine[0]	1.080	0.980	1.870	0.890	0.890	3	3.000	309.000	11	C;H;N;O		1	0.000	1	0	2	0	3	0
rxn16713	acetyl-CoA:dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase	2.3.1.197	OK	(1) cpd00022[0] + (1) cpd21186[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd21389[0]	(1) Acetyl-CoA[0] + (1) dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose[0] => (1) CoA[0] + (1) H+[0] + (1) dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose[0]	-5.290	-5.860	-6.190	0.900	0.900	5	5.000	806.000	23	C;H;N;O;P;S	coa;h	1	0.000	1	0	12	6	4	0
rxn03033	benzyl-(2R,3S)-2-methyl-3-hydroxybutanoate:NADP+ 3-oxidoreductase	1.1.1.217	OK	(1) cpd00006[0] + (1) cpd02778[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02482[0]	(1) NADP[0] + (1) Benzyl (2R,3S)-2-methyl-3-hydroxybutanoate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Benzyl 2-methyl-3-oxobutanoate[0]	3.760	4.440	4.660	0.900	0.900	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	7	5	0
rxn16485	UDP-glucose:ditrans,octacis-undecaprenyl-phosphate glucose phosphotransferase	2.7.8.31	OK	(1) cpd00026[0] + (1) cpd19245[0] <=> (1) cpd00091[0] + (1) cpd21017[0]	(1) UDP-glucose[0] + (1) di-trans,poly-cis-Undecaprenyl phosphate[0] <=> (1) UMP[0] + (1) alpha-D-Glucopyranosyl-diphospho-ditrans,octacis-undecaprenol[0]	-0.000	0.910	0.120	0.910	0.910	4	4.000	1088.000	61	C;H;N;O;P		1	0.000	1	0	6	2	0	0
rxn22518	unspecific diphosphate phosphohydrolase	3.6.1.15;3.6.1.5	OK	(1) cpd00001[0] + (1) cpd00052[0] => (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00096[0]	(1) H2O[0] + (1) CTP[0] => (1) Phosphate[0] + (1) H+[0] + (1) CDP[0]	-6.810	-5.890	-6.390	0.920	0.920	5	5.000	480.000	9	C;H;N;O;P	h;h2o;pi	1	0.000	1	0	4	2	1	0
rxn01051	cellotriose glucohydrolase	3.2.1.74	OK	(1) cpd00001[0] + (1) cpd03721[0] <=> (1) cpd00027[0] + (1) cpd00158[0]	(1) H2O[0] + (1) Cellotriose[0] <=> (1) D-Glucose[0] + (1) CELB[0]	-3.110	-2.930	-3.850	0.920	0.920	4	4.000	504.000	18	C;H;O	h2o	1	0.000	1	0	6	0	2	0
rxn38208	NUCLEOSIDE-TRIPHOSPHATASE-RXN.n.maizeexp.CDP_CTP	3.6.1.15;3.6.1.5	OK	(1) cpd00001[0] + (1) cpd00052[0] => (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00096[0]	(1) H2O[0] + (1) CTP[0] => (1) Phosphate[0] + (1) H+[0] + (1) CDP[0]	-6.810	-5.890	-6.390	0.920	0.920	5	5.000	480.000	9	C;H;N;O;P	h;h2o;pi	1	0.000	1	0	4	2	1	0
rxn01665	(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate 1-epimerase	5.1.2.6	OK	(1) cpd00353[0] <=> (1) cpd02812[0]	(1) D-threo-Isocitric acid[0] <=> (1) D-erythro-Isocitric acid[0]	0.000	0.000	0.920	0.920	0.920	2	2.000	189.000	6	C;H;O		1	0.000	1	0	0	0	0	0
rxn25548	RXN-9406.c	6.2.1.-	OK	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd08259[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd08261[0]	(1) ATP[0] + (1) CoA[0] + (1) (3R)-3-Isopropenyl-6-oxoheptanoate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) (3R)-3-Isopropenyl-6-oxoheptanoyl-CoA[0]	-1.060	-0.340	-0.140	0.920	0.920	6	6.000	930.000	31	C;H;N;O;P;S	adp;atp;coa;pi	1	0.000	1	0	12	8	4	0
rxn04262	(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (ADP-forming)	6.2.1.-	OK	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd08259[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd08261[0]	(1) ATP[0] + (1) CoA[0] + (1) (3R)-3-Isopropenyl-6-oxoheptanoate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) (3R)-3-Isopropenyl-6-oxoheptanoyl-CoA[0]	-1.060	-0.340	-0.140	0.920	0.920	6	6.000	930.000	31	C;H;N;O;P;S	adp;atp;coa;pi	1	0.000	1	0	12	8	4	0
rxn00408	CTP phosphohydrolase	3.6.1.15;3.6.1.5	OK	(1) cpd00001[0] + (1) cpd00052[0] => (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00096[0]	(1) H2O[0] + (1) CTP[0] => (1) Phosphate[0] + (1) H+[0] + (1) CDP[0]	-6.810	-5.890	-6.390	0.920	0.920	5	5.000	480.000	9	C;H;N;O;P	h;h2o;pi	1	0.000	1	0	4	2	1	0
rxn00331	(3S)-3-carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase (acetyl-CoA-forming)	4.1.3.24	OK	(1) cpd02662[0] <=> (1) cpd00022[0] + (1) cpd00040[0]	(1) Malyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) Glyoxalate[0]	3.210	3.480	2.560	0.920	0.920	3	3.000	879.000	25	C;H;N;O;P;S		1	0.000	1	0	6	4	2	0
rxn01732	Itaconate:CoA ligase (GDP-forming)	6.2.1.4	OK	(1) cpd00010[0] + (1) cpd00038[0] + (1) cpd00380[0] <=> (1) cpd00009[0] + (1) cpd00031[0] + (1) cpd00416[0]	(1) CoA[0] + (1) GTP[0] + (1) Itaconate[0] <=> (1) Phosphate[0] + (1) GDP[0] + (1) Itaconyl-CoA[0]	-1.060	-0.900	-0.140	0.920	0.920	6	6.000	875.000	26	C;H;N;O;P;S	coa;pi	1	0.000	1	0	12	8	4	0
