rxn_id	Beber_2022	ln_RI
rxn46353	>	-22.007
rxn46354	=	-5.158
rxn46362	=	-5.045
rxn46369	>	-15.563
rxn46370	=	0.004
rxn46387	>	-152.609
rxn46396	=	5.281
rxn46398	>	-13.828
rxn46399	>	-58.907
rxn46403	=	-4.253
rxn46421	=	-3.122
rxn46431	=	-3.017
rxn46433	=	0.159
rxn46442	>	-11.104
rxn46444	=	0.771
rxn46447	>	-7.075
rxn46459	<	7.932
rxn46471	>	-8.656
rxn46472	<	8.190
rxn46479	=	-2.114
rxn46480	=	1.675
rxn46500	>	-68.227
rxn46502	>	-58.962
rxn46507	>	-10.717
rxn46516	>	-13.819
rxn46518	=	-5.858
rxn46521	=	2.061
rxn46523	=	3.153
rxn46524	>	-22.553
rxn46537	=	-1.540
rxn46543	>	-8.766
rxn46549	>	-10.733
rxn46554	=	-0.757
rxn46555	>	-14.820
rxn46560	=	-6.722
rxn46564	>	-14.839
rxn46571	=	4.081
rxn46573	>	-14.398
rxn46576	=	3.152
rxn46578	=	-4.244
rxn46591	=	2.701
rxn46601	=	3.764
rxn46602	>	-9.465
rxn46612	>	-65.747
rxn46615	>	-141.663
rxn46622	<	10.741
rxn46632	>	-11.342
rxn46637	>	-8.768
rxn46640	>	-53.519
rxn46654	>	-17.014
rxn46664	=	5.624
rxn46667	>	-53.743
rxn46690	=	1.241
rxn46692	=	-1.789
rxn46698	=	-2.873
rxn46705	>	-73.709
rxn46706	=	0.888
rxn46711	=	3.152
rxn46723	=	3.152
rxn46732	>	-9.080
rxn46744	=	-0.303
rxn46747	<	77.078
rxn46752	=	-5.592
rxn46755	=	-1.790
rxn46778	=	-1.789
rxn46779	<	26.231
rxn46783	=	-2.947
rxn46792	=	3.152
rxn46803	=	0.000
rxn46808	=	-4.099
rxn46812	>	-13.202
rxn46814	=	-1.849
rxn46817	=	-4.020
rxn46818	>	-15.788
rxn46824	=	-2.545
rxn46831	>	-10.019
rxn46837	=	-1.067
rxn46847	=	-0.697
rxn46862	<	8.962
rxn46865	=	-3.588
rxn46877	>	-42.306
rxn46886	>	-90.760
rxn46890	=	0.802
rxn46894	=	-0.147
rxn46895	=	0.091
rxn46901	<	10.741
rxn46902	=	-2.014
rxn46905	=	-6.651
rxn46907	>	-30.115
rxn46927	>	-12.197
rxn46929	>	-39.332
rxn46934	<	15.296
rxn46937	>	-7.752
rxn46943	>	-69.052
rxn46950	=	-6.429
rxn46959	>	-9.673
rxn46963	>	-8.080
rxn46977	=	-1.830
rxn46991	=	-0.948
rxn46998	>	-8.774
rxn47004	>	-46.439
rxn47022	=	-0.215
rxn47023	<	40.195
rxn47026	=	-0.834
rxn47033	=	-2.076
rxn47042	>	-13.833
rxn47054	=	0.280
rxn47070	>	-8.529
rxn47079	>	-12.128
rxn47080	>	-64.033
rxn47081	=	-3.672
rxn47082	=	-5.858
rxn47087	>	-26.297
rxn47088	=	-0.555
rxn47089	>	-69.399
rxn47090	<	235.351
rxn47103	>	-119.952
rxn47105	=	0.000
rxn47107	<	8.866
rxn47115	=	5.330
rxn47121	=	-2.638
rxn47122	=	-0.287
rxn47131	=	-2.438
rxn47136	>	-19.890
rxn47141	=	6.089
rxn47164	>	-10.705
rxn47167	<	16.038
rxn47172	=	-0.000
rxn47175	=	0.519
rxn47176	=	3.153
rxn47181	>	-9.228
rxn47182	>	-12.384
rxn47187	=	0.000
rxn47191	>	-8.961
rxn47208	=	-3.098
rxn47214	>	-78.037
rxn47216	=	-6.871
rxn47220	=	-5.283
rxn47223	>	-59.715
rxn47230	=	2.563
rxn47234	=	1.091
rxn47244	>	-51.270
rxn47246	<	44.751
rxn47251	=	-2.252
rxn47252	>	-8.793
rxn47256	>	-10.282
rxn47260	=	-0.174
rxn47261	=	2.332
rxn47270	>	-33.538
rxn47287	=	-3.445
rxn47298	=	2.362
rxn47299	=	-0.364
rxn47306	=	3.410
rxn47309	=	4.771
rxn47314	=	-5.869
rxn47320	>	-8.891
rxn47321	>	-14.767
rxn47324	>	-11.509
rxn47334	>	-67.157
rxn47341	=	0.000
rxn47342	=	-6.851
rxn47351	>	-10.102
rxn47363	<	9.145
rxn47366	=	-0.183
rxn47370	=	-6.043
rxn47372	>	-8.086
rxn47376	=	3.157
rxn47401	=	0.203
rxn47402	<	140.182
rxn47403	>	-62.116
rxn47404	<	9.949
rxn47405	=	-1.765
rxn47406	>	-56.805
rxn47409	>	-80.679
rxn47411	=	-1.620
rxn47419	=	-4.537
rxn47432	>	-27.610
rxn47450	=	-1.681
rxn47463	=	-5.100
rxn47482	=	0.000
rxn47487	>	-10.110
rxn47488	=	3.529
rxn47492	=	0.000
rxn47493	<	50.027
rxn47509	=	0.322
rxn47512	=	0.174
rxn47516	=	-3.310
rxn47524	>	-61.845
rxn47527	=	-5.836
rxn47531	>	-28.538
rxn47545	>	-90.066
rxn47548	=	6.075
rxn47557	=	-3.125
rxn47567	>	-49.507
rxn47568	>	-18.820
rxn47572	>	-12.379
rxn47574	<	8.550
rxn47577	=	3.079
rxn47591	>	-17.851
rxn47593	=	-2.038
rxn47596	=	-4.428
rxn47598	=	-0.537
rxn47602	=	0.407
rxn47608	=	-5.974
rxn47609	=	-2.121
rxn47619	=	-5.538
rxn47621	>	-60.420
rxn47627	>	-11.359
rxn47631	<	24.044
rxn47640	=	0.091
rxn47649	=	-0.000
rxn47650	=	-6.045
rxn47653	=	3.557
rxn47654	=	3.556
rxn47659	>	-8.788
rxn47660	=	-3.957
rxn47665	=	3.907
rxn47673	>	-9.230
rxn47679	=	-6.000
rxn47685	<	11.790
rxn47686	=	-0.802
rxn47687	=	3.153
rxn47700	>	-62.141
rxn47715	=	2.970
rxn47717	=	3.568
rxn47720	=	0.091
rxn47737	>	-52.944
rxn47738	=	-2.580
rxn47742	>	-76.120
rxn47744	>	-19.889
rxn47754	>	-8.265
rxn47772	>	-9.488
rxn47783	>	-12.581
rxn47790	>	-20.325
rxn47791	=	6.378
rxn47795	=	3.152
rxn47796	=	-0.000
rxn47798	<	10.426
rxn47816	>	-39.122
rxn47821	>	-69.898
rxn47827	=	0.000
rxn47840	>	-62.750
rxn47845	>	-77.892
rxn47857	>	-10.001
rxn47869	=	-1.886
rxn47875	=	-0.138
rxn47876	>	-11.120
rxn47882	=	-5.904
rxn47886	=	-6.027
rxn47888	>	-7.369
rxn47900	>	-14.164
rxn47906	=	0.064
rxn47910	>	-12.581
rxn47913	=	-2.665
rxn47918	=	-2.110
rxn47941	<	13.356
rxn47948	=	-1.969
rxn47950	<	139.231
rxn47952	>	-35.372
rxn47962	<	6.980
rxn47963	=	0.000
rxn47964	=	0.000
rxn47969	>	-9.983
rxn47974	=	-5.362
rxn47989	=	-0.199
rxn47994	=	0.057
rxn47998	>	-16.656
rxn48008	>	-9.086
rxn48013	>	-73.783
rxn48031	>	-73.683
rxn48035	=	-0.834
rxn48038	>	-26.001
rxn48049	=	-4.530
rxn48062	=	-2.692
rxn48063	=	5.668
rxn48068	>	-47.968
rxn48071	>	-53.743
rxn48083	>	-12.384
rxn48084	<	15.295
rxn48098	=	-0.001
rxn48101	>	-7.175
rxn48105	>	-14.102
rxn48112	=	-2.142
rxn48118	=	0.161
rxn48122	=	2.886
rxn48128	=	2.184
rxn48130	=	-0.697
rxn48144	<	9.221
rxn48146	>	-12.581
rxn48147	=	-1.295
rxn48149	=	-3.886
rxn48153	=	-0.196
rxn48154	>	-11.342
rxn48158	<	29.212
rxn48171	=	-4.212
rxn48172	>	-8.656
rxn48181	=	1.536
rxn48187	=	-4.605
rxn48196	=	1.491
rxn48197	>	-65.729
rxn48199	>	-51.200
rxn48204	>	-47.746
rxn48209	=	-2.127
rxn48212	>	-8.085
rxn48225	=	-2.086
rxn48229	>	-10.602
rxn48231	>	-8.075
rxn48246	>	-39.999
rxn48247	>	-90.535
rxn48250	<	11.342
rxn48261	=	-0.501
rxn48264	=	-3.157
rxn48267	>	-12.581
rxn48270	=	-0.174
rxn48272	=	-3.084
rxn48274	=	-4.735
rxn48296	=	-2.052
rxn48302	<	11.502
rxn48307	>	-16.888
rxn48322	=	-3.751
rxn48332	=	-1.509
rxn48336	>	-60.139
rxn48348	>	-22.553
rxn48360	<	9.462
rxn48365	>	-19.625
rxn48366	>	-73.783
rxn48368	>	-32.865
rxn48378	=	-0.834
rxn48389	=	-0.053
rxn48401	=	3.152
rxn48415	=	-6.107
rxn48423	<	167.153
rxn48429	=	-5.637
rxn48435	=	-0.432
rxn48436	=	-3.520
rxn48438	=	0.000
rxn48448	=	-6.188
rxn48459	=	-2.117
rxn48461	<	8.509
rxn48462	=	-0.197
rxn48470	<	24.817
rxn48478	>	-8.845
rxn48480	>	-8.228
rxn48484	=	-3.099
rxn48492	=	-1.789
rxn48498	>	-8.085
rxn48508	=	0.941
rxn48520	=	-1.789
rxn48521	>	-52.586
rxn48523	=	3.416
rxn48535	>	-43.092
rxn48538	>	-68.889
rxn48557	=	0.980
rxn48576	=	4.561
rxn48580	=	1.656
rxn48581	>	-9.399
rxn48587	>	-41.241
rxn48588	=	-4.126
rxn48599	=	-0.001
rxn48613	>	-65.683
rxn48616	=	-5.591
rxn48617	>	-10.678
rxn48618	>	-46.907
rxn48620	=	1.149
rxn48621	>	-10.045
rxn48624	>	-26.611
rxn48626	>	-10.484
rxn48633	=	3.556
rxn48634	=	3.556
rxn48635	>	-97.776
rxn48640	<	73.652
rxn48641	=	0.435
rxn48642	>	-12.754
rxn48656	=	-0.647
rxn48657	>	-26.000
rxn48659	>	-12.581
rxn48661	=	0.000
rxn48665	>	-16.088
rxn48666	>	-9.962
rxn48668	>	-58.427
rxn48695	=	5.297
rxn48707	=	-0.835
rxn48709	=	3.153
rxn48720	>	-15.315
rxn48721	>	-24.831
rxn48723	=	4.609
rxn48734	=	-3.649
rxn48739	>	-11.248
rxn48745	>	-47.394
rxn48749	>	-27.126
rxn48750	=	-0.194
rxn48753	=	-2.864
rxn48755	=	-4.183
rxn48757	=	-5.601
rxn48759	=	3.912
rxn48760	=	3.911
rxn48762	=	-6.612
rxn48766	>	-9.193
rxn48767	>	-61.862
rxn48770	=	0.000
rxn48780	<	10.685
rxn48786	>	-112.394
rxn48803	=	-0.808
rxn48809	=	4.070
rxn48813	=	6.107
rxn48814	=	6.108
rxn48818	=	3.556
rxn48829	=	-4.900
rxn48832	=	-6.088
rxn48845	=	-0.925
rxn48846	>	-71.866
rxn48853	=	0.815
rxn48863	>	-61.970
rxn48873	>	-9.033
rxn48875	>	-22.384
rxn48877	>	-6.968
rxn48882	=	3.069
rxn48883	=	3.069
rxn48887	=	-3.040
rxn48895	=	-3.772
rxn48909	>	-9.971
rxn48910	>	-7.840
rxn48920	=	-4.249
rxn48922	>	-12.581
rxn48924	=	0.000
rxn48926	=	-5.190
rxn48930	=	-2.763
rxn48934	=	-2.236
rxn48935	=	1.453
rxn48938	=	2.607
rxn48946	=	-0.001
rxn48947	=	6.221
rxn48951	>	-18.006
rxn48952	=	-6.108
rxn48957	=	3.152
rxn48960	>	-12.581
rxn48963	=	-2.046
rxn48965	=	2.446
rxn48973	=	0.365
rxn48979	>	-12.640
rxn48981	>	-26.777
rxn48982	=	-6.107
rxn48985	=	0.000
rxn48991	<	40.152
rxn48999	>	-9.251
rxn49011	=	-0.077
rxn49014	=	0.000
rxn49021	=	0.000
rxn49027	>	-18.323
rxn49029	>	-60.630
rxn49039	>	-9.494
rxn49049	>	-63.232
rxn49051	>	-53.793
rxn49054	=	4.606
rxn49060	=	0.618
rxn49065	>	-12.581
rxn49067	=	-0.495
rxn49068	>	-9.359
rxn49069	>	-7.411
rxn49070	>	-157.797
rxn49075	>	-8.576
rxn49084	<	10.427
rxn49091	<	18.149
rxn49099	=	-0.241
rxn49103	=	0.000
rxn49121	>	-26.299
rxn49122	>	-19.061
rxn49123	=	0.051
rxn49127	=	5.668
rxn49131	=	-2.183
rxn49132	=	-0.835
rxn49133	=	-5.550
rxn49134	=	-6.770
rxn49140	>	-52.586
rxn49143	>	-18.087
rxn49145	>	-6.913
rxn49151	=	5.668
rxn49159	>	-15.077
rxn49165	=	0.650
rxn49175	<	7.344
rxn49178	=	-4.006
rxn49183	=	-2.763
rxn49184	<	12.209
rxn49194	=	-0.005
rxn49200	=	1.264
rxn49204	>	-11.014
rxn49209	>	-28.338
rxn49223	=	0.000
rxn49230	=	2.446
rxn49237	=	-1.488
rxn49241	=	1.964
rxn49247	=	0.000
rxn49250	<	97.242
rxn49255	=	-0.337
rxn49258	>	-49.583
rxn49259	>	-12.581
rxn49271	>	-12.585
rxn49276	=	6.595
rxn49279	=	-0.000
rxn49282	=	-3.355
rxn49283	=	-3.084
rxn49285	>	-106.204
rxn49287	=	5.105
rxn49292	<	11.342
rxn49293	=	-1.789
rxn49294	>	-13.135
rxn49298	>	-9.678
rxn49304	>	-9.973
rxn49310	>	-12.083
rxn49311	=	-0.834
rxn49312	=	-0.835
rxn49320	=	0.000
rxn49323	=	-1.439
rxn49324	>	-9.936
rxn49325	=	4.124
rxn49334	=	3.556
rxn49336	=	-1.439
rxn49344	>	-68.126
rxn49345	>	-68.127
rxn49347	=	-2.762
rxn49354	=	-1.762
rxn49356	=	3.310
rxn49370	=	-4.065
rxn49372	=	0.759
rxn49379	=	0.000
rxn49391	=	-3.673
rxn49405	>	-74.426
rxn49406	>	-13.103
rxn49407	=	-1.789
rxn49408	>	-9.063
rxn49416	>	-16.544
rxn49417	=	0.000
rxn49420	<	12.269
rxn49423	>	-22.956
rxn49430	=	-1.789
rxn49433	>	-26.777
rxn49439	=	4.258
rxn49440	>	-10.151
rxn49442	=	-2.577
rxn49454	>	-16.626
rxn49455	=	-0.835
rxn49456	<	10.738
rxn49464	=	-1.112
rxn49465	=	-4.795
rxn49466	=	-4.796
rxn49473	=	-2.763
rxn49482	<	41.622
rxn49484	=	-5.206
rxn49485	=	0.174
rxn49490	>	-43.308
rxn49491	>	-13.215
rxn49494	>	-32.099
rxn49495	<	10.775
rxn49502	=	-2.938
rxn49505	=	-2.767
rxn49506	=	-2.943
rxn49507	=	0.000
rxn49512	=	3.152
rxn49516	>	-14.767
rxn49519	=	-1.789
rxn49521	>	-83.403
rxn49542	=	-1.176
rxn49544	>	-75.467
rxn49545	>	-20.895
rxn49558	>	-37.153
rxn49561	=	-5.351
rxn49562	=	0.000
rxn49565	>	-24.470
rxn49568	<	43.343
rxn49569	=	-2.957
rxn49574	>	-16.624
rxn49580	>	-52.033
rxn49581	=	0.000
rxn49583	>	-8.392
rxn49589	=	0.081
rxn49606	>	-13.862
rxn49607	>	-13.863
rxn49610	>	-8.075
rxn49611	<	10.741
rxn49618	=	0.000
rxn49621	=	-4.245
rxn49622	>	-24.665
rxn49624	=	5.734
rxn49634	=	3.824
rxn49635	>	-10.277
rxn49638	=	1.523
rxn49639	=	4.206
rxn49640	=	1.104
rxn49642	<	10.737
rxn49643	>	-9.256
rxn49644	>	-9.977
rxn49646	>	-10.410
rxn49647	=	-0.020
rxn49649	=	4.251
rxn49650	>	-13.363
rxn49651	<	72.609
rxn49652	=	-5.945
rxn49664	>	-9.415
rxn49667	=	0.000
rxn49669	>	-17.182
rxn49670	=	-2.759
rxn49671	=	0.866
rxn49675	=	2.013
rxn49676	>	-9.848
rxn49683	>	-47.916
rxn49684	>	-180.125
rxn49685	>	-57.407
rxn49686	>	-58.703
rxn49687	>	-51.084
rxn49690	>	-15.697
rxn49692	>	-213.126
rxn49694	>	-171.046
rxn49695	>	-161.440
rxn49708	=	3.153
rxn49709	>	-9.544
rxn49711	=	-0.835
rxn49714	>	-16.906
rxn49715	=	4.609
rxn49726	=	3.153
rxn49732	=	1.390
rxn49733	>	-37.626
rxn49736	=	-0.598
rxn49740	=	0.658
rxn49741	>	-84.023
rxn49742	>	-84.023
rxn49743	>	-84.023
rxn49744	>	-84.023
rxn49745	>	-19.432
rxn49747	>	-19.929
rxn49748	=	3.781
rxn49750	>	-11.155
rxn49753	<	16.028
rxn49755	>	-169.856
rxn49756	>	-249.896
rxn49757	>	-67.147
rxn49758	>	-67.147
rxn49759	<	10.741
rxn49760	>	-8.891
rxn49761	>	-18.935
rxn49763	>	-18.345
rxn49764	>	-8.638
rxn49768	>	-118.516
rxn49770	>	-73.783
rxn49771	>	-57.962
rxn49772	>	-19.432
rxn49774	=	-6.060
rxn49779	>	-11.462
rxn49788	>	-82.804
rxn49789	>	-62.104
rxn49796	=	0.898
rxn49798	>	-29.513
rxn49800	>	-29.811
rxn49801	>	-30.060
rxn49802	>	-28.693
rxn49803	=	1.170
rxn49804	>	-12.017
rxn49805	=	1.993
rxn49807	>	-28.901
rxn49808	>	-14.398
rxn49811	=	3.819
rxn49812	>	-169.573
rxn49813	<	158.835
rxn49822	=	-3.052
rxn49823	=	-3.932
rxn49825	=	0.000
rxn49826	=	-0.808
rxn49829	=	-2.745
rxn49830	=	-0.194
rxn49833	>	-61.508
rxn49842	=	-4.254
rxn49844	=	-0.000
rxn49845	>	-8.473
rxn49846	=	-2.994
rxn49848	=	3.012
rxn49849	=	-3.116
rxn49854	>	-7.723
rxn49856	>	-29.498
rxn49859	=	-4.815
rxn49861	=	-1.213
rxn49863	>	-22.988
rxn49865	>	-22.988
rxn49867	=	-1.213
rxn49869	=	1.670
rxn49871	>	-30.992
rxn49879	=	-1.789
rxn49880	=	-4.406
rxn49881	>	-19.432
rxn49890	>	-12.962
rxn49891	>	-14.522
rxn49892	>	-13.861
rxn49893	=	-4.238
rxn49896	=	0.071
rxn49897	=	0.071
rxn49898	=	0.071
rxn49899	=	0.071
rxn49900	>	-7.641
rxn49901	>	-8.086
rxn49902	>	-7.641
rxn49903	>	-7.197
rxn49904	=	0.742
rxn49905	=	0.742
rxn49906	=	0.742
rxn49907	=	0.742
rxn49909	>	-12.581
rxn49910	>	-12.581
rxn49911	=	0.000
rxn49912	>	-13.375
rxn49913	=	-4.391
rxn49914	>	-75.659
rxn49915	>	-12.581
rxn49916	=	-3.084
rxn49917	=	-4.988
rxn49918	=	-4.608
rxn49919	=	-6.296
rxn49920	=	-5.535
rxn49922	=	-3.084
rxn49923	=	-3.084
rxn49924	=	-4.608
rxn49925	=	-0.957
rxn49938	=	4.603
rxn49942	<	9.524
rxn49952	<	13.446
rxn49953	=	-5.811
rxn49957	>	-19.432
rxn49963	=	-0.785
rxn49964	=	-0.019
rxn49973	>	-7.604
rxn49974	>	-10.850
rxn49979	=	-3.472
rxn49986	>	-336.546
rxn49989	>	-430.358
rxn49991	=	0.469
rxn49992	=	-4.380
rxn49997	=	-2.678
rxn49998	=	-4.274
rxn49999	>	-12.378
rxn50002	>	-63.182
rxn50003	>	-19.432
rxn50004	>	-19.432
rxn50006	=	-2.665
rxn50007	=	-3.673
rxn50010	<	7.130
rxn50011	>	-42.552
rxn50014	=	-3.309
rxn50015	=	-3.751
rxn50016	=	-4.428
rxn50017	=	-3.751
rxn50025	>	-65.030
rxn50029	>	-10.196
rxn50031	<	13.702
rxn50046	>	-127.790
rxn50047	>	-18.813
rxn50048	>	-148.084
rxn50049	>	-112.161
rxn50051	=	-2.107
rxn50052	>	-66.805
rxn50054	>	-16.205
rxn50060	>	-105.253
rxn50061	=	-2.613
rxn50064	=	-0.835
rxn50065	=	-0.834
rxn50066	=	-0.834
rxn50067	=	-0.835
rxn50068	>	-14.492
rxn50070	>	-35.703
rxn50073	>	-52.749
rxn50081	>	-103.985
rxn50082	>	-52.749
rxn50083	=	1.931
rxn50088	>	-129.412
rxn50099	>	-12.581
rxn50101	=	0.000
rxn50102	=	0.000
rxn50103	=	0.000
rxn50104	=	0.000
rxn50105	=	0.000
rxn50106	=	0.000
rxn50113	>	-75.659
rxn50120	>	-7.946
rxn50141	>	-19.432
rxn50142	=	1.572
rxn50144	=	1.872
rxn50150	=	-0.697
rxn50155	=	4.605
rxn50156	<	14.636
rxn50158	>	-22.504
rxn50159	>	-20.258
rxn50161	<	7.365
rxn50165	>	-66.469
rxn50175	>	-8.662
rxn50176	=	-6.367
rxn50177	=	-6.383
rxn50183	>	-9.504
rxn50184	>	-9.506
rxn50187	=	0.000
rxn50188	=	-6.651
rxn50190	>	-67.683
rxn50191	>	-60.918
rxn50192	=	0.000
rxn50193	=	0.000
rxn50196	=	-6.348
rxn50197	=	-6.359
rxn50198	>	-8.074
rxn50199	>	-12.581
rxn50201	>	-15.449
rxn50202	=	1.078
rxn50205	>	-13.057
rxn50206	>	-13.057
rxn50212	=	-6.383
rxn50213	=	-6.367
rxn50215	>	-60.829
rxn50216	=	-1.789
rxn50217	=	-1.789
rxn50218	>	-60.829
rxn50220	>	-60.833
rxn50222	<	60.848
rxn50224	=	-1.814
rxn50226	=	-6.367
rxn50227	=	-4.308
rxn50231	=	0.000
rxn50234	=	-4.830
rxn50240	>	-7.641
rxn50241	<	44.715
rxn50242	=	-2.778
rxn50243	=	-4.151
rxn50244	=	-4.130
rxn50245	=	-4.151
rxn50248	<	6.920
rxn50249	>	-12.578
rxn50250	>	-12.379
rxn50252	=	3.705
rxn50253	=	3.247
rxn50254	=	-3.078
rxn50255	>	-8.086
rxn50256	>	-8.092
rxn50257	>	-19.432
rxn50258	=	-2.840
rxn50259	<	61.036
rxn50260	>	-60.918
rxn50263	=	0.000
rxn50265	>	-10.245
rxn50266	=	-0.582
rxn50267	<	7.964
rxn50268	>	-127.393
rxn50269	>	-118.922
rxn50271	=	2.965
rxn50272	=	3.038
rxn50275	>	-10.872
rxn50277	>	-8.742
rxn50278	>	-8.938
rxn50280	=	-5.015
rxn50281	=	-3.083
rxn50282	=	-0.766
rxn50284	=	2.863
rxn50286	=	-1.814
rxn50287	=	2.836
rxn50289	=	0.000
rxn50293	<	10.741
rxn50294	=	-3.787
rxn50295	=	-2.840
rxn50296	=	-2.840
rxn50297	=	-2.840
rxn50298	=	-2.840
rxn50302	=	-2.305
rxn50303	=	-4.325
rxn50304	>	-9.507
rxn50309	=	-4.325
rxn50310	=	-2.306
rxn50315	=	-0.835
rxn50316	=	-0.834
rxn50317	=	6.089
rxn50318	=	-4.768
rxn50320	<	15.115
rxn50324	=	0.000
rxn50325	<	15.295
rxn50326	<	15.296
rxn50327	=	0.174
rxn50328	=	-1.789
rxn50329	=	-3.345
rxn50330	<	15.296
rxn50332	<	10.902
rxn50333	=	0.014
rxn50336	>	-12.581
rxn50341	=	-6.871
rxn50344	>	-18.087
rxn50345	=	-0.027
rxn50346	>	-7.129
rxn50351	>	-9.208
rxn50355	>	-20.536
rxn50358	>	-13.806
rxn50359	>	-13.807
rxn50360	>	-14.432
rxn50365	>	-12.581
rxn50366	>	-12.581
rxn50369	=	0.000
rxn50370	>	-12.581
rxn50371	=	0.091
rxn50373	=	3.153
rxn50374	=	3.153
rxn50375	=	0.091
rxn50376	=	3.153
rxn50377	=	3.153
rxn50378	=	-0.174
rxn50379	=	-0.174
rxn50380	>	-11.342
rxn50381	>	-11.342
rxn50382	=	2.413
rxn50383	>	-12.581
rxn50384	>	-10.110
rxn50385	=	3.762
rxn50386	=	-0.015
rxn50391	=	-3.327
rxn50393	>	-92.905
rxn50394	=	-0.835
rxn50395	=	-4.677
rxn50397	=	-5.147
rxn50402	=	-1.160
rxn50403	=	-4.258
rxn50406	=	-1.146
rxn50407	=	0.270
rxn50410	<	36.154
rxn50413	=	3.454
rxn50417	=	-1.814
rxn50418	=	-1.814
rxn50419	=	2.836
rxn50420	=	2.836
rxn50421	=	-0.544
rxn50423	>	-56.486
rxn50428	=	0.000
rxn50429	=	-0.147
rxn50430	=	-0.147
rxn50431	=	-0.147
rxn50432	=	-0.147
rxn50433	=	-0.702
rxn50434	=	-0.147
rxn50435	=	-0.702
rxn50436	=	-0.702
rxn50437	=	-0.702
rxn50438	=	-0.702
rxn50439	=	-0.702
rxn50440	=	-0.702
rxn50441	=	-0.697
rxn50442	=	-0.697
rxn50443	=	-0.697
rxn50444	=	-3.029
rxn50445	>	-16.254
rxn50447	>	-72.317
rxn50451	=	-0.702
rxn50452	=	-0.702
rxn50453	=	-0.702
rxn50454	=	-0.702
rxn50455	=	-0.147
rxn50456	=	-0.702
rxn50457	=	-0.702
rxn50458	=	-0.702
rxn50459	=	-0.702
rxn50463	=	-1.373
rxn50464	=	0.000
rxn50466	>	-73.575
rxn50467	=	0.324
rxn50468	=	0.324
rxn50469	=	0.324
rxn50470	=	0.324
rxn50471	=	0.324
rxn50472	=	0.324
rxn50476	=	0.000
rxn50493	=	-2.369
rxn50500	=	-2.369
rxn50501	>	-17.782
rxn50502	=	4.605
rxn50509	>	-12.581
rxn50510	=	0.091
rxn50511	=	0.091
rxn50512	=	0.091
rxn50513	=	0.091
rxn50514	=	0.091
rxn50515	=	-6.383
rxn50516	=	-5.828
rxn50518	=	-6.383
rxn50520	=	-6.383
rxn50522	=	-6.383
rxn50523	=	-6.384
rxn50524	=	2.272
rxn50526	=	-6.359
rxn50527	=	-6.359
rxn50528	=	-6.359
rxn50531	=	-6.359
rxn50532	=	-6.383
rxn50533	=	-6.383
rxn50534	=	-6.383
rxn50536	=	-5.825
rxn50537	=	-6.380
rxn50540	>	-9.953
rxn50541	=	-6.380
rxn50543	=	-3.672
rxn50548	=	0.091
rxn50549	=	0.091
rxn50550	=	-0.702
rxn50551	=	-0.702
rxn50552	=	0.091
rxn50554	=	0.091
rxn50556	=	0.091
rxn50559	=	0.091
rxn50560	=	0.091
rxn50568	=	0.091
rxn50569	=	0.091
rxn50570	=	0.091
rxn50571	=	0.091
rxn50572	=	0.091
rxn50573	=	0.091
rxn50577	=	0.091
rxn50578	=	0.091
rxn50581	=	6.677
rxn50582	=	0.091
rxn50583	=	0.091
rxn50584	=	0.091
rxn50585	=	0.091
rxn50586	=	0.091
rxn50588	=	0.091
rxn50589	=	0.091
rxn50594	>	-18.579
rxn50595	=	1.241
rxn50605	=	0.091
rxn50606	=	0.091
rxn50609	=	-6.380
rxn50610	=	-6.380
rxn50615	=	-0.697
rxn50616	=	-0.697
rxn50619	=	-0.697
rxn50622	=	-0.697
rxn50625	=	-0.697
rxn50626	=	-0.697
rxn50627	=	-0.697
rxn50629	=	-0.544
rxn50630	=	-0.702
rxn50632	>	-7.830
rxn50633	>	-8.470
rxn50634	=	0.091
rxn50636	=	0.857
rxn50640	=	-0.702
rxn50641	=	-0.702
rxn50642	=	-0.147
rxn50643	=	-0.702
rxn50644	=	-0.702
rxn50645	=	-0.702
rxn50646	=	-0.702
rxn50647	=	-0.702
rxn50648	=	-0.702
rxn50649	=	-0.147
rxn50650	=	-0.702
rxn50657	=	-0.697
rxn50658	=	-0.544
rxn50659	=	-0.702
rxn50660	=	-0.702
rxn50661	=	-0.702
rxn50662	=	-0.702
rxn50663	=	1.590
rxn50664	=	-0.702
rxn50665	=	-0.702
rxn50666	=	-0.702
rxn50667	=	-0.147
rxn50668	=	-0.702
rxn50669	=	-0.702
rxn50670	=	-0.702
rxn50671	=	-0.147
rxn50672	=	-0.702
rxn50673	=	-0.702
rxn50674	=	-0.702
rxn50693	=	-0.702
rxn50694	=	-0.702
rxn50695	=	-0.702
rxn50696	=	-0.702
rxn50697	=	-0.147
rxn50705	=	0.572
rxn50706	=	0.572
rxn50707	=	0.572
rxn50710	=	0.572
rxn50716	>	-38.520
rxn50717	=	-0.702
rxn50724	=	-0.702
rxn50725	=	-0.702
rxn50726	=	-0.702
rxn50729	=	-0.147
rxn50731	=	-0.147
rxn50732	=	-0.147
rxn50733	=	-0.702
rxn50734	=	-0.702
rxn50735	=	-0.702
rxn50736	=	-0.702
rxn50739	=	-2.059
rxn50740	=	-0.702
rxn50741	=	0.000
rxn50742	=	0.000
rxn50743	>	-60.918
rxn50744	>	-16.522
rxn50745	=	-0.702
rxn50749	=	-1.966
rxn50750	=	-2.059
rxn50751	=	-2.059
rxn50752	=	-2.059
